date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2026-06-25,10700.11,89962.7727,100662.88,0.0,0.0,,,0.0,0.0,0.0,,1.0
2026-06-25,10700.11,89917.5716,100617.68,0.0,0.0,,,0.0,0.0,0.0,,1.0
2026-06-26,10700.09,91800.4005,102500.49,0.0,0.0,,,0.0,0.0,0.0,,1.0
