,book_fwd_1d,book_fwd_5d,book_fwd_20d,psq_fwd_1d,psq_fwd_5d,soxs_fwd_1d,soxs_fwd_5d,smh_fwd_1d,smh_fwd_5d,top10_fwd_1d,top10_fwd_5d,top10_fwd_20d,bottom10_fwd_1d,bottom10_fwd_5d,bottom10_fwd_20d,universe_fwd_1d,universe_fwd_5d,universe_fwd_20d,spread_fwd_1d,spread_fwd_5d,spread_fwd_20d,psq_fwd_20d,soxs_fwd_20d,smh_fwd_20d
smh_trl_5d,-0.001708066186222897,0.03095016705003066,0.1186449351281507,0.1500497567949253,0.23087247522760532,0.15620272760293533,0.13475542132609386,-0.17003612815952932,-0.12481680370600144,0.00995828693873663,0.13779704389100264,0.14557754824192407,-0.19660971095795035,-0.23939750817248298,-0.09552664736301618,-0.15660142753806086,-0.2108551047945146,-0.028636294421849097,0.24702513808672646,0.2901717065527929,0.24616351910436235,0.04453261245339473,0.007941466833380003,0.013688230435685376
smh_trl_20d,0.05945465076382394,0.18775829096925095,0.035897187010189506,0.1450357863702498,0.3224491240562194,0.06968701353359612,0.0670515202277197,-0.10490395349407028,-0.11534094011582725,0.053705427537598494,0.21159707840120026,0.1495140470666774,-0.25970520018165943,-0.4323395490013854,-0.28526367588503776,-0.1790959821878593,-0.3339310388376302,-0.1370657550485009,0.36164101272289556,0.5038338269352037,0.44530305907555895,0.16991286506316303,-0.012252994938428578,-0.04386839064234339
psq_trl_1d,0.12087186193024363,-0.039942378109714544,-0.022934987722391376,-0.16692901859884576,-0.14721439063671243,-0.17359855167793495,-0.12703898626179336,0.19030749537277014,0.14627811111661584,0.07560491144800036,-0.01140899617050688,-0.026122115797579813,0.1714273524907317,0.15062219270808963,0.10094907182994178,0.17162976586438872,0.14738203765475139,0.09067889830564374,-0.14192724483055086,-0.14174534723901955,-0.13036545259285726,-0.09276345217046315,-0.08826434729593163,0.06916580776180536
psq_trl_5d,0.06261281081843498,-0.0447627111286468,-0.13513417405404693,-0.2306149036904689,-0.27834188375942337,-0.22727572712713454,-0.19904610027022557,0.2431693894551482,0.1865880996855341,0.08929248287597673,-0.034836855958177,-0.1815716876932885,0.2306631499745329,0.2712322940726865,0.08293956806004264,0.22499762187182074,0.24957053708810834,0.007029217724745797,-0.2018087563745557,-0.26299671413602915,-0.2697905318783652,-0.04425799602271122,-0.03110193946353903,-0.009954258356367872
psq_trl_20d,-0.014954458632855128,-0.15076488942407518,-0.0022440665190501846,-0.18860727374466774,-0.3540783801135663,-0.1615833690188382,-0.23015511334412583,0.19301482403329698,0.2637165421217118,0.026611672783299962,-0.15182973832985386,-0.09558869231705378,0.28252165526198664,0.4556107696253306,0.3017315296032338,0.22659801447539818,0.3433086491846092,0.14106056331071998,-0.31930325847215707,-0.49237130472009727,-0.40744798382688474,-0.19087431454298354,-0.07020338255640801,0.12184211836490655
soxs_trl_1d,0.12031255393332295,-0.022635223206592423,-0.03000068986320979,-0.1641975922345656,-0.09918270059966469,-0.15401252645767088,-0.05020747251489845,0.17089185985783414,0.0769619444327938,0.03624824110099572,-0.08552371851196669,-0.043813726502859494,0.1610899616159452,0.09126956582858257,0.039909534650655734,0.15142980338294348,0.07916889117618245,0.05853522088264952,-0.16369542554824024,-0.1285140827927322,-0.0855637026658633,-0.04894689334835489,-0.052486320828862204,0.046695406094774634
soxs_trl_5d,0.045120951371842084,0.003815379837036949,-0.13169025703960438,-0.1909500173844639,-0.15222129977709697,-0.17725302772142898,-0.05420179062120986,0.1848435400181578,0.039606143954846657,0.02760606582395569,-0.12256112693627,-0.16666656657626555,0.2108772996985468,0.15440506894942982,-0.006126577889136382,0.18664531832261824,0.13671725209875044,-0.037469865122544695,-0.2315834989653632,-0.20541782951517398,-0.16304360555916383,0.03722640280340201,0.03881875580562101,-0.06751433077437204
soxs_trl_20d,-0.030821499152986303,-0.13526698551783145,-0.05465405212829766,-0.12462808441838098,-0.18188021955042918,-0.071030333517556,-0.0007557702265923424,0.11037467152075449,0.05685928069202893,-0.02146670682767304,-0.19433102249394427,-0.17319525522032386,0.2219411883756044,0.30070399101404993,0.13412492664899167,0.16770385522958212,0.22342343941031026,0.03670154160961009,-0.28776380431513565,-0.3760005990717068,-0.31392236419638175,-0.052201107655475296,0.04202164849052906,0.023505436270304443
top10_trl_1d,-0.09882824148570274,0.00939648665246846,0.029776038531373825,0.14206958217997598,0.1532313389644237,0.10290084402201882,0.053677170789877486,-0.12780527484032486,-0.08702706617207462,-0.03611761735855143,0.051052365034398924,0.06243869036633299,-0.11365801215469581,-0.15424895233538397,-0.029675985121681087,-0.12850280116743729,-0.1531985611016911,-0.0460297827390626,0.10630839006745493,0.16650448574020135,0.09396299086368458,0.06339978685820341,-0.009126045882995383,0.02058705919348414
top10_trl_5d,0.042122560524953424,-0.04586599691481022,0.1225005445472979,0.1575273291647453,0.2352548813809883,0.08026812355364436,0.059010217590516105,-0.09902355349890901,-0.06168234119160966,0.004361078770758405,0.05530121709315463,0.17235886289397398,-0.21558601698503765,-0.2205178083892188,-0.04727090526982648,-0.17026942015794985,-0.22442851587372645,0.013742161227814314,0.2651517011231828,0.228449918365879,0.2237453439252045,0.013123493510519016,-0.11114218735867432,0.1369983243219998
top10_trl_20d,0.03151838434240061,0.11175560566601793,-0.0035828586314759717,0.18609410948809194,0.37950704745697605,0.06299338339991443,0.053146784287595755,-0.09652022746126059,-0.10066737672608718,0.0015344502818400742,0.15256941414947012,0.09963960723348846,-0.30068774666512493,-0.48294979597878324,-0.3195069343017606,-0.22369351853787525,-0.3842691894405875,-0.17130148107127358,0.3657008824467762,0.5172495239437243,0.4296304409710555,0.2004566993421335,-0.03988209901454467,0.004946229910457237
bottom10_trl_1d,-0.14244659011059926,0.01894867800759738,0.037206200291113,0.20107071704916207,0.056362494630400474,0.1890079819255467,0.06019037613167618,-0.2046094438109102,-0.08317749342184325,-0.0941807643296122,0.015756149810817997,0.03914969914529824,-0.1171829621687139,-0.03838399722379259,0.013455450292464111,-0.1574827353802348,-0.04573963447255322,-0.008949881382906937,0.05997860002362819,0.043088574866117016,0.02594017953624125,-0.005062815215441026,0.022677294100499512,-0.025714252088057877
bottom10_trl_5d,-0.009641126424147743,0.08645668879899596,0.08490942907118378,0.13907197287899056,0.24931043455780436,0.14763129508394815,0.18076598762649052,-0.17789170972819723,-0.19261789857227868,-0.02442053605092782,0.09069225705604109,0.1656750008525723,-0.1732308000479732,-0.36430495693106935,-0.1593782536347049,-0.15085558203496166,-0.31187491032980896,-0.043449528170934795,0.188721586213783,0.3770470867683778,0.3322536862209584,0.0414319865964207,0.008898867750933652,0.004392002719839957
bottom10_trl_20d,0.03775723587900844,0.14038553098967826,-0.029162148210861064,0.12429757523825724,0.34708601079771095,0.13831469768207358,0.27869988559893816,-0.16483332228590358,-0.30705575047852857,-0.011224739063950424,0.14012893114078853,0.0777687995101841,-0.2507844731271527,-0.5064860257707385,-0.3134033439871637,-0.17784517274993153,-0.3583178224534262,-0.1276490621530564,0.29411142955382735,0.5316885818549848,0.4011173020876995,0.17143935290032342,0.09771379743773832,-0.15077374434712978
universe_trl_1d,-0.1341461301625356,0.05711102507714563,0.050202453262857126,0.19596424674391275,0.1302225251323412,0.17516576242983295,0.1065977331084258,-0.1966744524326706,-0.12798120382349087,-0.0748293193444772,0.027023750006131192,0.043116181641298726,-0.1592158352981521,-0.12276368959506723,-0.03986513823442426,-0.17476322175723663,-0.12223184612143397,-0.0483796414443458,0.127799389808392,0.12513931750082802,0.08480928874563103,0.0499225922538083,0.055759440715053066,-0.04673755009750805
universe_trl_5d,0.006919927785644858,0.07976632998964996,0.12105864768238397,0.1769350463182228,0.29857681392084734,0.16139270012040904,0.21946889728542515,-0.18135482043068932,-0.20670909709830315,-0.025176828146156523,0.06091552356744522,0.15541020180917578,-0.2080148828675156,-0.32995681731072457,-0.14612704333534668,-0.17910909215744103,-0.29812458626025545,-0.03844808479272589,0.23023056593249241,0.32998864958776125,0.3081954095809562,0.06592553162219694,0.03852743479679023,-0.005681196556648946
universe_trl_20d,0.02824867592186554,0.13168828723637332,-0.050419270659576305,0.18206485293308786,0.4194277889956775,0.14715957323959258,0.2808871470829986,-0.171531109722095,-0.30216523511077,-0.009113962965225916,0.13222766840060898,0.030998286535916585,-0.2944471527753218,-0.5391231429691069,-0.3698099643907107,-0.21985293683560245,-0.4056935439949795,-0.19602927088975552,0.3488597803087966,0.556776518719434,0.4115132850486087,0.24311730210495539,0.11123914135252698,-0.15469989813969307
spread_trl_1d,0.0687773419296447,-0.012739523708658976,-0.014562514075254912,-0.0946235248084188,0.08113465229826837,-0.11828984379023517,-0.017823381749181574,0.11234090229923552,0.012421912959153288,0.0734552148483172,0.030807997412343274,0.014022420330777977,0.02559723792635502,-0.10366106634316566,-0.043420390432182654,0.05761253631547666,-0.09421744609372693,-0.03316311608836872,0.03298641246607809,0.10999890728183079,0.05890452414217348,0.06562666882377201,-0.034596636265077176,0.04889143131317078
spread_trl_5d,0.05560404611970302,-0.14957223924411858,0.026777614477040915,0.002689093288515814,-0.04448938264641541,-0.08860378859793634,-0.14952660712433913,0.10434315666271132,0.16058851167977337,0.03320981486075727,-0.04812872180067733,-0.01621724017180401,-0.02372040433057966,0.19503609386887402,0.13734324195759853,-0.0022805057434367258,0.1294734214636021,0.0647918841530006,0.0576987275381549,-0.20162748930421318,-0.15773191472008086,-0.03479084874367407,-0.12456279070388751,0.13564303203523834
spread_trl_20d,-0.005055387002890229,-0.025642165489365737,0.03091891590310567,0.08709321297769218,0.06564179582958242,-0.08462352349418181,-0.2637856606256657,0.07382356784605809,0.23764576797087342,0.015242194326225181,0.026084998624450063,0.029519767692013577,-0.08150541915012001,-0.007974292184093307,-0.01699630794968855,-0.0709777944793861,-0.05931721988810633,-0.058092409918430774,0.11204759263876034,0.021308614726209107,0.047484312063425474,0.03992340442689867,-0.16836480712090077,0.18961741060121395
score_top10_trl_1d,0.05002248813460878,0.14005777059592742,0.1833149106458743,0.07288343299398672,0.09545559163329762,0.02106284218934344,0.03719790349311036,-0.02286641937026989,-0.004084080806805403,0.05626791447931599,0.08635923020669373,0.1662473127663826,-0.06868912742343708,-0.08978130657489025,-0.0493599236468098,-0.07119306469446768,-0.07198790067571113,0.0463032915283148,0.1323090066760967,0.12762768013547227,0.21968409389045945,0.0006078677350373052,-0.07920584776148538,0.11601311293296256
score_top10_trl_5d,0.04266381543844016,0.10550325204245717,0.1557619026304185,0.10163401631337488,0.15623760409950557,0.04147688626041712,0.04687166372883799,-0.03914969049551926,-0.014367652618756903,0.011169475534218981,0.09225631553920882,0.18406429124168486,-0.14062931179816757,-0.1677253364221089,-0.10077079019789312,-0.10045392602801873,-0.12725071411404726,0.03081635971080493,0.18021670559979863,0.2009744044215994,0.29066215360770026,0.007781244183925754,-0.08992777280186902,0.1096428740834081
score_top10_trl_20d,0.00788779714367218,0.18840517852327507,0.012725275069676188,0.1689809487825476,0.30574303408545855,0.07789909932377885,0.09908016947960328,-0.07801423442523757,-0.07459098424069403,0.006924585971747114,0.14162282904273604,-0.01775373152916693,-0.18867829425515883,-0.26793155694607385,-0.2427564714928591,-0.15765329706779,-0.20318141611093196,-0.16245845086486393,0.23466834358531044,0.31783228719298734,0.23138404110878819,0.2128774080566149,0.07842398356388063,-0.06630037576584162
score_bottom10_trl_1d,0.005336701720761302,-0.09403783625496308,-0.04151861328939304,-0.0045534556217324135,0.021394372030283583,-0.023716200457035277,-0.02665131663796224,0.0009584621813391906,-0.003294346712896947,-0.05417839436204581,-0.04932712566171845,0.0020971091339943046,-0.04483719473688769,-0.07577127689503008,-0.007200333693660851,-0.052041153568664254,-0.10648974220998558,-0.022124492135695662,0.007137909311883458,0.04144808045636659,0.009536169493612901,-0.05415322993508593,-0.06091482603105163,0.03169998776106838
score_bottom10_trl_5d,-0.009918842606793828,-0.04291929508260737,-0.0028993309617076535,0.027197359608804726,0.0511441781751247,0.016930343260933914,-0.024664751038050967,-0.04971918332452597,-0.02749639293144013,-0.04679187824181191,0.030615948032519612,0.04790540707942751,-0.09429612172027775,-0.13068034831472297,-0.03127797860289394,-0.09376768920457765,-0.14193076427777437,-0.03756528131835377,0.07353352767036202,0.13421200244016157,0.0808437906647486,-0.01586462605829459,-0.08394473233458576,0.056044985303808414
score_bottom10_trl_20d,0.061822531474966344,0.04749905166313984,0.07481850092872624,-0.06745395043416048,-0.11560493752003828,-0.06416241818521086,-0.0981629139534219,0.022971567839323217,0.016568599042060855,0.015174203109381215,0.049414107528178895,0.14101731823675556,-0.026785055909358774,-0.13502269113095128,0.04390817837355993,7.697531794521727e-05,-0.08869700267444908,0.061727385584709395,0.045679963345755845,0.14827414511458709,0.09829087258313873,-0.12594248269356267,-0.1366229670883624,0.07887313587103562
score_universe_trl_1d,0.0022698837162376867,-0.11162058988820518,-0.04625471491844002,0.04352271540990012,0.0885053278434271,0.060536301248278114,0.21923632412140825,-0.06891469286784813,-0.2527583497778233,-0.08192908258102417,-0.13808351923582668,-0.09129514733689019,-0.018986265094141884,-0.054426223443695666,-0.06105439360730851,-0.01856400693330384,-0.08236079426543003,-0.03946781179627054,-0.048385892834158215,-0.025887062784302597,-0.029969200972642066,0.038838360635676285,0.12104886762822671,-0.17124376815193543
score_universe_trl_5d,0.0029829422635003064,-0.10947462868714229,-0.04424817546068166,0.04365271538103056,0.08904630990125606,0.060762882952908756,0.21938941913464663,-0.0690475913905189,-0.2527879414409913,-0.08167527166655857,-0.1364838922501582,-0.08961683547066454,-0.01989446651529478,-0.0547888969358002,-0.0601617981366108,-0.01871198203866019,-0.0823034090890646,-0.03820062356133765,-0.0470636964888343,-0.024693322952398566,-0.029181933373558507,0.03787818844396009,0.12057217326225807,-0.17056162043789022
score_universe_trl_20d,-0.0034250452966274134,-0.0975327999020325,-0.049420363098288574,0.055792832410805765,0.09973470275692412,0.06888373185071503,0.21756108434406826,-0.07846996423355687,-0.2530710673976441,-0.08764573727847302,-0.12864265285711374,-0.09170417058648414,-0.029970901735083183,-0.0528511389078282,-0.07420873448598869,-0.030045087814903434,-0.08358924722217853,-0.048489312787577746,-0.0400560851537045,-0.02214001678506769,-0.017007196734018293,0.05026330902831545,0.1323678702587019,-0.1880145286960083
score_held_trl_1d,0.025569650096153418,0.04415795431991291,0.04501819772339081,-0.03283985197753732,-0.02079446760610173,-0.07724000085735072,-0.0620188547688461,0.09068084792897581,0.08740309480538455,0.07853423488775382,0.10546909523478137,0.03252655879046792,0.018052486217497627,0.06476523828551456,-0.01411824033023034,0.029029285919452787,0.06337290354556199,-0.010364904100957476,0.04655922811531324,-0.0011019023345815093,0.047569466752244494,0.004102892865937326,-0.03500696268893015,0.04513247067698118
score_held_trl_5d,-0.006272909184412444,0.05801153245519876,0.046039405714359105,-0.01992744137087702,-0.032609755202602037,-0.08337579230756224,-0.12274223932278408,0.09225153594384923,0.12518302685196198,0.05501025401881438,0.059212145292252105,0.04277074420468175,0.03420357772720786,0.04064644469444125,-0.03991102182778232,0.039431928885891844,0.02026124115958314,-0.025273938793514465,0.006478008057458696,-0.004476130304485562,0.08450549079764173,-0.001504564367257498,-0.09629966871368086,0.10105045889810813
score_held_trl_20d,-0.018833813934948113,0.16603933717248692,0.05204688252435807,0.03144461656653866,-0.07091614543338536,-0.06558642496664144,-0.24326365718501503,0.06030124635099249,0.21020853092533287,-0.002596306703729363,0.11192270340211544,-0.008550639823261597,-0.03013069196548275,0.039823071981416464,0.005775686847677792,-0.03421478555903436,0.06203186249190283,-0.03558734195092353,0.03424900381926554,0.024804579222567305,-0.01463025244722873,-0.014021545349222562,-0.08364639554540201,0.060692895344531435
spy_vol_trl_1d,-0.0043231626153126335,-0.03477777631045065,0.02401793287942289,-0.14291072726711893,-0.3503621538220554,-0.0790158964002581,-0.09863796145144463,0.08123443980834784,0.09854726703690542,0.012267543585818311,-0.009747743692911889,0.023720653095762403,0.2245088247595949,0.2957574059255438,0.26493171072593363,0.15722645479588132,0.31528740606048894,0.19946372432621773,-0.26147652849469205,-0.2714656057903872,-0.2483738306017424,-0.2207853853329656,-0.08703973175767912,0.04678424290892997
spy_vol_trl_5d,-0.08836263645347592,-0.0251685093801939,0.1419204597841536,-0.11260055321661148,-0.5488636561886735,-0.11233761109223678,-0.36215992992343954,0.1301652975850208,0.3594912441791825,-0.007754438626664492,0.04217315562950997,0.11851237653024503,0.21473442174753038,0.5289682235895908,0.5588789358937736,0.15197993029964557,0.5245281175545299,0.40079022058507635,-0.2670766988742688,-0.4532021583398335,-0.4543763207166607,-0.41515003121175015,-0.236239309459241,0.21200297052453015
spy_vol_trl_20d,-0.03887241695731731,-0.021445520292514456,0.12794475468263364,-0.167708432625058,-0.5772676269248193,-0.12911514230170767,-0.36367597394608053,0.13565393369808296,0.35152441315706084,0.01590981898435938,0.045013213535868964,0.14081531577895284,0.24618427250039787,0.5524429021695837,0.5664943715850362,0.18220937373651241,0.537427984778974,0.4232009085893603,-0.2844545090368706,-0.47273323771557624,-0.43888573137548825,-0.44123247390333603,-0.23900472046889262,0.20358409326354848
qqq_vol_trl_1d,0.01873520754467991,-0.0364667638059295,-0.027343566509826916,-0.13112946064179634,-0.3129448712194175,-0.07897367947227331,-0.08405397414889304,0.08006493126283525,0.08610200427721976,0.04400799964594908,0.019679029651708955,-0.02718251748329027,0.20632536320693937,0.2385975041589376,0.19272555748763828,0.13489980623088263,0.27335520023834087,0.11953052621650762,-0.21177070565196718,-0.20406644242532113,-0.22583271308378908,-0.14442652399906195,-0.027390762881747584,-0.008159200773422984
qqq_vol_trl_5d,-0.08257362975874637,-0.039852691109237365,0.10300942807676608,-0.1226889935672925,-0.564567822769253,-0.11688887578970214,-0.38071285046806325,0.1328248382679096,0.372566403445514,0.005756147687128094,0.049083529737399635,0.08425589927965885,0.22119698476566513,0.5208716349201622,0.5301573588566787,0.15169361089899386,0.5186304553229775,0.358194989487979,-0.2631364385016877,-0.44216838561746974,-0.4596438224433185,-0.37452971116589745,-0.19769117842606207,0.16962998630692167
qqq_vol_trl_20d,-0.04016521440361353,-0.02290665199315974,0.09865894960662534,-0.1797676150911612,-0.5958245423082127,-0.13740722521587542,-0.38096065224524334,0.14371829470046987,0.3695707676588712,0.022170033475485334,0.06434879335769363,0.12129561360529285,0.26418577496779677,0.5832606968702626,0.5602999282718997,0.19348172858414905,0.5649375302548736,0.4095364977865806,-0.30081304698010913,-0.48998891952656787,-0.4523713555096666,-0.4207087531964799,-0.21730924453249434,0.18014503117497094
