date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return
2021-07-23,82724.8,17881.81,100606.61,225.9,380.7,0.003092,0.006066,0.037905,0.070004,0.048881
2021-07-26,82724.8,18273.18,100997.98,225.9,772.07,0.00389,0.00998,0.040452,0.070847,0.054705
2021-07-27,82724.8,17966.51,100691.31,225.9,465.41,-0.003036,0.006913,0.035711,0.059048,0.042189
2021-07-28,83032.82,17810.09,100842.91,384.78,458.12,0.001506,0.008429,0.035286,0.063116,0.053833
2021-07-29,83032.82,17740.0,100772.82,384.78,388.03,-0.000695,0.007728,0.039579,0.065006,0.059265
2021-07-30,83032.82,17700.09,100732.9,384.78,348.12,-0.000396,0.007329,0.034531,0.059455,0.055798
2021-08-02,83032.82,17714.95,100747.77,384.78,362.98,0.000148,0.007478,0.03236,0.059542,0.058916
2021-08-03,83032.82,17834.67,100867.48,384.78,482.7,0.001188,0.008675,0.040759,0.065964,0.068424
2021-08-04,82411.7,18658.41,101070.11,567.36,502.75,0.002009,0.010701,0.03564,0.067505,0.080925
2021-08-05,82411.7,18539.55,100951.25,567.36,383.89,-0.001176,0.009513,0.042198,0.074276,0.086346
2021-08-06,82411.7,18277.18,100688.88,567.36,121.52,-0.002599,0.006889,0.04392,0.069568,0.082075
2021-08-09,82411.7,18247.04,100658.74,567.36,91.38,-0.000299,0.006587,0.043071,0.071544,0.087035
2021-08-10,85815.65,14576.08,100391.73,166.87,224.86,-0.002653,0.003917,0.044369,0.066052,0.077149
2021-08-11,82277.06,17880.1,100157.16,-209.19,366.33,-0.002337,0.001572,0.046964,0.064221,0.075325
2021-08-12,82277.06,17872.25,100149.31,-209.19,358.49,-7.8e-05,0.001493,0.050102,0.068057,0.073348
2021-08-13,82277.06,18128.75,100405.81,-209.19,614.99,0.002561,0.004058,0.052013,0.071806,0.078524
2021-08-16,82277.06,18028.67,100305.73,-209.19,514.91,-0.000997,0.003057,0.05449,0.07227,0.072131
2021-08-17,82277.06,17841.66,100118.72,-209.19,327.9,-0.001864,0.001187,0.047577,0.062826,0.059614
2021-08-18,82151.73,17648.81,99800.54,-201.45,1.98,-0.003178,-0.001995,0.036112,0.052597,0.04836
2021-08-19,82151.73,17865.58,100017.31,-201.45,218.75,0.002172,0.000173,0.037716,0.057682,0.053572
2021-08-20,82151.73,18207.39,100359.11,-201.45,560.55,0.003417,0.003591,0.045973,0.068638,0.065019
2021-08-23,82151.73,18854.24,101005.97,-201.45,1207.41,0.006445,0.01006,0.055174,0.084621,0.084052
2021-08-24,82151.73,19086.72,101238.44,-201.45,1439.88,0.002302,0.012384,0.056849,0.087934,0.098979
2021-08-25,83026.05,18394.99,101421.04,476.59,944.44,0.001804,0.01421,0.059067,0.089184,0.10707
2021-08-26,83026.05,18207.96,101234.01,476.59,757.41,-0.001844,0.01234,0.052815,0.082267,0.105601
2021-08-27,83026.05,18699.9,101725.95,476.59,1249.35,0.004859,0.017259,0.062228,0.092787,0.123369
2021-08-30,83026.05,18829.48,101855.53,476.59,1378.93,0.001274,0.018555,0.066899,0.105051,0.130239
2021-08-31,83026.05,18655.35,101681.41,476.59,1204.8,-0.001709,0.016814,0.065318,0.10415,0.127667
2021-09-01,82877.21,18916.21,101793.43,588.48,1204.93,0.001102,0.017934,0.065885,0.105981,0.129149
2021-09-02,82877.21,18917.4,101794.62,588.48,1206.12,1.2e-05,0.017946,0.069164,0.105458,0.131004
2021-09-03,82877.21,19020.43,101897.65,588.48,1309.16,0.001012,0.018976,0.068904,0.108858,0.13872
2021-09-07,82877.21,18981.1,101858.31,588.48,1269.82,-0.000386,0.018583,0.065082,0.110427,0.137544
2021-09-08,82877.21,18790.24,101667.45,588.48,1078.96,-0.001874,0.016674,0.063785,0.106562,0.128785
2021-09-09,83531.49,18024.24,101555.73,969.28,586.43,-0.001099,0.015557,0.059232,0.102755,0.126514
2021-09-10,83531.49,17857.03,101388.52,969.28,419.22,-0.001646,0.013885,0.05088,0.094385,0.120161
2021-09-13,83531.49,17770.56,101302.05,969.28,332.75,-0.000853,0.013021,0.05357,0.09363,0.12012
2021-09-14,83531.49,17882.55,101414.04,969.28,444.75,0.001106,0.01414,0.047884,0.09052,0.117988
2021-09-15,83531.49,17951.84,101483.33,969.28,514.03,0.000683,0.014833,0.056637,0.098628,0.124122
2021-09-16,83283.15,18278.48,101561.64,788.69,772.92,0.000772,0.015616,0.054962,0.099384,0.125026
2021-09-17,83283.15,17965.65,101248.8,788.69,460.09,-0.00308,0.012488,0.044685,0.086365,0.112474
2021-09-20,83283.15,17623.1,100906.25,788.69,117.53,-0.003383,0.009062,0.027266,0.063917,0.085904
2021-09-21,83283.15,17665.98,100949.13,788.69,160.41,0.000425,0.009491,0.026295,0.065226,0.088641
2021-09-22,83283.15,17864.81,101147.97,788.69,359.25,0.00197,0.01148,0.036307,0.075176,0.104106
2021-09-23,82902.39,18365.7,101268.09,543.12,724.94,0.001188,0.012681,0.048898,0.085097,0.115697
2021-09-24,82902.39,18462.5,101364.89,543.12,821.74,0.000956,0.013649,0.050626,0.086114,0.119397
2021-09-27,82902.39,18238.58,101140.97,543.12,597.82,-0.002209,0.01141,0.04762,0.077445,0.118637
2021-09-28,82902.39,17589.8,100492.19,543.12,-50.96,-0.006415,0.004922,0.026508,0.046956,0.086197
2021-09-29,86013.68,14285.38,100299.07,203.89,95.15,-0.001922,0.002991,0.028236,0.04524,0.081593
2021-09-30,82676.89,17549.69,100226.58,244.11,-17.55,-0.000723,0.002266,0.015669,0.041399,0.079207
2021-10-01,82676.89,17691.68,100368.57,244.11,124.44,0.001417,0.003686,0.027739,0.047858,0.088422
2021-10-04,82676.89,17139.76,99816.65,244.11,-427.48,-0.005499,-0.001834,0.014485,0.025864,0.066073
2021-10-05,82676.89,17629.04,100305.93,244.11,61.8,0.004902,0.003059,0.025041,0.039712,0.087702
2021-10-06,82676.89,17826.5,100503.39,244.11,259.26,0.001969,0.005034,0.029301,0.046374,0.09722
2021-10-07,82527.9,18085.64,100613.54,441.88,171.63,0.001096,0.006135,0.0382,0.055975,0.106889
2021-10-08,82527.9,18053.06,100580.97,441.88,139.06,-0.000324,0.00581,0.036307,0.050709,0.103145
2021-10-11,82527.9,17976.57,100504.47,441.88,62.56,-0.000761,0.005045,0.028805,0.04265,0.099718
2021-10-12,82527.9,17960.07,100487.98,441.88,46.06,-0.000164,0.00488,0.026272,0.039014,0.096707
2021-10-13,82527.9,18025.84,100553.74,441.88,111.83,0.000654,0.005537,0.029964,0.047334,0.105021
2021-10-14,82639.96,18180.41,100820.36,673.22,147.11,0.002652,0.008204,0.047288,0.066623,0.126768
2021-10-15,82639.96,18654.51,101294.47,673.22,621.21,0.004703,0.012945,0.055264,0.073343,0.141203
2021-10-18,82639.96,19006.65,101646.61,673.22,973.35,0.003476,0.016466,0.058389,0.084136,0.160028
2021-10-19,82639.96,19255.52,101895.48,673.22,1222.22,0.002448,0.018955,0.066554,0.092341,0.167072
2021-10-20,82639.96,19350.85,101990.81,673.22,1317.55,0.000936,0.019908,0.070743,0.090915,0.164988
2021-10-21,82853.85,19208.55,102062.4,939.71,1122.66,0.000702,0.020624,0.073536,0.097577,0.173298
2021-10-22,82853.85,19428.45,102282.31,939.71,1342.57,0.002155,0.022823,0.072423,0.088355,0.173087
2021-10-25,82853.85,20388.11,103241.96,939.71,2302.22,0.009382,0.03242,0.078175,0.099497,0.189672
2021-10-26,82853.85,20309.11,103162.96,939.71,2223.22,-0.000765,0.03163,0.079145,0.102959,0.194012
2021-10-27,82853.85,20160.27,103014.13,939.71,2074.39,-0.001443,0.030141,0.074364,0.105519,0.192008
2021-10-28,84143.15,19217.59,103360.74,1808.69,1552.01,0.003365,0.033607,0.084731,0.117797,0.207911
2021-10-29,84143.15,19558.88,103702.02,1808.69,1893.3,0.003302,0.03702,0.086932,0.123295,0.214684
2021-11-01,84143.15,19916.67,104059.82,1808.69,2251.09,0.00345,0.040598,0.088801,0.127135,0.221994
2021-11-02,84143.15,19775.23,103918.37,1808.69,2109.65,-0.001359,0.039184,0.093203,0.131848,0.228175
2021-11-03,84143.15,20022.33,104165.48,1808.69,2356.75,0.002378,0.041655,0.099878,0.143864,0.240813
2021-11-04,83340.67,20726.16,104066.83,1959.29,2107.52,-0.000947,0.040668,0.105061,0.158526,0.258983
2021-11-05,83340.67,20445.15,103785.82,1959.29,1826.5,-0.0027,0.037858,0.108895,0.159632,0.254258
2021-11-08,83340.67,20925.09,104265.77,1959.29,2306.45,0.004624,0.042658,0.109842,0.158061,0.27085
2021-11-09,83340.67,20327.11,103667.78,1959.29,1708.46,-0.005735,0.036678,0.106173,0.150089,0.262055
2021-11-10,83340.67,19757.68,103098.35,1959.29,1139.03,-0.005493,0.030984,0.097274,0.133186,0.233684
2021-11-11,83340.67,20181.13,103521.8,1959.29,1562.48,0.004107,0.035218,0.097629,0.136328,0.247116
2021-11-12,83340.67,20316.95,103657.63,1959.29,1698.31,0.001312,0.036576,0.105913,0.148286,0.260133
2021-11-15,83340.67,20144.47,103485.15,1959.29,1525.83,-0.001664,0.034852,0.106292,0.148024,0.252964
2021-11-16,83340.67,20530.54,103871.22,1959.29,1911.9,0.003731,0.038712,0.11067,0.156199,0.264685
2021-11-17,83340.67,20585.87,103926.55,1959.29,1967.23,0.000533,0.039265,0.107972,0.15681,0.263285
2021-11-18,83340.67,20771.15,104111.82,1959.29,2152.5,0.001783,0.041118,0.111735,0.168796,0.274945
2021-11-19,83340.67,21211.95,104552.63,1959.29,2593.31,0.004234,0.045526,0.109747,0.175313,0.284506
2021-11-22,83340.67,20786.95,104127.62,1959.29,2168.3,-0.004065,0.041276,0.106623,0.161668,0.271712
2021-11-23,86509.5,17292.41,103801.91,1680.17,2121.71,-0.003128,0.038019,0.10809,0.156373,0.264355
2021-11-24,86509.5,17697.71,104207.21,1680.17,2527.01,0.003905,0.042072,0.111049,0.160097,0.274501
2021-11-26,82871.37,20980.77,103852.14,1680.17,2171.93,-0.003407,0.038521,0.086269,0.138103,0.245209
2021-11-29,82871.37,21727.18,104598.55,1680.17,2918.34,0.007187,0.045986,0.099594,0.162803,0.274788
2021-11-30,82871.37,21331.45,104202.82,1680.17,2522.61,-0.003783,0.042028,0.078198,0.145726,0.252357
2021-12-01,82871.37,20478.05,103349.42,1680.17,1669.22,-0.00819,0.033494,0.066222,0.126233,0.224282
2021-12-02,82871.37,20536.89,103408.26,1680.17,1728.06,0.000569,0.034083,0.082553,0.13435,0.228191
2021-12-03,83994.27,18640.85,102635.12,2643.19,-8.09,-0.007477,0.026351,0.073133,0.114625,0.196556
2021-12-06,83994.27,18525.36,102519.63,2643.19,-123.59,-0.001125,0.025196,0.085843,0.123557,0.19615
2021-12-07,83994.27,19386.03,103380.29,2643.19,737.08,0.008395,0.033803,0.108304,0.157392,0.240935
2021-12-08,83994.27,19268.27,103262.54,2643.19,619.33,-0.001139,0.032625,0.111238,0.16257,0.242045
2021-12-09,83994.27,18940.28,102934.55,2643.19,291.33,-0.003176,0.029346,0.103736,0.145464,0.214767
2021-12-10,84299.25,19185.09,103484.34,2876.02,608.28,0.005341,0.034843,0.114125,0.157916,0.234057
2021-12-13,84299.25,18578.99,102878.24,2876.02,2.19,-0.005857,0.028782,0.104256,0.141187,0.210326
2021-12-14,84299.25,18424.57,102723.82,2876.02,-152.23,-0.001501,0.027238,0.096659,0.129375,0.202511
2021-12-15,84299.25,19180.05,103479.3,2876.02,603.25,0.007354,0.034793,0.113794,0.155123,0.241674
2021-12-16,84299.25,18370.42,102669.67,2876.02,-206.38,-0.007824,0.026697,0.103972,0.125419,0.206206
2021-12-17,83914.59,18715.83,102630.42,2301.34,329.04,-0.000382,0.026304,0.092223,0.119804,0.196018
2021-12-20,83914.59,18713.73,102628.32,2301.34,326.94,-2e-05,0.026283,0.080609,0.108941,0.182969
2021-12-21,83914.59,19231.2,103145.79,2301.34,844.41,0.005042,0.031458,0.099799,0.13376,0.215961
2021-12-22,83914.59,19478.42,103393.01,2301.34,1091.63,0.002397,0.03393,0.110796,0.147568,0.231777
2021-12-23,83914.59,19788.57,103703.16,2301.34,1401.78,0.003,0.037032,0.117707,0.156219,0.248472
2021-12-27,83914.59,20068.35,103982.94,2301.34,1681.56,0.002698,0.039829,0.133525,0.175328,0.270933
2021-12-28,83914.59,19928.75,103843.34,2301.34,1541.96,-0.001343,0.038433,0.132599,0.169881,0.260068
2021-12-29,83914.59,20109.64,104024.23,2301.34,1722.85,0.001742,0.040242,0.134048,0.169706,0.255174
2021-12-30,83914.59,19894.15,103808.73,2301.34,1507.36,-0.002072,0.038087,0.130913,0.16621,0.247655
2021-12-31,83914.59,19847.85,103762.44,2301.34,1461.06,-0.000446,0.037624,0.128063,0.158928,0.23805
2022-01-03,83960.5,19891.58,103852.08,2392.31,1459.73,0.000864,0.038521,0.134594,0.170085,0.263427
2022-01-04,83960.5,19758.69,103719.19,2392.31,1326.83,-0.00128,0.037192,0.134214,0.154908,0.252992
2022-01-05,83960.5,19087.4,103047.89,2392.31,655.54,-0.006472,0.030479,0.112435,0.119428,0.204788
2022-01-06,87362.84,15638.16,103001.0,2034.9,966.06,-0.000455,0.03001,0.11139,0.118642,0.211163
2022-01-07,87362.84,15379.21,102742.06,2034.9,707.11,-0.002514,0.027421,0.106996,0.106524,0.196479
2022-01-10,84120.72,18476.25,102596.98,2313.99,282.95,-0.001412,0.02597,0.105618,0.107252,0.195289
2022-01-11,84120.72,18645.97,102766.69,2313.99,452.67,0.001654,0.027667,0.115689,0.123885,0.210151
2022-01-12,84120.72,18727.08,102847.8,2313.99,533.78,0.000789,0.028478,0.118705,0.128342,0.214684
2022-01-13,84120.72,18518.79,102639.51,2313.99,325.49,-0.002025,0.026395,0.103291,0.100115,0.183707
2022-01-14,84120.72,18484.11,102604.83,2313.99,290.8,-0.000338,0.026048,0.103742,0.106961,0.187862
2022-01-18,83827.07,18173.59,102000.66,1636.79,363.83,-0.005888,0.020007,0.084195,0.079404,0.150843
2022-01-19,83827.07,18015.65,101842.73,1636.79,205.9,-0.001548,0.018427,0.072937,0.067548,0.136781
2022-01-20,83827.07,17666.3,101493.37,1636.79,-143.46,-0.00343,0.014934,0.061062,0.053682,0.1191
2022-01-21,83827.07,16744.61,100571.68,1636.79,-1065.15,-0.009081,0.005717,0.040233,0.024465,0.072457
2022-01-24,90100.76,10716.39,100817.15,915.76,-98.65,0.002441,0.008171,0.04465,0.029155,0.07544
2022-01-25,90058.57,10335.64,100394.21,404.49,-10.34,-0.004195,0.003942,0.031896,0.005298,0.046828
2022-01-26,90058.57,10349.55,100408.12,404.49,3.57,0.000139,0.004081,0.029307,0.003725,0.053726
2022-01-27,90058.57,10164.89,100223.46,404.49,-181.09,-0.001839,0.002235,0.024225,-0.006383,0.031922
2022-01-28,90058.57,10345.92,100404.49,404.49,-0.06,0.001806,0.004045,0.049662,0.024786,0.057815
2022-01-31,90058.57,10567.7,100626.27,404.49,221.72,0.002209,0.006263,0.068567,0.057557,0.104691
2022-02-01,93738.61,6953.11,100691.72,684.01,7.65,0.00065,0.006917,0.075787,0.064751,0.115873
2022-02-02,93738.61,7047.23,100785.84,684.01,101.77,0.000935,0.007858,0.086238,0.073403,0.124235
2022-02-03,93738.61,6902.72,100641.33,684.01,-42.74,-0.001434,0.006413,0.060706,0.029883,0.08055
2022-02-04,93738.61,6943.01,100681.62,684.01,-2.45,0.0004,0.006816,0.065693,0.042875,0.105204
2022-02-07,93738.61,6919.44,100658.05,684.01,-26.02,-0.000234,0.006581,0.062273,0.034486,0.10101
2022-02-08,93515.79,7169.33,100685.12,692.23,-7.17,0.000269,0.006851,0.071014,0.046108,0.115897
2022-02-09,93515.79,7157.07,100672.87,692.23,-19.42,-0.000122,0.006729,0.086689,0.068276,0.14343
2022-02-10,93515.79,7092.13,100607.92,692.23,-84.37,-0.000645,0.006079,0.067166,0.044098,0.120706
2022-02-11,93515.79,6883.71,100399.5,692.23,-292.79,-0.002072,0.003995,0.046123,0.010978,0.079654
2022-02-14,93515.79,6888.29,100404.09,692.23,-288.21,4.6e-05,0.004041,0.042703,0.01223,0.082804
2022-02-15,82211.11,18224.47,100435.57,453.75,-18.23,0.000314,0.004356,0.059518,0.037399,0.119352
2022-02-16,82211.11,18168.28,100379.39,453.75,-74.41,-0.000559,0.003794,0.060706,0.037137,0.113579
2022-02-17,82211.11,17535.18,99746.29,453.75,-707.52,-0.006307,-0.002537,0.038048,0.006288,0.071921
2022-02-18,82211.11,17215.23,99426.34,453.75,-1027.46,-0.003208,-0.005737,0.031326,-0.005189,0.059819
2022-02-22,85457.18,13758.36,99215.54,99.15,-883.67,-0.00212,-0.007845,0.020258,-0.015181,0.046367
2022-02-23,88645.64,10239.97,98885.61,-585.84,-528.61,-0.003325,-0.011144,0.00216,-0.040407,0.019283
2022-02-24,88645.64,10632.38,99278.02,-585.84,-136.2,0.003968,-0.00722,0.017242,-0.008161,0.056703
2022-02-25,91950.45,7566.91,99517.36,-988.11,505.42,0.002411,-0.004826,0.039686,0.00722,0.075671
2022-02-28,91950.45,7752.13,99702.58,-988.11,690.63,0.001861,-0.002974,0.037026,0.010221,0.085433
2022-03-01,91950.45,7584.33,99534.78,-988.11,522.83,-0.001683,-0.004652,0.021232,-0.005247,0.062295
2022-03-02,85305.98,14321.64,99627.62,-229.92,-142.52,0.000933,-0.003724,0.040019,0.011444,0.084483
2022-03-03,85305.98,13822.54,99128.52,-229.92,-641.62,-0.00501,-0.008715,0.034841,-0.003004,0.059771
2022-03-04,88286.5,10135.23,98421.73,-753.91,-824.42,-0.00713,-0.015783,0.026434,-0.017453,0.032013
2022-03-07,91391.86,6504.51,97896.37,-1483.56,-620.13,-0.005338,-0.021036,-0.003825,-0.05369,-0.01158
2022-03-08,97874.75,0.0,97874.75,-2125.32,0.0,-0.000221,-0.021253,-0.011378,-0.058089,-0.012655
2022-03-09,79823.44,18033.27,97856.7,-2125.32,-18.04,-0.000184,-0.021433,0.015128,-0.024182,0.034508
2022-03-10,79823.44,18183.69,98007.12,-2125.32,132.38,0.001537,-0.019929,0.010544,-0.035018,0.025523
2022-03-11,79823.44,17835.56,97659.0,-2125.32,-215.74,-0.003552,-0.02341,-0.002305,-0.05503,0.003272
2022-03-14,82941.5,14101.58,97043.08,-2583.55,-373.43,-0.006307,-0.029569,-0.009596,-0.073178,-0.017442
2022-03-15,86278.09,11171.17,97449.26,-2759.67,208.87,0.004186,-0.025507,0.012183,-0.044107,0.018625
2022-03-16,79687.26,17993.63,97680.9,-2294.73,-24.44,0.002377,-0.023191,0.034627,-0.008655,0.058804
2022-03-17,79687.26,18144.12,97831.38,-2294.73,126.05,0.001541,-0.021686,0.047572,0.003346,0.072108
2022-03-18,79687.26,18449.27,98136.54,-2294.73,431.2,0.003119,-0.018635,0.059045,0.023882,0.094482
2022-03-21,79687.26,18575.44,98262.71,-2294.73,557.37,0.001286,-0.017373,0.058736,0.021036,0.091297
2022-03-22,79687.26,19097.3,98784.57,-2294.73,1079.23,0.005311,-0.012154,0.071124,0.041102,0.114807
2022-03-23,88646.63,10014.62,98661.24,-1328.82,-10.02,-0.001248,-0.013388,0.05733,0.02614,0.100342
2022-03-24,88646.63,10121.71,98768.34,-1328.82,97.08,0.001086,-0.012317,0.073269,0.048947,0.130098
2022-03-25,88646.63,10109.92,98756.55,-1328.82,85.29,-0.000119,-0.012435,0.07851,0.048073,0.128044
2022-03-28,88646.63,10332.26,98978.88,-1328.82,307.62,0.002251,-0.010211,0.086182,0.064289,0.14603
2022-03-29,88646.63,10395.66,99042.29,-1328.82,371.03,0.000641,-0.009577,0.099618,0.082605,0.159796
2022-03-30,81909.65,17053.58,98963.22,-1207.02,170.16,-0.000798,-0.010368,0.092829,0.070647,0.143732
2022-03-31,81909.65,16710.26,98619.91,-1207.02,-173.16,-0.003469,-0.013801,0.076008,0.057376,0.122377
2022-04-01,81909.65,16700.19,98609.84,-1207.02,-183.23,-0.000102,-0.013902,0.079058,0.055364,0.116732
2022-04-04,81909.65,17285.14,99194.79,-1207.02,401.73,0.005932,-0.008052,0.088302,0.077092,0.140219
2022-04-05,81909.65,16707.74,98617.38,-1207.02,-175.68,-0.005821,-0.013826,0.074555,0.053177,0.109307
2022-04-06,81067.12,16952.13,98019.25,-1871.93,-108.9,-0.006065,-0.019807,0.06381,0.030311,0.080697
2022-04-07,81067.12,17024.84,98091.96,-1871.93,-36.19,0.000742,-0.01908,0.069171,0.03276,0.084003
2022-04-08,81067.12,16825.56,97892.69,-1871.93,-235.46,-0.002031,-0.021073,0.066312,0.018324,0.06795
2022-04-11,81067.12,16524.74,97591.87,-1871.93,-536.28,-0.003073,-0.024081,0.048086,-0.005767,0.044203
2022-04-12,84230.5,13276.1,97506.59,-2143.56,-349.93,-0.000874,-0.024934,0.044203,-0.009967,0.040636
2022-04-13,80138.53,17449.88,97588.41,-2430.24,18.58,0.000839,-0.024116,0.056163,0.010157,0.062156
2022-04-14,80138.53,17134.04,97272.57,-2430.24,-297.27,-0.003236,-0.027274,0.043012,-0.012942,0.03648
2022-04-18,80138.53,16942.18,97080.71,-2430.24,-489.13,-0.001972,-0.029193,0.04344,-0.012184,0.040785
2022-04-19,80138.53,17255.27,97393.8,-2430.24,-176.04,0.003225,-0.026062,0.060284,0.009895,0.062839
2022-04-20,80138.53,17028.58,97167.11,-2430.24,-402.73,-0.002328,-0.028329,0.059498,-0.004834,0.040815
2022-04-21,90052.04,6743.17,96795.22,-3192.52,-12.34,-0.003827,-0.032048,0.043655,-0.025425,0.014378
2022-04-22,90052.04,6616.25,96668.3,-3192.52,-139.26,-0.001311,-0.033317,0.015018,-0.050945,-0.012379
2022-04-25,90052.04,6572.88,96624.92,-3192.52,-182.64,-0.000449,-0.033751,0.020902,-0.038754,-0.000768
2022-04-26,90052.04,6085.0,96137.04,-3192.52,-670.52,-0.005049,-0.03863,-0.008664,-0.075036,-0.04794
2022-04-27,92987.47,3165.42,96152.89,-3668.4,-178.79,0.000165,-0.038471,-0.005876,-0.076144,-0.053625
2022-04-28,78944.21,17245.13,96189.34,-3668.4,-142.35,0.000379,-0.038107,0.019235,-0.043333,-0.020114
2022-04-29,78944.21,16520.76,95464.97,-3668.4,-866.71,-0.007531,-0.04535,-0.018432,-0.086382,-0.063063
2022-05-02,81967.96,13879.04,95847.0,-3988.86,-164.23,0.004002,-0.04153,-0.012523,-0.071128,-0.040526
2022-05-03,81967.96,13787.82,95755.78,-3988.86,-255.45,-0.000952,-0.042442,-0.007997,-0.070136,-0.037838
2022-05-04,81967.96,14033.6,96001.56,-3988.86,-9.67,0.002567,-0.039984,0.022213,-0.038696,-0.004967
2022-05-05,89098.58,6166.23,95264.81,-3940.21,-795.07,-0.007674,-0.047352,-0.014119,-0.087111,-0.058482
2022-05-06,94839.68,0.0,94839.68,-5160.4,0.0,-0.004463,-0.051603,-0.020004,-0.098048,-0.073317
2022-05-09,94839.68,0.0,94839.68,-5160.4,0.0,0.0,-0.051603,-0.051381,-0.133339,-0.122961
2022-05-10,94839.68,0.0,94839.68,-5160.4,0.0,0.0,-0.051603,-0.049189,-0.12281,-0.110331
2022-05-11,94839.68,0.0,94839.68,-5160.4,0.0,0.0,-0.051603,-0.064294,-0.148826,-0.1422
2022-05-12,88022.76,6810.11,94832.87,-5160.4,-6.81,-7.2e-05,-0.051671,-0.065271,-0.150838,-0.143051
2022-05-13,88022.76,7109.9,95132.66,-5160.4,292.98,0.003161,-0.048673,-0.042923,-0.119368,-0.105874
2022-05-16,88022.76,6873.89,94896.65,-5160.4,56.96,-0.002481,-0.051034,-0.046807,-0.129576,-0.123813
2022-05-17,88022.76,7110.59,95133.35,-5160.4,293.66,0.002494,-0.048666,-0.027199,-0.107031,-0.0935
2022-05-18,88022.76,6690.86,94713.62,-5160.4,-126.07,-0.004412,-0.052864,-0.066414,-0.150867,-0.145983
2022-05-19,91181.88,3423.36,94605.24,-5391.42,-3.42,-0.001144,-0.053948,-0.072132,-0.155417,-0.151557
2022-05-20,91181.88,3569.76,94751.64,-5391.42,142.98,0.001547,-0.052484,-0.071727,-0.158042,-0.152477
2022-05-23,91181.88,3582.48,94764.36,-5391.42,155.7,0.000134,-0.052356,-0.054359,-0.144042,-0.133512
2022-05-24,91181.88,3356.88,94538.76,-5391.42,-69.9,-0.002381,-0.054612,-0.061578,-0.162242,-0.157604
