date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return
2022-05-19,76455.0,15621.62,92076.62,-7341.71,-581.59,-0.003563,-0.079234,-0.072132,-0.155417,-0.151557
2022-05-20,73256.11,18731.26,91987.37,-7341.71,-670.85,-0.000969,-0.080126,-0.071727,-0.158042,-0.152477
2022-05-23,69834.18,22627.12,92461.3,-7341.71,-196.92,0.005152,-0.075387,-0.054359,-0.144042,-0.133512
2022-05-24,63453.84,28422.77,91876.61,-7341.71,-781.61,-0.006324,-0.081234,-0.061577,-0.162242,-0.157604
2022-05-25,63453.84,29002.2,92456.04,-7341.71,-202.18,0.006307,-0.07544,-0.053287,-0.150517,-0.13995
2022-05-26,63453.84,29817.35,93271.19,-7341.71,612.97,0.008817,-0.067288,-0.03437,-0.12698,-0.11149
2022-05-27,63905.28,30084.83,93990.11,-6943.25,933.44,0.007708,-0.060099,-0.010665,-0.098485,-0.081043
2022-05-31,57291.64,36636.38,93928.02,-6943.25,871.35,-0.000661,-0.06072,-0.016216,-0.100877,-0.082076
2022-06-01,54002.89,39549.78,93552.67,-6943.25,496.0,-0.003996,-0.064473,-0.024173,-0.107527,-0.092353
2022-06-02,57474.29,37253.79,94728.08,-6555.89,1284.05,0.012564,-0.052719,-0.00559,-0.083086,-0.060797
2022-06-03,51092.71,42677.08,93769.79,-6555.89,325.77,-0.010116,-0.062302,-0.02191,-0.106943,-0.092095
2022-06-06,47785.11,46208.43,93993.54,-6555.89,549.52,0.002386,-0.060065,-0.018932,-0.103969,-0.086471
2022-06-07,47691.17,46667.51,94358.68,-6528.42,887.19,0.003885,-0.056413,-0.009521,-0.096239,-0.079275
2022-06-08,54552.53,39212.96,93765.49,-6045.21,-189.21,-0.006287,-0.062345,-0.02029,-0.102744,-0.087985
2022-06-09,51405.59,41315.7,92721.29,-6334.86,-943.76,-0.011136,-0.072787,-0.04359,-0.126776,-0.113039
2022-06-10,60030.03,31093.8,91123.83,-7590.39,-1285.69,-0.017229,-0.088762,-0.071322,-0.157575,-0.147857
2022-06-13,80383.93,9323.53,89707.46,-9911.88,-380.59,-0.015543,-0.102925,-0.106582,-0.196745,-0.190632
2022-06-14,74049.77,15644.44,89694.21,-9911.88,-393.82,-0.000148,-0.103058,-0.109274,-0.195287,-0.183822
2022-06-15,70939.39,19004.88,89944.27,-9911.88,-143.77,0.002788,-0.100557,-0.096576,-0.175191,-0.163761
2022-06-16,65077.61,24365.43,89443.04,-9911.88,-645.0,-0.005573,-0.10557,-0.126475,-0.208469,-0.200259
2022-06-17,61888.37,27572.51,89460.88,-9911.88,-627.16,0.000199,-0.105391,-0.124592,-0.198845,-0.19437
2022-06-21,61772.06,28468.13,90240.19,-9606.55,-153.18,0.008711,-0.097598,-0.102555,-0.178632,-0.169903
2022-06-22,55789.99,34373.6,90163.59,-9606.55,-229.78,-0.000849,-0.098364,-0.104182,-0.17983,-0.175982
2022-06-23,59083.97,31762.38,90846.35,-9222.43,68.88,0.007572,-0.091536,-0.095401,-0.167615,-0.167471
2022-06-24,52298.32,39712.41,92010.73,-9222.43,1233.25,0.012817,-0.079893,-0.06664,-0.139095,-0.135568
2022-06-27,55373.04,35929.54,91302.58,-9600.21,902.88,-0.007696,-0.086974,-0.070205,-0.145407,-0.144261
2022-06-28,55373.04,34918.3,90291.34,-9600.21,-108.35,-0.011076,-0.097087,-0.089204,-0.171443,-0.171054
2022-06-29,55373.04,34949.12,90322.16,-9600.21,-77.54,0.000341,-0.096778,-0.089945,-0.170684,-0.174959
2022-06-30,55318.33,34523.15,89841.48,-9902.31,-256.12,-0.005322,-0.101585,-0.097339,-0.18097,-0.186872
2022-07-01,58206.99,31905.02,90112.01,-10273.97,386.06,0.003011,-0.09888,-0.087792,-0.175564,-0.185459
2022-07-05,61764.55,28881.16,90645.71,-10138.34,784.13,0.005923,-0.093543,-0.086069,-0.16145,-0.171056
2022-07-06,55421.99,35237.42,90659.41,-10138.34,797.83,0.000151,-0.093406,-0.082983,-0.156073,-0.170739
2022-07-07,58950.63,32431.86,91382.49,-9798.94,1181.51,0.007976,-0.086175,-0.069248,-0.138014,-0.147449
2022-07-08,59098.11,32383.33,91481.44,-9599.95,1081.48,0.001083,-0.085186,-0.070014,-0.136932,-0.143771
2022-07-11,53328.0,37364.73,90692.73,-9599.95,292.77,-0.008622,-0.093073,-0.080638,-0.155372,-0.166029
2022-07-12,53328.0,36723.53,90051.53,-9599.95,-348.43,-0.00707,-0.099485,-0.088773,-0.163554,-0.176802
2022-07-13,50149.21,39788.6,89937.81,-9599.95,-462.15,-0.001263,-0.100622,-0.093559,-0.165278,-0.175469
2022-07-14,52650.18,37196.7,89846.88,-10130.24,-22.78,-0.001011,-0.101531,-0.09576,-0.162297,-0.173567
2022-07-15,52650.18,38219.69,90869.87,-10130.24,1000.21,0.011386,-0.091301,-0.078484,-0.147102,-0.150147
2022-07-18,52807.99,38105.41,90913.4,-9823.97,737.46,0.000479,-0.090866,-0.086093,-0.154319,-0.153086
2022-07-19,56356.32,35861.91,92218.23,-8490.23,708.54,0.014352,-0.077818,-0.0614,-0.128312,-0.124351
2022-07-20,49383.34,43413.84,92797.18,-8490.23,1287.48,0.006278,-0.072028,-0.055418,-0.11449,-0.109995
2022-07-21,50329.7,43318.17,93647.87,-7662.76,1310.71,0.009167,-0.063521,-0.045799,-0.101779,-0.091782
2022-07-22,43771.68,49076.51,92848.19,-7662.76,511.03,-0.008539,-0.071518,-0.054653,-0.117529,-0.107801
2022-07-25,47121.82,45289.04,92410.86,-8079.88,490.82,-0.00471,-0.075891,-0.053504,-0.122556,-0.113134
2022-07-26,55842.9,35104.02,90946.92,-8944.98,-108.02,-0.015842,-0.090531,-0.064702,-0.139796,-0.141743
2022-07-27,56005.95,36412.05,92418.0,-8661.29,1079.38,0.016175,-0.07582,-0.040416,-0.103444,-0.104848
2022-07-28,56005.95,36856.77,92862.72,-8661.29,1524.1,0.004812,-0.071373,-0.02838,-0.094678,-0.0924
2022-07-29,59533.55,33884.79,93418.35,-8328.41,1746.84,0.005983,-0.065816,-0.014215,-0.078167,-0.075087
2022-08-01,53049.9,40399.52,93449.42,-8328.41,1777.91,0.000333,-0.065506,-0.017134,-0.078722,-0.073369
2022-08-02,53274.09,39841.51,93115.6,-7995.16,1110.86,-0.003572,-0.068844,-0.023619,-0.08147,-0.074916
2022-08-03,49727.71,44185.48,93913.19,-7619.44,1532.74,0.008566,-0.060868,-0.008329,-0.056455,-0.051581
2022-08-04,53223.0,41506.35,94729.35,-7302.94,2032.39,0.008691,-0.052706,-0.008999,-0.052043,-0.047794
2022-08-05,57777.89,36825.94,94603.83,-6711.7,1315.63,-0.001325,-0.053962,-0.010674,-0.059787,-0.054715
2022-08-08,54245.64,40191.36,94437.0,-6711.7,1148.81,-0.001763,-0.05563,-0.011823,-0.062826,-0.061695
2022-08-09,60512.51,32983.59,93496.1,-7361.83,858.03,-0.009963,-0.065039,-0.015747,-0.073434,-0.076903
2022-08-10,60565.21,34071.27,94636.48,-7016.06,1652.64,0.012197,-0.053635,0.004927,-0.047572,-0.043577
2022-08-11,64178.12,30032.44,94210.56,-7049.09,1259.75,-0.004501,-0.057894,0.004927,-0.052978,-0.050447
2022-08-12,60798.08,33928.7,94726.78,-7049.09,1775.97,0.005479,-0.052732,0.021939,-0.034539,-0.027758
2022-08-15,64500.65,30355.24,94855.89,-6377.34,1233.34,0.001363,-0.051441,0.02615,-0.026737,-0.021824
2022-08-16,61094.74,33666.72,94761.46,-6068.22,829.79,-0.000996,-0.052385,0.02816,-0.029016,-0.025394
2022-08-17,61094.74,33230.07,94324.81,-6068.22,393.14,-0.004608,-0.056752,0.020862,-0.040091,-0.037948
2022-08-18,54514.69,39937.08,94451.77,-6068.22,520.09,0.001346,-0.055482,0.023829,-0.037783,-0.032234
2022-08-19,48036.04,45422.71,93458.75,-6068.22,-472.93,-0.010514,-0.065412,0.010071,-0.056543,-0.055767
2022-08-22,47927.28,44216.25,92143.53,-6402.11,-1454.26,-0.014073,-0.078565,-0.010961,-0.081382,-0.081806
2022-08-23,44316.77,47947.0,92263.77,-6402.11,-1334.02,0.001305,-0.077362,-0.013354,-0.082141,-0.072678
2022-08-24,44316.77,48049.54,92366.31,-6402.11,-1231.47,0.001111,-0.076337,-0.010196,-0.079482,-0.070991
2022-08-25,47766.23,45614.41,93380.64,-6255.08,-364.18,0.010982,-0.066194,0.003778,-0.063206,-0.049868
2022-08-26,50863.25,40699.21,91562.46,-6537.3,-1900.14,-0.019471,-0.084375,-0.030199,-0.101603,-0.090645
2022-08-29,56889.59,34343.0,91232.59,-7057.72,-1709.6,-0.003603,-0.087674,-0.036611,-0.110457,-0.10066
2022-08-30,62888.66,28136.82,91025.48,-7606.99,-1367.44,-0.00227,-0.089745,-0.047187,-0.120364,-0.108505
2022-08-31,65713.24,25047.63,90760.87,-8117.01,-1122.04,-0.002907,-0.092391,-0.054437,-0.125478,-0.115846
2022-09-01,62428.51,28475.76,90904.27,-8117.01,-978.63,0.00158,-0.090957,-0.05147,-0.125098,-0.122152
2022-09-02,65404.8,25121.92,90526.72,-8371.76,-1101.43,-0.004153,-0.094733,-0.061472,-0.137458,-0.13258
2022-09-06,59033.85,31174.69,90208.54,-8371.76,-1419.63,-0.003515,-0.097915,-0.065013,-0.143654,-0.140272
2022-09-07,59033.85,31778.84,90812.69,-8371.76,-815.47,0.006697,-0.091873,-0.048216,-0.126354,-0.125236
2022-09-08,59033.85,32116.56,91150.41,-8371.76,-477.75,0.003719,-0.088496,-0.041995,-0.121825,-0.114303
2022-09-09,59033.85,32785.13,91818.98,-8371.76,190.81,0.007335,-0.08181,-0.027112,-0.102626,-0.090732
2022-09-12,55680.05,36466.06,92146.11,-8352.85,499.04,0.003563,-0.078539,-0.016656,-0.09196,-0.080586
2022-09-13,55539.03,34693.12,90232.15,-8910.8,-856.98,-0.020771,-0.097679,-0.059414,-0.141754,-0.130849
2022-09-14,61562.22,28607.38,90169.6,-9500.91,-329.43,-0.000693,-0.098304,-0.055825,-0.134945,-0.128027
2022-09-15,61559.26,28595.05,90154.31,-9783.35,-62.28,-0.00017,-0.098457,-0.066545,-0.149352,-0.136546
2022-09-16,67837.48,22074.02,89911.5,-10333.82,245.39,-0.002693,-0.100885,-0.073666,-0.154553,-0.143721
2022-09-19,67837.48,22362.09,90199.57,-10333.82,533.46,0.003204,-0.098004,-0.066482,-0.147969,-0.137173
2022-09-20,67837.48,22164.18,90001.66,-10333.82,335.54,-0.002194,-0.099983,-0.077198,-0.154761,-0.146644
2022-09-21,67837.48,21615.76,89453.24,-10333.82,-212.88,-0.006093,-0.105468,-0.093295,-0.169896,-0.162129
2022-09-22,70650.1,18503.98,89154.08,-10567.92,-277.94,-0.003344,-0.108459,-0.100911,-0.180113,-0.179719
2022-09-23,67589.48,21041.09,88630.57,-10857.91,-511.45,-0.005872,-0.113694,-0.115975,-0.193462,-0.19848
2022-09-26,64593.52,23894.87,88488.39,-10857.91,-653.63,-0.001604,-0.115116,-0.12472,-0.196799,-0.203702
2022-09-27,67536.33,20871.85,88408.18,-11103.98,-487.77,-0.000906,-0.115918,-0.126955,-0.196477,-0.201318
2022-09-28,64167.46,24752.39,88919.85,-11103.98,23.91,0.005788,-0.110802,-0.109776,-0.180493,-0.185773
2022-09-29,70154.73,17935.01,88089.74,-11667.65,-242.53,-0.009335,-0.119103,-0.128372,-0.204118,-0.210677
2022-09-30,75815.92,11925.69,87741.61,-12247.5,-10.82,-0.003952,-0.122584,-0.141851,-0.217613,-0.220752
2022-10-03,72743.14,15263.45,88006.59,-12081.43,88.09,0.00302,-0.119934,-0.119194,-0.199258,-0.205781
2022-10-04,69945.86,18845.52,88791.38,-11677.77,469.23,0.008917,-0.112086,-0.091901,-0.174082,-0.175791
2022-10-05,63828.68,25030.01,88858.69,-11677.77,536.54,0.000758,-0.111413,-0.094016,-0.174521,-0.177424
2022-10-06,60666.71,28076.11,88742.82,-11677.77,420.68,-0.001304,-0.112572,-0.103361,-0.18102,-0.182284
2022-10-07,57646.99,29837.66,87484.65,-11934.39,-580.88,-0.014178,-0.125154,-0.128372,-0.212227,-0.219517
2022-10-10,63361.33,23307.77,86669.1,-12532.45,-798.36,-0.009322,-0.133309,-0.135027,-0.220102,-0.23285
2022-10-11,68719.43,17744.88,86464.31,-13360.86,-174.74,-0.002363,-0.135357,-0.140505,-0.230816,-0.246025
2022-10-12,65638.55,20735.64,86374.19,-13360.86,-264.84,-0.001042,-0.136258,-0.14334,-0.231079,-0.24625
2022-10-13,59180.81,27746.29,86927.1,-13360.86,288.06,0.006401,-0.130729,-0.120732,-0.213046,-0.227215
2022-10-14,61975.97,24182.43,86158.4,-13646.57,-194.93,-0.008843,-0.138416,-0.140769,-0.2367,-0.252315
2022-10-17,65365.04,21814.07,87179.11,-13264.49,443.7,0.011847,-0.128209,-0.11869,-0.211495,-0.223457
2022-10-18,59074.98,28176.54,87251.52,-13264.49,516.12,0.000831,-0.127485,-0.108335,-0.205259,-0.215714
2022-10-19,60009.5,27460.99,87470.49,-12717.32,187.92,0.00251,-0.125295,-0.114654,-0.208158,-0.217088
2022-10-20,53987.56,33615.94,87603.5,-12717.32,320.93,0.001521,-0.123965,-0.122078,-0.212197,-0.219619
2022-10-21,57581.9,31414.99,88996.89,-12345.59,1342.58,0.015906,-0.110031,-0.100743,-0.193725,-0.194064
2022-10-24,54426.69,34872.73,89299.42,-12345.59,1645.12,0.003399,-0.107006,-0.089739,-0.184855,-0.189035
2022-10-25,57712.12,32104.8,89816.92,-12022.02,1839.05,0.005795,-0.101831,-0.075203,-0.167993,-0.171702
2022-10-26,58635.17,30769.46,89404.63,-11329.67,734.41,-0.00459,-0.105954,-0.082171,-0.186377,-0.181524
2022-10-27,52314.67,36724.59,89039.26,-11329.67,369.05,-0.004087,-0.109607,-0.087072,-0.20119,-0.192673
2022-10-28,55637.1,34254.7,89891.8,-10913.27,805.18,0.009575,-0.101082,-0.065353,-0.176746,-0.173175
2022-10-31,55417.15,33962.99,89380.14,-10943.8,324.05,-0.005692,-0.106199,-0.072104,-0.186319,-0.182862
2022-11-01,55099.76,34087.82,89187.58,-11212.12,399.8,-0.002154,-0.108124,-0.076164,-0.194633,-0.187923
2022-11-02,60576.83,27708.89,88285.72,-11696.34,-17.84,-0.010112,-0.117143,-0.099349,-0.222239,-0.215186
2022-11-03,65998.67,22127.09,88125.76,-12284.1,409.96,-0.001812,-0.118742,-0.108623,-0.237432,-0.228482
2022-11-04,68789.06,19966.3,88755.36,-12169.83,925.3,0.007144,-0.112446,-0.095794,-0.225166,-0.219286
2022-11-07,68789.06,20136.21,88925.27,-12169.83,1095.2,0.001914,-0.110747,-0.087144,-0.216647,-0.214045
2022-11-08,72345.85,16681.34,89027.19,-11812.51,839.8,0.001146,-0.109728,-0.082219,-0.210939,-0.206497
2022-11-09,69495.54,19221.82,88717.36,-11812.51,529.97,-0.00348,-0.112826,-0.101127,-0.229147,-0.226449
2022-11-10,73046.89,17022.91,90069.8,-10568.53,638.44,0.015244,-0.099302,-0.05173,-0.172267,-0.164892
2022-11-11,73996.19,16334.27,90330.46,-9923.95,254.52,0.002894,-0.096695,-0.042552,-0.157015,-0.144047
2022-11-14,67535.98,22792.57,90328.55,-9923.95,252.61,-2.1e-05,-0.096714,-0.050697,-0.164392,-0.151626
2022-11-15,64213.52,26665.54,90879.06,-9923.95,803.12,0.006095,-0.091209,-0.042601,-0.152829,-0.134247
2022-11-16,61059.92,28953.81,90013.73,-9923.95,-62.21,-0.009522,-0.099863,-0.049904,-0.164392,-0.151329
2022-11-17,61059.92,28897.23,89957.15,-9923.95,-118.79,-0.000629,-0.100429,-0.052811,-0.166237,-0.155284
2022-11-18,61059.92,28854.18,89914.1,-9923.95,-161.84,-0.000479,-0.100859,-0.048511,-0.166208,-0.15264
2022-11-21,60861.89,28663.69,89525.58,-10199.42,-274.89,-0.004321,-0.104744,-0.051971,-0.174785,-0.16188
2022-11-22,60861.89,29436.77,90298.66,-10199.42,498.18,0.008635,-0.097013,-0.039213,-0.162899,-0.146393
2022-11-23,60861.89,29707.25,90569.14,-10199.42,768.67,0.002995,-0.094309,-0.033158,-0.154498,-0.134827
2022-11-25,60861.89,29443.96,90305.85,-10199.42,505.37,-0.002907,-0.096941,-0.033375,-0.16006,-0.140467
2022-11-28,60839.13,28798.5,89637.63,-10459.19,96.91,-0.0074,-0.103624,-0.048799,-0.172384,-0.15504
2022-11-29,57798.56,31777.46,89576.02,-10459.19,35.31,-0.000687,-0.10424,-0.050433,-0.178649,-0.158749
2022-11-30,58112.86,32818.14,90931.0,-10133.81,1064.92,0.015127,-0.09069,-0.020521,-0.141207,-0.128438
2022-12-01,51527.29,39400.26,90927.55,-10133.81,1061.46,-3.8e-05,-0.090724,-0.021242,-0.140153,-0.129528
2022-12-02,55321.88,35224.99,90546.87,-9783.63,330.6,-0.004187,-0.094531,-0.022371,-0.143578,-0.138679
2022-12-05,54963.63,34990.67,89954.3,-10020.9,-24.71,-0.006544,-0.100457,-0.039958,-0.157952,-0.158151
2022-12-06,54963.63,34088.33,89051.96,-10020.9,-927.04,-0.010031,-0.10948,-0.053797,-0.1754,-0.177335
2022-12-07,54963.63,34041.18,89004.81,-10020.9,-974.19,-0.000529,-0.109952,-0.055406,-0.178766,-0.181839
2022-12-08,54963.63,34467.55,89431.18,-10020.9,-547.83,0.00479,-0.105688,-0.048006,-0.169047,-0.174714
2022-12-09,54963.63,34438.72,89402.35,-10020.9,-576.65,-0.000322,-0.105976,-0.055118,-0.174346,-0.175787
2022-12-12,54963.63,34903.49,89867.12,-10020.9,-111.89,0.005199,-0.101329,-0.041495,-0.163982,-0.166033
2022-12-13,58980.65,31482.24,90462.89,-9347.03,-189.99,0.006629,-0.095371,-0.03424,-0.154995,-0.159347
2022-12-14,52610.73,37616.33,90227.06,-9347.03,-425.81,-0.002607,-0.097729,-0.040414,-0.16126,-0.167012
2022-12-15,64395.76,24359.97,88755.73,-10552.01,-692.15,-0.016307,-0.112443,-0.063887,-0.189422,-0.197153
2022-12-16,64395.76,24161.9,88557.66,-10552.01,-890.23,-0.002232,-0.114423,-0.074939,-0.19715,-0.206532
2022-12-19,67295.88,21029.68,88325.56,-10811.69,-862.65,-0.002621,-0.116744,-0.082783,-0.208433,-0.213365
2022-12-20,67295.88,21068.7,88364.58,-10811.69,-823.63,0.000442,-0.116354,-0.081528,-0.20905,-0.2169
2022-12-21,67295.88,21470.4,88766.28,-10811.69,-421.93,0.004546,-0.112337,-0.067795,-0.197576,-0.20528
2022-12-22,67295.88,21008.03,88303.91,-10811.69,-884.3,-0.005209,-0.116961,-0.081094,-0.217207,-0.226966
2022-12-23,66866.05,21449.57,88315.62,-10938.7,-745.58,0.000133,-0.116844,-0.075808,-0.215447,-0.226678
2022-12-27,66866.05,21283.18,88149.23,-10938.7,-911.98,-0.001884,-0.118508,-0.079452,-0.226539,-0.240583
2022-12-28,72738.15,15157.53,87895.68,-11442.74,-661.49,-0.002876,-0.121043,-0.090893,-0.236751,-0.247995
2022-12-29,72738.15,15558.97,88297.12,-11442.74,-260.04,0.004567,-0.117029,-0.074529,-0.218146,-0.227513
2022-12-30,69693.87,18682.76,88376.63,-11442.74,-180.53,0.0009,-0.116234,-0.076967,-0.218616,-0.227765
2023-01-03,69693.87,18847.62,88541.49,-11442.74,-15.67,0.001865,-0.114585,-0.080852,-0.223898,-0.232425
2023-01-04,66475.31,22473.02,88948.33,-11442.74,391.17,0.004595,-0.110517,-0.073757,-0.2202,-0.22128
2023-01-05,60472.52,28394.34,88866.86,-11442.74,309.69,-0.000916,-0.111331,-0.084328,-0.232408,-0.234242
2023-01-06,60472.52,29060.93,89533.45,-11442.74,976.28,0.007501,-0.104666,-0.06333,-0.211221,-0.212347
2023-01-09,60932.03,28981.15,89913.18,-11050.61,963.89,0.004241,-0.100868,-0.063861,-0.206115,-0.203108
2023-01-10,57702.36,32567.51,90269.87,-10715.06,985.03,0.003967,-0.097301,-0.057296,-0.199395,-0.195438
2023-01-11,61211.9,29382.82,90594.72,-10342.34,937.14,0.003599,-0.094053,-0.045373,-0.185545,-0.182285
2023-01-12,61880.43,29364.03,91244.46,-9476.47,721.01,0.007172,-0.087555,-0.041897,-0.181143,-0.174497
2023-01-13,59542.06,32117.7,91659.76,-8923.96,583.79,0.004552,-0.083402,-0.03818,-0.175509,-0.166777
2023-01-17,52884.93,38585.59,91470.52,-8923.96,394.55,-0.002065,-0.085295,-0.039942,-0.173836,-0.164412
2023-01-18,52884.93,37918.42,90803.35,-8923.96,-272.62,-0.007294,-0.091966,-0.055099,-0.184576,-0.175162
2023-01-19,56094.02,34176.55,90270.57,-9237.49,-491.87,-0.005867,-0.097294,-0.061978,-0.192587,-0.186424
2023-01-20,49198.34,42050.75,91249.09,-9237.49,486.66,0.01084,-0.087509,-0.044504,-0.170491,-0.162199
2023-01-23,52819.0,39564.9,92383.9,-8509.64,893.61,0.012436,-0.076161,-0.033039,-0.152063,-0.134382
2023-01-24,49930.26,42312.12,92242.38,-8158.03,400.47,-0.001532,-0.077576,-0.034077,-0.153794,-0.135387
2023-01-25,49908.96,42221.02,92129.98,-8074.5,204.53,-0.001219,-0.0787,-0.033715,-0.155672,-0.136042
2023-01-26,42955.2,49699.91,92655.11,-8074.5,729.67,0.0057,-0.073449,-0.023095,-0.13921,-0.117899
2023-01-27,54459.94,39407.16,93867.1,-6953.4,820.56,0.013081,-0.061329,-0.02085,-0.130641,-0.108881
2023-01-30,48421.39,44651.07,93072.46,-6953.4,25.91,-0.008466,-0.069275,-0.033136,-0.148219,-0.128332
2023-01-31,45166.32,48668.46,93834.78,-6953.4,788.23,0.008191,-0.061652,-0.01892,-0.135454,-0.115925
2023-02-01,55917.98,39700.47,95618.45,-5695.14,1313.65,0.019009,-0.043816,-0.008493,-0.116967,-0.090635
2023-02-02,59685.35,37477.84,97163.19,-3999.2,1162.46,0.016155,-0.028368,0.005941,-0.085275,-0.061199
2023-02-03,57048.15,39383.03,96431.18,-4355.49,786.74,-0.007534,-0.035688,-0.004752,-0.101531,-0.073817
2023-02-06,50104.39,45803.84,95908.23,-4355.49,263.79,-0.005423,-0.040918,-0.010834,-0.109132,-0.082791
2023-02-07,46516.74,49940.76,96457.5,-4355.49,813.05,0.005727,-0.035425,0.002103,-0.090674,-0.064472
2023-02-08,43141.86,52699.78,95841.64,-4355.49,197.2,-0.006385,-0.041584,-0.008855,-0.106843,-0.074156
2023-02-09,42589.63,52433.59,95023.22,-5049.82,73.11,-0.008539,-0.049768,-0.017447,-0.114736,-0.082021
2023-02-10,45845.57,48283.45,94129.02,-5329.81,-541.09,-0.00941,-0.05871,-0.015154,-0.120546,-0.093578
2023-02-13,45845.57,49046.07,94891.64,-5329.81,221.52,0.008102,-0.051084,-0.003593,-0.106461,-0.080624
2023-02-14,42523.04,53139.76,95662.8,-5329.81,992.68,0.008127,-0.043372,-0.004052,-0.099859,-0.067574
2023-02-15,49676.06,46267.81,95943.87,-4819.65,763.59,0.002938,-0.040561,-0.000818,-0.092963,-0.060962
2023-02-16,46263.96,48452.4,94716.36,-5077.71,-205.87,-0.012794,-0.052836,-0.014575,-0.109982,-0.08448
2023-02-17,46263.96,48167.7,94431.66,-5077.71,-490.57,-0.003006,-0.055683,-0.017037,-0.116262,-0.090583
2023-02-21,58073.05,35043.15,93116.2,-5514.04,-1369.69,-0.01393,-0.068838,-0.036756,-0.137185,-0.112327
2023-02-22,58173.97,35461.45,93635.42,-5784.46,-580.06,0.005576,-0.063646,-0.038084,-0.136539,-0.105283
2023-02-23,61321.3,32981.17,94302.47,-5797.88,100.41,0.007124,-0.056975,-0.032967,-0.128998,-0.089721
2023-02-24,63855.68,29860.33,93716.01,-6460.22,176.28,-0.006219,-0.06284,-0.043297,-0.143582,-0.102005
2023-02-27,60494.84,33609.66,94104.5,-6460.22,564.77,0.004145,-0.058955,-0.040038,-0.137449,-0.094358
2023-02-28,63679.74,30180.59,93860.33,-6409.83,270.21,-0.002595,-0.061397,-0.043586,-0.138564,-0.096217
2023-03-01,60223.25,33265.81,93489.06,-6667.14,156.24,-0.003956,-0.065109,-0.047255,-0.145489,-0.104143
2023-03-02,63826.79,29774.33,93601.12,-6335.24,-63.59,0.001199,-0.063989,-0.039845,-0.138417,-0.09909
2023-03-03,60641.76,33689.32,94331.08,-5976.2,307.34,0.007799,-0.056689,-0.024447,-0.120605,-0.080344
2023-03-06,57321.1,36890.45,94211.55,-5976.2,187.81,-0.001267,-0.057885,-0.023771,-0.119608,-0.082839
2023-03-07,57321.1,36286.98,93608.08,-5976.2,-415.66,-0.006405,-0.063919,-0.038735,-0.130406,-0.095002
2023-03-08,53902.88,40000.46,93903.34,-5976.2,-120.4,0.003154,-0.060967,-0.037166,-0.126063,-0.086655
2023-03-09,62988.47,29626.32,92614.79,-7032.7,-352.44,-0.013722,-0.073852,-0.05493,-0.141205,-0.110744
2023-03-10,66016.72,25998.04,92014.76,-7365.29,-619.88,-0.006479,-0.079852,-0.068567,-0.153266,-0.122847
2023-03-13,66016.72,26130.89,92147.61,-7365.29,-487.03,0.001444,-0.078524,-0.069895,-0.146986,-0.122652
2023-03-14,63131.12,29997.78,93128.9,-6983.87,112.84,0.010649,-0.068711,-0.05452,-0.127384,-0.10032
2023-03-15,56371.88,36882.66,93254.54,-6983.87,238.48,0.001349,-0.067455,-0.060433,-0.122806,-0.102163
2023-03-16,64357.06,30223.15,94580.21,-6004.56,584.84,0.014216,-0.054198,-0.043949,-0.099683,-0.074089
2023-03-17,61669.83,33109.57,94779.4,-5454.92,234.4,0.002106,-0.052206,-0.055128,-0.103938,-0.078658
2023-03-20,54895.81,39969.27,94865.08,-5454.92,320.07,0.000904,-0.051349,-0.046042,-0.100758,-0.07304
2023-03-21,58671.58,37044.79,95716.37,-5063.83,780.28,0.008974,-0.042836,-0.033516,-0.087915,-0.056389
2023-03-22,55582.9,39906.6,95489.5,-5063.83,553.4,-0.00237,-0.045105,-0.049991,-0.100317,-0.066829
2023-03-23,51228.99,44372.79,95601.78,-5503.17,1105.01,0.001176,-0.043982,-0.047423,-0.089648,-0.05398
2023-03-24,51228.99,44169.22,95398.21,-5503.17,901.45,-0.002129,-0.046018,-0.041172,-0.086298,-0.058194
2023-03-27,47850.71,47091.82,94942.53,-5503.17,445.77,-0.004777,-0.050575,-0.039379,-0.092558,-0.061586
2023-03-28,51262.92,43250.02,94512.94,-5413.49,-73.51,-0.004525,-0.054871,-0.041535,-0.097378,-0.068866
2023-03-29,51262.92,44047.43,95310.35,-5413.49,723.91,0.008437,-0.046896,-0.027604,-0.080919,-0.052805
2023-03-30,47972.0,47672.48,95644.48,-5413.49,1058.03,0.003506,-0.043555,-0.02191,-0.07222,-0.045945
2023-03-31,48209.65,48068.68,96278.33,-5071.85,1350.24,0.006627,-0.037217,-0.008125,-0.05679,-0.029915
2023-04-03,45090.21,51083.59,96173.8,-5071.85,1245.71,-0.001086,-0.038262,-0.004345,-0.059083,-0.03516
2023-04-04,38462.14,57442.34,95904.48,-5071.85,976.39,-0.0028,-0.040955,-0.009869,-0.062257,-0.041588
2023-04-05,41319.0,53623.5,94942.5,-5079.07,21.63,-0.010031,-0.050575,-0.012461,-0.071515,-0.054684
2023-04-06,38054.23,57234.49,95288.72,-5079.07,367.85,0.003647,-0.047113,-0.008609,-0.065255,-0.051926
2023-04-10,41580.39,53988.45,95568.84,-4880.01,448.91,0.00294,-0.044312,-0.007592,-0.065784,-0.046277
2023-04-11,38220.85,57109.5,95330.35,-4880.01,210.42,-0.002495,-0.046696,-0.007325,-0.071779,-0.047674
