rank,ticker,score,clears_gate,rank_close_px,mark_px,return,held
1,PLUG,0.9241,True,2.3299999237060547,2.319999933242798,-0.0042918415410722055,False
2,MU,0.9241,True,461.4961242675781,461.5361328125,8.669313309050963e-05,False
3,COIN,0.9223,True,210.22999572753906,202.2899932861328,-0.0377681710639266,False
4,UBER,0.8922,True,77.79000091552734,76.66000366210938,-0.014526253247445498,False
5,DELL,0.8265,True,152.53802490234375,148.749755859375,-0.024834916050565314,False
6,OXY,0.8235,True,57.46457290649414,58.11158752441406,0.011259365295775092,True
7,PYPL,0.812,True,45.97843551635742,44.44349670410156,-0.03338388518482294,False
8,SEDG,0.8006,True,42.880001068115234,44.880001068115234,0.046641789882956974,True
9,PLTR,0.7831,True,155.0800018310547,152.77000427246094,-0.014895521868192096,True
10,ARM,0.7699,True,127.30999755859375,128.36000061035156,0.00824760876516839,False
11,AMZN,0.7367,True,215.1999969482422,209.8699951171875,-0.024767666852414494,False
12,NET,0.7253,True,211.52000427246094,225.47999572753906,0.06599844540990141,False
13,KLAC,0.706,True,147.9461669921875,148.0470428466797,0.0006818416221456847,False
14,PFE,0.6958,False,27.004249572753906,26.876358032226562,-0.004735978320107859,False
15,INTU,0.6849,False,457.86505126953125,445.4135437011719,-0.02719471061142331,False
16,IBM,0.6807,False,254.23878479003906,249.7617645263672,-0.01760950937273076,False
17,TWLO,0.6789,False,126.87999725341797,126.55000305175781,-0.0026008370807343306,False
18,DDOG,0.6741,False,128.8699951171875,131.25999450683594,0.01854581733688354,False
19,ORCL,0.6717,False,154.151611328125,152.36782836914062,-0.01157161409871632,False
20,LRCX,0.6705,False,226.47000122070312,224.7100067138672,-0.0077714244595281645,True
21,CSCO,0.6657,False,78.8427734375,77.18177795410156,-0.021067187403232768,True
22,CRM,0.6584,False,194.3212127685547,193.3561248779297,-0.00496645670781426,False
23,NOW,0.6584,False,116.72000122070312,113.70999908447266,-0.02578822913597234,False
24,VRT,0.6373,False,268.4100036621094,264.7099914550781,-0.013784926629221483,False
25,GOOGL,0.6361,False,310.7344055175781,307.5063171386719,-0.010388577259506704,True
26,SMCI,0.5934,False,31.510000228881836,30.350000381469727,-0.03681370482342494,False
27,APP,0.591,False,459.0899963378906,442.57000732421875,-0.0359842060281208,False
28,PINS,0.5898,False,18.559999465942383,18.770000457763672,0.011314708936637663,False
29,ABNB,0.5837,False,131.9499969482422,131.1300048828125,-0.006214415190561429,False
30,PANW,0.5765,False,169.19000244140625,168.91000366210938,-0.0016549369067705433,False
31,AMAT,0.5663,False,352.0223693847656,349.0361022949219,-0.008483174222885026,False
32,ASML,0.5602,False,1386.1324462890625,1352.216552734375,-0.024468003505355274,False
33,TSM,0.544,False,345.1716613769531,338.7766418457031,-0.01852706999682152,False
34,SPOT,0.5343,False,525.22998046875,516.719970703125,-0.01620244479957167,False
35,CRWD,0.5343,False,433.20001220703125,435.80999755859375,0.006024896763657361,False
36,TSLA,0.5331,False,399.2699890136719,392.7799987792969,-0.016254640751756533,False
37,HOOD,0.5313,False,77.3499984741211,74.9000015258789,-0.03167416931574829,False
38,AXON,0.5283,False,506.57000732421875,508.4100036621094,0.003632264664877649,False
39,DASH,0.5247,False,169.80999755859375,164.99000549316406,-0.028384618895990088,False
40,CDNS,0.5235,False,293.75,289.6400146484375,-0.013991439494680846,False
41,SHOP,0.5145,False,127.80000305175781,123.75,-0.03169016396750479,False
42,NFLX,0.512,False,94.36000061035156,94.69999694824219,0.003603182870828947,False
43,HUBS,0.503,False,265.54998779296875,262.1099853515625,-0.01295425569399078,False
44,MSFT,0.4964,False,398.5467834472656,390.9432678222656,-0.019078100591435554,False
45,NVDA,0.494,False,181.71820068359375,180.1899871826172,-0.008409798772097021,True
46,MRVL,0.4898,False,90.74457550048828,87.57616424560547,-0.03491570969843549,False
47,SNOW,0.4735,False,174.60000610351562,173.25,-0.0077319934497324105,False
48,COST,0.4681,False,994.7166137695312,978.5001220703125,-0.016302624762408957,False
49,JPM,0.4596,False,285.42926025390625,286.27490234375,0.0029627028745808914,False
50,FTNT,0.4554,False,83.16000366210938,83.38999938964844,0.002765701267565701,False
51,SNPS,0.4361,False,429.2900085449219,428.6700134277344,-0.0014442337460612853,False
52,ON,0.4343,False,60.97999954223633,60.459999084472656,-0.008527393599003008,False
53,AAPL,0.4066,False,253.99598693847656,249.70994567871094,-0.01687444479508171,False
54,TTD,0.4024,False,25.06999969482422,23.549999237060547,-0.06063025433851443,False
55,QCOM,0.3988,False,131.1057586669922,129.98988342285156,-0.008511260340401505,False
56,ZS,0.3699,False,156.0,155.99000549316406,-6.406735151243126e-05,False
57,ADBE,0.3681,False,254.1999969482422,246.0,-0.0322580528980565,False
58,VST,0.3645,False,164.10614013671875,169.88824462890625,0.03523393145052567,False
59,META,0.3627,False,622.6599731445312,615.6799926757812,-0.011209939244207434,True
60,AVGO,0.3584,False,320.63739013671875,315.2686462402344,-0.016743973290810454,False
61,INTC,0.338,False,44.060001373291016,45.029998779296875,0.022015373939453964,False
62,OKTA,0.3229,False,78.52999877929688,78.43000030517578,-0.0012733792904050523,False
63,MDB,0.3211,False,272.2699890136719,268.5199890136719,-0.013773093441494577,False
64,SNAP,0.3163,False,4.650000095367432,4.619999885559082,-0.00645165789098312,False
65,RBLX,0.3133,False,57.790000915527344,58.27000045776367,0.008305927230178645,False
66,AMD,0.3078,False,196.30999755859375,199.4600067138672,0.01604609645177768,False
67,BA,0.3054,False,210.82000732421875,205.99000549316406,-0.022910547686428306,False
68,MCHP,0.2976,False,64.2674331665039,64.3868408203125,0.0018579807520744396,False
69,SOFI,0.297,False,17.3700008392334,17.18000030517578,-0.010938429756921275,False
70,ANET,0.2934,False,133.07000732421875,136.07000732421875,0.022544524196881133,False
71,ADI,0.291,False,312.8031921386719,307.7470397949219,-0.01616400494247039,True
72,BAC,0.2904,False,47.035614013671875,46.58794021606445,-0.009517762380593098,False
73,SAP,0.2843,False,186.87147521972656,180.60049438476562,-0.03355772103574084,False
74,GS,0.2795,False,803.498779296875,801.9456787109375,-0.0019329221474320146,True
75,LLY,0.2735,False,928.751220703125,916.4723510742188,-0.01322083821285358,False
76,GE,0.2711,False,302.0899963378906,300.9599914550781,-0.0037406233126255906,False
77,TEAM,0.2669,False,74.91000366210938,73.47000122070312,-0.019223099332654647,False
78,MELI,0.259,False,1728.1400146484375,1690.260009765625,-0.02191952304889977,False
79,TXN,0.2199,False,193.46697998046875,189.81553649902344,-0.018873729676319617,False
80,WDAY,0.2114,False,135.1699981689453,132.2899932861328,-0.02130653933436366,False
81,NU,0.1795,False,14.25,13.970000267028809,-0.01964910406815379,False
82,SE,0.1759,False,87.58999633789062,84.47000122070312,-0.035620450366862455,False
83,NXPI,0.1434,False,193.01829528808594,191.69515991210938,-0.0068549738976906305,False
