parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
max_total_exposure,50%,0.4242432999999999,0.3163322999999999,0.2092472999999999,0.16866629999999988,-0.11728675913060035,24,0.6666666666666666,6.6257368216316435,67.61111111111111
max_total_exposure,70%,0.45806089999999994,0.3501498999999999,0.24306489999999994,0.20248389999999994,-0.12899711474198394,31,0.6363636363636364,5.71011378536171,66.88181818181818
max_total_exposure,90%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
max_total_exposure,100%,0.8721026000000001,0.7641916000000001,0.6571066000000001,0.6165256000000001,-0.13831564219521272,44,0.7647058823529411,5.189314090725146,51.141176470588235
max_position_pct,4.25%,0.6185903,0.5106793000000001,0.4035943000000001,0.36301330000000004,-0.1579966141267984,82,0.4838709677419355,2.579361754409994,58.358064516129026
max_position_pct,8.50%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
max_position_pct,12.75%,0.6245659,0.5166549,0.40956990000000004,0.3689889,-0.126494320942467,49,0.8095238095238095,5.792649410896248,32.147619047619045
max_position_pct,17.00%,0.7600067000000001,0.6520957000000002,0.5450107000000002,0.5044297000000002,-0.12070404179109809,47,0.6666666666666666,4.6501568647312315,23.166666666666668
max_position_pct,25.50%,0.7620732999999998,0.6541622999999999,0.5470772999999999,0.5064962999999998,-0.12650330028615314,53,0.64,3.5934979409055434,12.2
max_new_trades_per_day,1,0.8368257000000001,0.7289147000000001,0.6218297000000002,0.5812487000000002,-0.13798560905493787,46,0.7222222222222222,6.214278687686006,50.43888888888889
max_new_trades_per_day,2,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
max_new_trades_per_day,3,0.7261817999999999,0.6182707999999999,0.5111857999999999,0.4706047999999999,-0.14595948360723635,51,0.7,5.3275193181400695,47.21
max_new_trades_per_day,5,0.6650251000000001,0.5571141000000002,0.4500291000000002,0.40944810000000015,-0.14652130910981292,54,0.5454545454545454,2.582046584267264,41.87727272727273
min_composite_score,none,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
min_composite_score,0.60,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
min_composite_score,0.70,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
slippage,0.05%,0.7532335999999998,0.6453225999999999,0.5382375999999999,0.49765659999999984,-0.13409997529625417,46,0.7222222222222222,3.9173500087712236,49.00000000000001
slippage,0.10%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
slippage,0.20%,0.7241776000000001,0.6162666000000001,0.5091816000000001,0.4686006000000001,-0.1397491052308611,44,0.7647058823529411,4.625120703837488,52.523529411764706
slippage,0.50%,0.7087289999999999,0.600818,0.493733,0.45315199999999994,-0.14059622044504586,44,0.7647058823529411,4.458914069948888,52.22941176470588
reentry_recover_pct,off,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
reentry_recover_pct,0%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
reentry_recover_pct,5%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
reentry_recover_pct,10%,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
stop_loss_score_max,off,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
stop_loss_score_max,0.85,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
stop_loss_score_max,0.90,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
stop_loss_score_max,0.95,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
max_hold_score_max,off,0.8334109,0.7254999,0.6184149,0.5778338999999999,-0.1388879238388445,43,0.8125,8.664023650629533,55.18125
max_hold_score_max,0.70,0.7240833999999999,0.6161724,0.5090874,0.46850639999999993,-0.1398069574936278,44,0.7647058823529411,4.640303213428392,52.65294117647059
max_hold_score_max,0.80,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
max_hold_score_max,0.90,0.7380568,0.6301458,0.5230608,0.48247979999999996,-0.14038793744618613,44,0.7647058823529411,4.939691498474393,52.43529411764706
score_exit_below,off,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
score_exit_below,0.40,0.7952665,0.6873555,0.5802705,0.5396894999999999,-0.14222386324905836,56,0.6956521739130435,3.7085937533194255,38.42173913043478
score_exit_below,0.50,0.6032279,0.49531690000000006,0.3882319000000001,0.34765090000000004,-0.15277693824338334,94,0.4523809523809524,2.4761191236369604,22.38095238095238
score_exit_below,0.60,0.7013479999999999,0.5934369999999999,0.4863519999999999,0.44577099999999986,-0.13024946614016292,123,0.47368421052631576,2.874792563306706,16.99298245614035
score_entry_above,off,0.5737016,0.46579060000000005,0.35870560000000007,0.31812460000000004,-0.1599225538613944,41,0.6,4.443698986912317,62.95333333333334
score_entry_above,0.80,0.7208551000000001,0.6129441000000001,0.5058591000000001,0.4652781000000001,-0.16400441353543319,122,0.5178571428571429,2.7208138237614277,17.55892857142857
score_entry_above,0.85,0.6522601999999998,0.5443491999999999,0.4372641999999999,0.39668319999999985,-0.14928726967277234,84,0.6216216216216216,3.1813512181742594,25.52162162162162
score_entry_above,0.90,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
signal_weights,baseline,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
signal_weights,no_1d,0.7551004999999998,0.6471894999999999,0.5401044999999999,0.49952349999999984,-0.15104179305240412,68,0.6896551724137931,4.3294894504802395,32.63103448275862
signal_weights,less_1d,0.7299107999999999,0.6219997999999999,0.5149147999999999,0.47433379999999986,-0.1399665931794125,44,0.7647058823529411,4.705673461867033,52.523529411764706
signal_weights,more_volume,0.8321546,0.7242436,0.6171586,0.5765776,-0.15615410249500652,41,0.6,4.478915635295839,59.84666666666667
