date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2000-02-29,10888.43,86202.29,97090.72,-15116.73,12207.47,0.035995,-0.029093,-0.055007,0.126649,0.226175,0.378035,0.9258
2000-03-01,10888.43,87081.03,97969.46,-15116.73,13086.21,0.009051,-0.020305,-0.048131,0.135884,0.230175,0.373922,0.936
2000-03-02,10888.43,83994.4,94882.83,-15116.73,9999.57,-0.031506,-0.051172,-0.047486,0.109581,0.214478,0.377267,0.9277
2000-03-03,10888.43,90151.35,101039.78,-15116.73,16156.53,0.06489,0.010398,-0.029652,0.172164,0.262921,0.406092,0.8619
2000-03-06,10888.43,90853.2,101741.63,-15116.73,16858.38,0.006946,0.017416,-0.039107,0.181398,0.264928,0.401526,0.8717
2000-03-07,17274.72,84446.04,101720.76,-16429.73,18150.51,-0.000205,0.017208,-0.057693,0.163588,0.260886,0.396836,0.882
2000-03-08,17274.72,84212.97,101487.69,-16429.73,17917.44,-0.002291,0.014877,-0.058875,0.174142,0.258626,0.392364,0.892
2000-03-09,17274.72,87024.28,104299.0,-16429.73,20728.75,0.027701,0.04299,-0.031371,0.21372,0.31241,0.393121,0.8903
2000-03-10,17274.72,86929.55,104204.27,-16429.73,20634.01,-0.000908,0.042043,-0.036528,0.208443,0.360416,0.388855,0.9001
2000-03-13,17274.72,84270.02,101544.74,-16429.73,17974.48,-0.025522,0.015447,-0.047057,0.17678,0.343308,0.389528,0.8985
2000-03-14,17274.72,80635.36,97910.08,-16429.73,14339.83,-0.035794,-0.020899,-0.060593,0.133245,0.248598,0.394192,0.8879
2000-03-15,17274.72,79728.19,97002.91,-16429.73,13432.66,-0.009265,-0.029971,-0.038677,0.085752,0.247137,0.390688,0.8959
2000-03-16,17274.72,82315.16,99589.88,-16429.73,16019.62,0.026669,-0.004101,0.006231,0.147757,0.293441,0.391384,0.8943
2000-03-17,17274.72,83981.55,101256.27,-16429.73,17686.01,0.016733,0.012563,0.012881,0.169525,0.326584,0.38923,0.8992
2000-03-20,17274.72,83651.38,100926.1,-16429.73,17355.85,-0.003261,0.009261,0.007712,0.136543,0.304808,0.385558,0.9078
2000-03-21,17274.72,85577.87,102852.59,-16429.73,19282.33,0.019088,0.028526,0.028391,0.179419,0.326165,0.384017,0.9114
2000-03-22,17274.72,88967.8,106242.52,-16429.73,22672.26,0.032959,0.062425,0.034638,0.203166,0.367127,0.386619,0.9053
2000-03-23,17274.72,89511.86,106786.58,-16429.73,23216.32,0.005121,0.067866,0.052302,0.224274,0.377334,0.383169,0.9134
2000-03-24,17274.72,89239.64,106514.36,-16429.73,22944.11,-0.002549,0.065144,0.058549,0.240765,0.376105,0.379826,0.9215
2000-03-27,17274.72,91360.87,108635.59,-16429.73,25065.33,0.019915,0.086356,0.047347,0.242744,0.374088,0.378455,0.9248
2000-03-28,17274.72,89311.21,106585.93,-16429.73,23015.67,-0.018867,0.065859,0.041316,0.211081,0.334649,0.37758,0.927
2000-03-29,17274.72,83727.68,101002.4,-16429.73,17432.15,-0.052385,0.010024,0.042393,0.16095,0.288217,0.390234,0.8969
2000-03-30,17274.72,83063.86,100338.58,-16429.73,16768.33,-0.006572,0.003386,0.024945,0.131926,0.257724,0.387232,0.9039
2000-03-31,17274.72,84787.05,102061.77,-16429.73,18491.51,0.017174,0.020618,0.036576,0.155673,0.292258,0.38554,0.9078
2000-04-03,24472.27,74249.9,98722.17,-18256.16,16978.35,-0.032721,-0.012778,0.042608,0.086412,0.234265,0.388189,0.9016
2000-04-04,17082.45,81097.33,98179.78,-18256.16,16435.96,-0.005494,-0.018202,0.034853,0.075857,0.23619,0.385255,0.9085
2000-04-05,17082.45,84451.03,101533.48,-18256.16,19789.66,0.034159,0.015335,0.028391,0.056728,0.288831,0.388104,0.9018
2000-04-06,17082.45,88285.33,105367.78,-18256.16,23623.96,0.037764,0.053678,0.037331,0.081794,0.321219,0.39192,0.893
2000-04-07,17082.45,92324.88,109407.33,-18256.16,27663.5,0.038338,0.094073,0.043901,0.125329,0.359905,0.39559,0.8848
2000-04-10,17082.45,87822.5,104904.95,-18256.16,23161.13,-0.041152,0.049049,0.039808,0.056728,0.291638,0.401179,0.8724
2000-04-11,17082.45,86095.28,103177.73,-18256.16,21433.91,-0.016465,0.031777,0.036792,0.031662,0.274081,0.399618,0.8758
2000-04-12,24097.15,76198.8,100295.95,-19667.14,19963.1,-0.02793,0.00296,0.008357,-0.029024,0.210801,0.40043,0.8741
2000-04-13,16662.58,79718.81,96381.39,-19667.14,16048.55,-0.03903,-0.036186,-0.005644,-0.07124,0.170839,0.404425,0.8654
2000-04-14,23743.82,65387.71,89131.53,-21140.52,10272.08,-0.075221,-0.108685,-0.062514,-0.151715,0.065175,0.425388,0.8228
2000-04-17,17291.02,78958.88,96249.9,-21140.52,17390.44,0.079864,-0.037501,-0.029771,-0.05409,0.15152,0.448497,0.7804
2000-04-18,17291.02,82675.53,99966.55,-21140.52,21107.1,0.038615,-0.000335,-0.004137,-0.029024,0.228904,0.451116,0.7759
2000-04-19,17291.02,79010.65,96301.67,-21140.52,17442.21,-0.036661,-0.036983,-0.0134,-0.058707,0.178049,0.453177,0.7723
2000-04-20,17291.02,79115.12,96406.14,-21140.52,17546.69,0.001085,-0.035939,-0.00866,-0.079156,0.179277,0.45015,0.7775
2000-04-24,17291.02,79785.7,97076.72,-21140.52,18217.26,0.006956,-0.029233,-0.019431,-0.105541,0.15207,0.44736,0.7824
2000-04-25,17291.02,84640.53,101931.55,-21140.52,23072.09,0.05001,0.019316,0.021282,-0.045185,0.227212,0.453443,0.7719
2000-04-26,17291.02,81656.03,98947.05,-21140.52,20087.6,-0.029279,-0.010529,0.009758,-0.077837,0.195942,0.453686,0.7715
2000-04-27,17291.02,85295.49,102586.51,-21140.52,23727.06,0.036782,0.025865,0.006419,-0.03694,0.254774,0.45544,0.7685
2000-04-28,17291.02,86135.94,103426.96,-21140.52,24567.51,0.008193,0.03427,0.000172,0.0,0.270862,0.452776,0.773
2000-05-01,17291.02,87077.67,104368.69,-21140.52,25509.23,0.009105,0.043687,0.013743,0.009234,0.289822,0.450207,0.7774
2000-05-02,17291.02,84885.9,102176.92,-21140.52,23317.47,-0.021,0.021769,-0.006506,-0.048813,0.246538,0.44908,0.7794
2000-05-03,17291.02,82663.85,99954.87,-21140.52,21095.42,-0.021747,-0.000451,-0.029771,-0.059367,0.217363,0.44805,0.7812
2000-05-04,17291.02,83279.71,100570.73,-21140.52,21711.28,0.006161,0.005707,-0.022446,-0.057388,0.192632,0.445486,0.7857
2000-05-05,17291.02,85216.81,102507.83,-21140.52,23648.38,0.019261,0.025078,-0.010599,-0.034961,0.214953,0.444026,0.7882
2000-05-08,17291.02,82178.95,99469.97,-21140.52,20610.51,-0.029635,-0.0053,-0.018031,-0.07256,0.174567,0.444441,0.7875
2000-05-09,27635.29,69892.27,97527.56,-18547.49,16075.08,-0.019528,-0.024724,-0.025893,-0.092349,0.14156,0.443155,0.7898
2000-05-10,34436.94,59547.83,93984.77,-20034.87,14019.68,-0.036326,-0.060152,-0.047866,-0.158312,0.084861,0.444872,0.7867
2000-05-11,21895.15,75020.37,96915.52,-20034.87,16950.43,0.031183,-0.030845,-0.026109,-0.106861,0.12162,0.445494,0.7856
2000-05-12,43980.47,52595.99,96576.46,-6342.91,2919.4,-0.003499,-0.034235,-0.015554,-0.106861,0.131319,0.443051,0.79
2000-05-15,30666.92,66753.97,97420.89,-6342.91,3763.83,0.008744,-0.025791,0.001464,-0.067942,0.152907,0.440847,0.7939
2000-05-16,23909.21,75175.19,99084.4,-6342.91,5427.35,0.017075,-0.009156,0.011158,-0.041557,0.193227,0.439335,0.7967
2000-05-17,23909.21,74894.1,98803.31,-6342.91,5146.25,-0.002837,-0.011967,0.000603,-0.061346,0.187076,0.436996,0.8009
2000-05-18,23909.21,74260.61,98169.82,-6342.91,4512.77,-0.006412,-0.018302,-0.011676,-0.094987,0.165443,0.434801,0.805
2000-05-19,23909.21,72320.86,96230.07,-6342.91,2573.02,-0.019759,-0.037699,-0.027186,-0.137863,0.12727,0.433711,0.807
2000-05-22,23909.21,71790.55,95699.76,-6342.91,2042.7,-0.005511,-0.043002,-0.03451,-0.138523,0.116557,0.431536,0.8111
2000-05-23,29242.84,65367.46,94610.3,-7766.99,2377.33,-0.011384,-0.053897,-0.048728,-0.210422,0.077091,0.429688,0.8145
2000-05-24,22768.82,73338.01,96106.83,-7766.99,3873.86,0.015818,-0.038932,-0.033217,-0.16095,0.088119,0.428254,0.8173
2000-05-25,22768.82,73327.17,96095.99,-7766.99,3863.02,-0.000113,-0.03904,-0.049804,-0.17942,0.072892,0.426085,0.8214
2000-05-26,22768.82,73110.76,95879.58,-7766.99,3646.61,-0.002252,-0.041204,-0.048728,-0.17942,0.071588,0.423964,0.8255
2000-05-30,22768.82,75818.24,98587.06,-7766.99,6354.09,0.028238,-0.014129,-0.017708,-0.096966,0.156536,0.424199,0.8251
2000-05-31,22768.82,76270.91,99039.73,-7766.99,6806.76,0.004592,-0.009603,-0.015554,-0.122691,0.144129,0.42217,0.8291
2000-06-01,22768.82,78170.62,100939.44,-7766.99,8706.47,0.019181,0.009394,0.001679,-0.077837,0.197224,0.421147,0.8311
2000-06-02,22768.82,80303.28,103072.1,-7766.99,10839.13,0.021128,0.030721,0.019128,-0.011874,0.269138,0.420341,0.8327
2000-06-05,22768.82,80035.26,102804.08,-7766.99,10571.11,-0.0026,0.028041,0.014174,-0.0094,0.260493,0.418364,0.8366
2000-06-06,32589.91,68242.25,100832.16,-5646.21,6478.41,-0.019181,0.008322,0.00965,-0.03694,0.222998,0.417492,0.8383
2000-06-07,18555.27,81804.2,100359.47,-5646.21,6005.71,-0.004688,0.003595,0.016651,-0.011214,0.238054,0.41561,0.8421
2000-06-08,18555.27,82052.38,100607.65,-5646.21,6253.9,0.002473,0.006077,0.012666,-0.015832,0.241001,0.413694,0.846
2000-06-09,18555.27,83221.0,101776.27,-5646.21,7422.52,0.011616,0.017763,0.010512,-0.010554,0.257723,0.412142,0.8492
2000-06-12,18555.27,82668.55,101223.82,-5646.21,6870.07,-0.005428,0.012238,-0.001336,-0.042217,0.224864,0.410361,0.8529
2000-06-13,18555.27,84147.09,102702.36,-5646.21,8348.61,0.014607,0.027024,0.017405,-0.005277,0.248411,0.409061,0.8556
2000-06-14,18555.27,83188.8,101744.07,-5646.21,7390.31,-0.009331,0.017441,0.019128,-0.027705,0.230786,0.407499,0.8589
2000-06-15,18555.27,83454.99,102010.26,-5646.21,7656.51,0.002616,0.020103,0.021282,-0.010554,0.232016,0.405704,0.8627
2000-06-16,29382.54,72680.0,102062.54,-2976.24,5038.82,0.000512,0.020625,0.012891,-0.005277,0.242749,0.403921,0.8665
2000-06-19,21744.0,81127.13,102871.13,-2976.24,5847.4,0.007922,0.028711,0.025846,0.0343,0.297168,0.402309,0.87
2000-06-20,21744.0,82077.39,103821.39,-2976.24,6797.67,0.009237,0.038214,0.022176,0.030343,0.319456,0.400774,0.8733
2000-06-21,21744.0,83684.77,105428.77,-2976.24,8405.05,0.015482,0.054288,0.021744,0.043536,0.329036,0.399647,0.8758
2000-06-22,21744.0,81153.95,102897.95,-2976.24,5874.23,-0.024005,0.028979,0.006197,0.005277,0.284918,0.399579,0.8759
2000-06-23,27791.69,74700.98,102492.67,-4058.81,6551.52,-0.003939,0.024927,-0.00244,-0.034301,0.254784,0.397949,0.8795
2000-06-26,19619.75,83886.49,103506.24,-4058.81,7565.09,0.009889,0.035062,0.010408,-0.007916,0.278427,0.396519,0.8827
2000-06-27,19619.75,81632.26,101252.01,-4058.81,5310.86,-0.021779,0.01252,0.002958,-0.01979,0.242354,0.396184,0.8834
2000-06-28,25858.52,75325.98,101184.5,-5209.86,6394.4,-0.000667,0.011845,0.005766,-0.007916,0.246477,0.39456,0.8871
2000-06-29,18611.61,81958.06,100569.67,-5209.86,5779.56,-0.006076,0.005697,-0.003735,-0.032817,0.226547,0.393061,0.8904
2000-06-30,18611.61,83055.05,101666.66,-5209.86,6876.56,0.010908,0.016667,0.003822,-0.013852,0.241165,0.39176,0.8934
2000-07-03,18611.61,82963.5,101575.11,-5209.86,6785.0,-0.0009,0.015751,0.017641,0.005277,0.25367,0.390194,0.897
2000-07-05,25086.0,72700.28,97786.28,-6907.4,4693.73,-0.037301,-0.022137,-0.000712,-0.033642,0.189149,0.393825,0.8887
2000-07-06,17591.2,81386.12,98977.32,-6907.4,5884.76,0.01218,-0.010227,0.007061,-0.007916,0.213349,0.394065,0.8882
2000-07-07,17591.2,82210.12,99801.32,-6907.4,6708.76,0.008325,-0.001987,0.023256,0.012533,0.24449,0.393021,0.8905
2000-07-10,17591.2,83200.77,100791.97,-6907.4,7699.41,0.009926,0.00792,0.021528,-0.002803,0.252204,0.392166,0.8925
2000-07-11,17591.2,84308.61,101899.81,-6907.4,8807.25,0.010991,0.018998,0.023686,0.002638,0.257235,0.392278,0.8922
2000-07-12,17591.2,84396.63,101987.83,-6907.4,8895.27,0.000864,0.019878,0.030381,0.026385,0.286831,0.38789,0.9023
2000-07-13,17591.2,83882.42,101473.62,-6907.4,8381.06,-0.005042,0.014736,0.034915,0.039578,0.295736,0.38798,0.9021
2000-07-14,17591.2,84748.36,102339.56,-6907.4,9247.0,0.008534,0.023396,0.045063,0.062005,0.320826,0.386563,0.9054
2000-07-17,17591.2,85325.9,102917.1,-6907.4,9824.54,0.005643,0.029171,0.043336,0.073878,0.328422,0.383055,0.9137
2000-07-18,17591.2,83968.9,101560.1,-6907.4,8467.54,-0.013185,0.015601,0.034807,0.050132,0.293246,0.383253,0.9132
2000-07-19,17591.2,82155.01,99746.21,-6907.4,6653.65,-0.01786,-0.002538,0.026494,0.026385,0.259622,0.38397,0.9115
2000-07-20,17591.2,82862.37,100453.57,-6907.4,7361.01,0.007092,0.004536,0.040745,0.059367,0.274633,0.383673,0.9122
2000-07-21,23921.9,75765.18,99687.08,-8071.51,7758.62,-0.00763,-0.003129,0.020448,0.023746,0.240448,0.38374,0.9121
2000-07-24,16398.57,82870.7,99269.27,-8071.51,7340.81,-0.004191,-0.007307,0.014618,0.002638,0.22333,0.379417,0.9225
2000-07-25,16398.57,82718.89,99117.46,-8071.51,7189.0,-0.001529,-0.008825,0.017857,0.010554,0.235797,0.374702,0.9341
2000-07-26,8903.07,88363.67,97266.74,-8071.51,5338.29,-0.018672,-0.027333,0.007925,0.009234,0.202529,0.369854,0.9463
2000-07-27,8903.07,86088.89,94991.96,-8071.51,3063.51,-0.023387,-0.05008,0.00447,-0.030343,0.158337,0.366959,0.9538
2000-07-28,8903.07,85285.06,94188.13,-8071.51,2259.68,-0.008462,-0.058119,-0.018202,-0.083114,0.141546,0.360684,0.9704
2000-07-31,8903.07,89212.72,98115.79,-8071.51,6187.34,0.0417,-0.018842,-0.01194,-0.056069,0.177071,0.365269,0.9582
2000-08-01,8903.07,88389.77,97292.84,-8071.51,5364.39,-0.008388,-0.027072,-0.005894,-0.068602,0.162063,0.363387,0.9632
2000-08-02,8903.07,87988.79,96891.86,-8071.51,4963.41,-0.004121,-0.031081,-0.000928,-0.085093,0.142778,0.363421,0.9631
2000-08-03,14680.5,81726.77,96407.27,-9540.99,5948.3,-0.005001,-0.035927,0.005982,-0.045514,0.137345,0.35847,0.9764
2000-08-04,6295.56,89870.27,96165.83,-9540.99,5706.86,-0.002504,-0.038342,0.01138,-0.048813,0.14408,0.358493,0.9763
2000-08-07,6295.56,91676.86,97972.42,-9540.99,7513.45,0.018786,-0.020276,0.023471,-0.026385,0.173435,0.359099,0.9747
2000-08-08,6295.56,91729.16,98024.72,-9540.99,7565.75,0.000534,-0.019753,0.027358,-0.006596,0.169553,0.358854,0.9753
2000-08-09,6295.56,89457.98,95753.54,-9540.99,5294.56,-0.023169,-0.042465,0.018721,-0.032982,0.15768,0.359202,0.9744
2000-08-10,11637.7,81919.23,93556.93,-11103.24,4660.2,-0.02294,-0.064431,0.013755,-0.052111,0.136812,0.359937,0.9724
2000-08-11,11637.7,83090.3,94728.0,-11103.24,5831.27,0.012517,-0.05272,0.018505,-0.038918,0.153522,0.359698,0.973
2000-08-14,11637.7,84526.05,96163.75,-11103.24,7267.02,0.015157,-0.038362,0.03146,-0.01847,0.190298,0.360281,0.9715
2000-08-15,11637.7,84719.18,96356.88,-11103.24,7460.15,0.002008,-0.036431,0.030597,-0.01847,0.204893,0.360286,0.9714
2000-08-16,11637.7,84579.2,96216.9,-11103.24,7320.17,-0.001453,-0.037831,0.026926,-0.008575,0.221132,0.360283,0.9715
2000-08-17,19160.61,78533.69,97694.3,-11014.9,8709.22,0.015355,-0.023057,0.037721,0.010554,0.247748,0.360234,0.9716
2000-08-18,10939.6,86339.12,97278.72,-11014.9,8293.65,-0.004254,-0.027213,0.034267,0.005277,0.253347,0.356895,0.9807
2000-08-21,18088.83,79674.24,97763.07,-10318.47,8081.56,0.004979,-0.022369,0.039882,0.007915,0.248919,0.35695,0.9805
2000-08-22,10247.25,86644.05,96891.3,-10318.47,7209.79,-0.008917,-0.031087,0.038154,0.007915,0.242498,0.35679,0.981
2000-08-23,10247.25,88361.76,98609.01,-10318.47,8927.5,0.017728,-0.01391,0.042256,0.024406,0.270449,0.357432,0.9792
2000-08-24,10247.25,89993.72,100240.97,-10318.47,10559.46,0.01655,0.00241,0.045495,0.040237,0.280175,0.3577,0.9785
2000-08-25,10247.25,89081.75,99329.0,-10318.47,9647.49,-0.009098,-0.00671,0.045063,0.03463,0.27749,0.357681,0.9785
2000-08-28,10247.25,89951.47,100198.72,-10318.47,10517.21,0.008756,0.001987,0.048626,0.039578,0.284755,0.354322,0.9878
2000-08-29,10247.25,90140.64,100387.89,-10318.47,10706.37,0.001888,0.003879,0.048842,0.044854,0.291927,0.354119,0.9884
2000-08-30,10247.25,88780.75,99028.0,-10318.47,9346.49,-0.013546,-0.00972,0.038802,0.043536,0.285031,0.351755,0.995
2000-08-31,10247.25,90595.39,100842.64,-10318.47,11161.13,0.018325,0.008426,0.05262,0.072558,0.308761,0.34058,1.0
2000-09-01,1827.15,99268.87,101096.02,-10318.47,11414.51,0.002513,0.01096,0.0537,0.083113,0.317975,0.340461,1.0
2000-09-05,1827.15,97620.73,99447.88,-10318.47,9766.37,-0.016303,-0.005521,0.045279,0.050132,0.293795,0.341257,1.0
2000-09-06,1827.15,94546.04,96373.19,-10318.47,6691.68,-0.030918,-0.036268,0.033404,0.013193,0.248596,0.344043,1.0
2000-09-07,9632.85,89281.14,98913.99,-9230.07,8144.08,0.026364,-0.01086,0.042256,0.03562,0.28242,0.343843,1.0
2000-09-08,16256.96,79997.89,96254.85,-10447.54,6702.41,-0.026883,-0.037451,0.035131,0.003958,0.241938,0.34592,1.0
2000-09-11,8156.55,87805.6,95962.15,-10447.54,6409.72,-0.003041,-0.040379,0.033619,-0.020449,0.227677,0.344084,1.0
2000-09-12,8156.55,87622.04,95778.59,-10447.54,6226.16,-0.001913,-0.042214,0.026062,-0.03562,0.219502,0.340337,1.0
2000-09-13,8156.55,87849.53,96006.08,-10447.54,6453.65,0.002375,-0.039939,0.028761,-0.013193,0.226609,0.340093,1.0
2000-09-14,24106.76,71894.42,96001.18,-7039.12,3040.33,-5.1e-05,-0.039988,0.033943,-0.01847,0.22107,0.337985,1.0
2000-09-15,7584.51,87369.91,94954.42,-7039.12,1993.57,-0.010904,-0.050456,0.011323,-0.03628,0.203824,0.337475,1.0
2000-09-18,14612.77,75849.66,90462.43,-6607.11,-2930.43,-0.047307,-0.095376,0.002015,-0.051451,0.17889,0.343944,1.0
2000-09-19,6073.34,86616.1,92689.44,-6607.11,-703.42,0.024618,-0.073106,0.011107,-0.016491,0.22253,0.344672,1.0
2000-09-20,14148.36,78947.59,93095.95,-5006.11,-1897.9,0.004386,-0.069041,0.003638,-0.00132,0.223613,0.341421,1.0
2000-09-21,6303.59,83925.41,90229.0,-5006.11,-4764.85,-0.030796,-0.09771,-0.011623,-0.073879,0.179367,0.343948,1.0
2000-09-22,6303.59,82859.87,89163.46,-5006.11,-5830.4,-0.011809,-0.108365,0.006344,-0.01913,0.174924,0.344276,1.0
2000-09-25,18844.2,68723.72,87567.92,-7599.52,-4832.51,-0.017895,-0.124321,-0.000799,-0.045185,0.158835,0.343758,1.0
2000-09-26,3541.38,84488.06,88029.44,-7599.52,-4370.99,0.00527,-0.119706,-0.01357,-0.056069,0.152407,0.34299,1.0
2000-09-27,16498.32,70627.15,87125.47,-10630.87,-2243.61,-0.010269,-0.128745,-0.008375,-0.05475,0.151028,0.335429,1.0
2000-09-28,1833.92,87577.35,89411.27,-10630.87,42.19,0.026236,-0.105887,0.004396,-0.033642,0.168787,0.337523,1.0
2000-09-29,1833.92,85653.77,87487.69,-10630.87,-1881.39,-0.021514,-0.125123,-0.005128,-0.063325,0.123233,0.337829,1.0
2000-10-02,1833.92,85113.06,86946.98,-10630.87,-2422.11,-0.00618,-0.13053,-0.003613,-0.084433,0.114541,0.334877,1.0
2000-10-03,1833.92,84445.52,86279.44,-10630.87,-3089.64,-0.007678,-0.137206,-0.012921,-0.113457,0.087686,0.334953,1.0
2000-10-04,1833.92,85325.55,87159.47,-10630.87,-2209.61,0.0102,-0.128405,-0.004695,-0.096306,0.09822,0.331608,1.0
2000-10-05,1833.92,85487.08,87321.0,-10630.87,-2048.08,0.001853,-0.12679,-0.001232,-0.093668,0.091833,0.327003,1.0
2000-10-06,1833.92,82391.82,84225.74,-10630.87,-5143.34,-0.035447,-0.157743,-0.022879,-0.124011,0.056564,0.325628,1.0
2000-10-09,8623.93,74771.17,83395.1,-12061.87,-4542.98,-0.009862,-0.166049,-0.030238,-0.127969,0.043392,0.320991,1.0
2000-10-10,15536.11,66152.31,81688.42,-14667.89,-3643.64,-0.020465,-0.183116,-0.046257,-0.173483,0.003492,0.321414,1.0
2000-10-11,14800.84,65191.17,79992.01,-17699.49,-2308.47,-0.020767,-0.20008,-0.054266,-0.186675,-0.006796,0.320391,1.0
2000-10-12,28203.36,47860.3,76063.66,-22938.49,-997.82,-0.049109,-0.239363,-0.077861,-0.207124,-0.046066,0.323071,1.0
2000-10-13,15299.69,61418.41,76718.1,-22938.49,-343.39,0.008604,-0.232819,-0.047123,-0.14248,0.010346,0.305892,1.0
