date,action,ticker,shares,price,trade_value,reason,realized_pnl,holding_days,entry_price,highest_price,lowest_price
2020-01-21,SELL,ORCL,648,50.48,32711.04,max_holding_period,327.95,60.0,49.9739,51.5729,48.0108
2020-01-22,BUY,ORCL,733,50.123,36740.16,momentum_score=0.4,,0.0,,,
2020-01-28,SELL,MSFT,230,156.2482,35937.09,max_holding_period,2271.92,30.0,146.3703,157.9549,145.9216
2020-01-29,BUY,MSFT,231,159.0023,36729.53,momentum_score=0.9,,0.0,,,
2020-02-24,SELL,CRWD,629,58.0219,36495.78,trailing_stop+max_holding_period,-633.47,30.0,59.029,66.04,58.06
2020-02-25,BUY,CRWD,619,57.7977,35776.78,momentum_score=0.4333,,0.0,,,
2020-02-25,SELL,MSFT,231,159.1465,36762.84,trailing_stop,33.31,19.3,159.0023,178.3728,158.8434
2020-02-26,BUY,MSFT,222,161.4576,35843.59,momentum_score=0.8833,,0.0,,,
2020-03-03,SELL,ORCL,733,44.6567,32733.36,stop_loss,-4006.8,29.3,50.123,50.9972,44.7014
2020-03-04,BUY,ORCL,769,46.2942,35600.24,momentum_score=0.6333,,0.0,,,
2020-03-06,SELL,CRWD,619,51.908,32131.05,stop_loss+trailing_stop,-3645.72,7.1,57.7977,59.64,51.96
2020-03-09,BUY,CRWD,629,45.7857,28799.21,momentum_score=0.3333,,0.0,,,
2020-03-09,SELL,MSFT,222,142.6229,31662.28,stop_loss+trailing_stop,-4181.3,8.6,161.4576,163.7796,142.7657
2020-03-10,BUY,MSFT,221,152.6811,33742.52,momentum_score=0.6667,,0.0,,,
2020-03-11,SELL,ORCL,769,40.8813,31437.72,stop_loss,-4162.52,5.0,46.2942,46.2942,40.9222
2020-03-12,BUY,ORCL,742,36.4564,27050.65,momentum_score=0.7833,,0.0,,,
2020-03-12,SELL,CRWD,629,37.7822,23765.0,stop_loss+trailing_stop,-5034.2,2.1,45.7857,46.91,37.82
2020-03-12,SELL,MSFT,221,131.6767,29100.55,stop_loss+trailing_stop,-4641.97,1.4,152.6811,152.6811,131.8085
2020-03-13,BUY,MSFT,216,150.6982,32550.81,momentum_score=1.0,,0.0,,,
2020-03-13,BUY,CRWD,753,39.5895,29810.89,momentum_score=0.3333,,0.0,,,
2020-03-13,SELL,ORCL,742,43.8157,32511.25,take_profit,5460.6,0.7,36.4564,43.8596,36.42
2020-03-16,BUY,ORCL,687,39.1311,26883.07,momentum_score=0.9,,0.0,,,
2020-03-16,SELL,MSFT,216,128.23,27697.68,stop_loss+trailing_stop,-4853.13,2.1,150.6982,150.6982,128.3584
2020-03-16,SELL,CRWD,753,32.977,24831.68,stop_loss+trailing_stop,-4979.21,2.1,39.5895,39.5895,33.01
2020-03-17,BUY,MSFT,211,139.0658,29342.88,momentum_score=0.55,,0.0,,,
2020-03-17,BUY,CRWD,823,38.048,31313.5,momentum_score=0.45,,0.0,,,
2020-03-20,SELL,CRWD,823,48.961,40294.9,take_profit,8981.4,2.1,38.048,49.01,38.01
2020-03-23,BUY,CRWD,609,51.5015,31364.41,momentum_score=0.9,,0.0,,,
2020-03-26,SELL,ORCL,687,46.1468,31702.85,take_profit,4819.79,7.1,39.1311,46.193,39.092
2020-03-27,BUY,ORCL,719,45.6438,32817.89,momentum_score=0.8167,,0.0,,,
2020-04-07,SELL,CRWD,609,59.5404,36260.1,take_profit,4895.69,10.7,51.5015,59.6,51.45
2020-04-08,BUY,CRWD,570,60.3803,34416.77,momentum_score=1.0,,0.0,,,
2020-04-24,SELL,CRWD,570,71.928,40998.96,take_profit,6582.19,11.4,60.3803,72.0,58.15
2020-04-27,BUY,CRWD,515,73.6736,37941.9,momentum_score=1.0,,0.0,,,
2020-04-28,SELL,MSFT,211,160.794,33927.53,max_holding_period,4584.65,30.0,139.0658,169.2867,128.8891
2020-04-29,BUY,MSFT,225,168.3458,37877.81,momentum_score=0.4833,,0.0,,,
2020-05-29,SELL,CRWD,515,87.7222,45176.93,take_profit,7235.03,22.9,73.6736,87.81,67.66
2020-06-01,BUY,CRWD,450,94.9348,42720.66,momentum_score=1.0,,0.0,,,
2020-06-10,SELL,MSFT,225,186.9081,42054.32,max_holding_period,4176.52,30.0,168.3458,187.0952,165.4668
2020-06-11,BUY,MSFT,217,177.2255,38457.93,momentum_score=0.9,,0.0,,,
2020-06-19,SELL,ORCL,719,49.9666,35925.99,max_holding_period,3108.09,60.0,45.6438,50.6602,44.2256
2020-06-22,BUY,ORCL,837,50.7293,42460.42,momentum_score=0.7167,,0.0,,,
2020-07-08,SELL,CRWD,450,114.4355,51495.97,take_profit,8775.32,26.4,94.9348,114.55,92.25
2020-07-09,BUY,CRWD,393,117.5775,46207.96,momentum_score=0.8833,,0.0,,,
2020-07-14,SELL,CRWD,393,105.5044,41463.23,stop_loss+trailing_stop,-4744.73,3.6,117.5775,117.5775,105.61
2020-07-15,BUY,CRWD,412,103.2532,42540.32,momentum_score=0.5667,,0.0,,,
2020-07-23,SELL,MSFT,217,192.3205,41733.55,max_holding_period,3275.61,30.0,177.2255,203.7097,177.0484
2020-07-24,BUY,MSFT,221,191.5257,42327.18,momentum_score=0.6667,,0.0,,,
2020-08-07,SELL,CRWD,412,101.6483,41879.1,trailing_stop,-661.22,16.4,103.2532,115.48,100.03
2020-08-10,BUY,CRWD,425,97.097,41266.22,momentum_score=0.5667,,0.0,,,
2020-08-20,SELL,CRWD,425,112.3775,47760.44,take_profit,6494.21,7.1,97.097,112.49,97.0
2020-08-21,BUY,CRWD,403,112.132,45189.2,momentum_score=0.7667,,0.0,,,
2020-09-01,SELL,CRWD,403,143.5463,57849.16,take_profit,12659.96,7.9,112.132,143.69,111.245
2020-09-02,BUY,CRWD,351,142.2121,49916.45,momentum_score=1.0,,0.0,,,
2020-09-04,SELL,MSFT,221,203.9314,45068.84,max_holding_period,2741.66,30.0,191.5257,220.7141,191.3343
2020-09-04,SELL,CRWD,351,125.0648,43897.74,stop_loss+trailing_stop,-6018.7,1.4,142.2121,142.2121,125.19
2020-09-08,BUY,CRWD,379,125.7556,47661.37,momentum_score=0.8167,,0.0,,,
2020-09-08,BUY,MSFT,232,193.2858,44842.31,momentum_score=0.7333,,0.0,,,
2020-09-14,SELL,ORCL,837,54.8451,45905.35,max_holding_period,3444.92,60.0,50.7293,54.9,49.8144
2020-09-15,BUY,ORCL,888,56.3228,50014.65,momentum_score=0.9,,0.0,,,
2020-10-05,SELL,CRWD,379,144.7351,54854.6,take_profit,7193.23,19.3,125.7556,144.88,125.63
2020-10-06,BUY,CRWD,349,145.2751,50701.01,momentum_score=1.0,,0.0,,,
2020-10-20,SELL,MSFT,232,204.3121,47400.41,max_holding_period,2558.1,30.0,193.2858,212.339,190.9298
2020-10-21,BUY,MSFT,247,204.8642,50601.46,momentum_score=0.7667,,0.0,,,
2020-10-21,SELL,CRWD,349,135.0049,47116.71,trailing_stop,-3584.3,10.7,145.2751,152.8,135.14
2020-10-22,BUY,CRWD,369,134.6745,49694.89,momentum_score=0.5667,,0.0,,,
2020-11-09,SELL,CRWD,369,126.4235,46650.27,trailing_stop,-3044.62,12.9,134.6745,141.79,123.84
2020-11-10,BUY,CRWD,383,123.6235,47347.8,momentum_score=0.65,,0.0,,,
2020-11-19,SELL,CRWD,383,143.6162,55005.0,take_profit,7657.2,6.4,123.6235,143.76,123.5
2020-11-20,BUY,CRWD,350,145.8657,51053.0,momentum_score=1.0,,0.0,,,
2020-12-02,SELL,MSFT,247,205.5342,50766.95,max_holding_period,165.49,30.0,204.8642,213.1584,192.7783
2020-12-03,BUY,MSFT,246,204.8651,50396.81,momentum_score=0.55,,0.0,,,
2020-12-07,SELL,CRWD,350,170.5493,59692.25,take_profit,8639.26,12.1,145.8657,170.72,141.84
2020-12-08,BUY,CRWD,315,177.6575,55962.11,momentum_score=0.8833,,0.0,,,
2020-12-08,SELL,ORCL,888,54.669,48546.07,max_holding_period,-1468.57,60.0,56.3228,56.9764,51.5346
2020-12-09,BUY,ORCL,983,55.428,54485.72,momentum_score=0.75,,0.0,,,
2020-12-21,SELL,CRWD,315,210.4394,66288.41,take_profit,10326.3,9.3,177.6575,210.65,166.17
2020-12-22,BUY,CRWD,278,225.1249,62584.72,momentum_score=1.0,,0.0,,,
2021-01-04,SELL,CRWD,278,200.2895,55680.48,stop_loss+trailing_stop,-6904.24,9.3,225.1249,225.1249,200.49
2021-01-05,BUY,CRWD,279,211.4512,58994.88,momentum_score=0.65,,0.0,,,
2021-01-14,SELL,MSFT,246,203.2914,50009.68,max_holding_period,-387.13,30.0,204.8651,214.901,201.1067
2021-01-15,BUY,MSFT,277,203.3446,56326.45,momentum_score=0.5667,,0.0,,,
2021-01-26,SELL,CRWD,279,206.5932,57639.5,trailing_stop,-1355.38,15.0,211.4512,233.59,206.8
2021-01-27,BUY,CRWD,272,201.1309,54707.6,momentum_score=0.45,,0.0,,,
2021-02-10,SELL,CRWD,272,231.1187,62864.29,take_profit,8156.68,10.0,201.1309,231.35,200.93
2021-02-11,BUY,CRWD,259,235.0348,60874.01,momentum_score=0.6833,,0.0,,,
2021-02-24,SELL,CRWD,259,216.3834,56043.3,trailing_stop,-4830.71,9.3,235.0348,242.42,216.6
2021-02-25,BUY,CRWD,269,208.8687,56185.68,momentum_score=0.7667,,0.0,,,
2021-02-26,SELL,MSFT,277,222.278,61571.01,max_holding_period,5244.55,30.0,203.3446,234.0354,203.1415
2021-03-01,BUY,MSFT,264,227.0936,59952.71,momentum_score=0.45,,0.0,,,
2021-03-03,SELL,ORCL,983,62.2039,61146.43,max_holding_period,6660.71,60.0,55.428,62.2662,55.1409
2021-03-04,BUY,ORCL,935,61.1175,57144.86,momentum_score=1.0,,0.0,,,
2021-03-04,SELL,CRWD,269,192.797,51862.39,trailing_stop,-4323.29,5.0,208.8687,223.4,192.99
2021-03-05,BUY,CRWD,293,183.3031,53707.81,momentum_score=0.5667,,0.0,,,
2021-03-24,SELL,CRWD,293,181.4184,53155.59,trailing_stop,-552.22,13.6,183.3031,208.03,179.75
2021-03-25,BUY,CRWD,316,179.3392,56671.19,momentum_score=0.45,,0.0,,,
2021-04-08,SELL,ORCL,935,70.288,65719.28,take_profit,8574.42,25.0,61.1175,70.3584,61.0564
2021-04-09,BUY,ORCL,901,70.7094,63709.17,momentum_score=0.6667,,0.0,,,
2021-04-12,SELL,MSFT,264,244.7852,64623.29,max_holding_period,4670.58,30.0,227.0936,245.0302,217.0908
2021-04-13,BUY,MSFT,260,247.748,64414.48,momentum_score=0.6667,,0.0,,,
2021-04-13,SELL,CRWD,316,216.1336,68298.22,take_profit,11627.03,13.6,179.3392,216.35,173.85
2021-04-14,BUY,CRWD,300,208.4082,62522.46,momentum_score=0.8,,0.0,,,
2021-05-04,SELL,CRWD,300,197.5922,59277.66,trailing_stop,-3244.8,14.3,208.4082,224.47,197.79
2021-05-05,BUY,CRWD,322,193.4332,62285.49,momentum_score=0.6667,,0.0,,,
2021-05-12,SELL,MSFT,260,228.6103,59438.68,stop_loss,-4975.8,20.7,247.748,250.8325,228.8391
2021-05-13,BUY,MSFT,271,232.9304,63124.14,momentum_score=0.7833,,0.0,,,
2021-05-27,SELL,CRWD,322,222.5872,71673.08,take_profit,9387.59,15.7,193.4332,222.81,183.76
2021-05-28,BUY,CRWD,298,222.3721,66266.89,momentum_score=1.0,,0.0,,,
2021-06-22,SELL,CRWD,298,256.3534,76393.31,take_profit,10126.43,17.9,222.3721,256.61,206.94
2021-06-23,BUY,CRWD,275,253.1529,69617.05,momentum_score=1.0,,0.0,,,
2021-06-24,SELL,MSFT,271,255.6856,69290.8,max_holding_period,6166.66,30.0,232.9304,255.9415,232.6977
2021-06-25,BUY,MSFT,275,254.5931,70013.1,momentum_score=0.8167,,0.0,,,
2021-07-02,SELL,ORCL,901,76.3943,68831.26,max_holding_period,5122.09,60.0,70.7094,79.0784,69.6294
2021-07-06,BUY,ORCL,948,77.7261,73684.34,momentum_score=0.7167,,0.0,,,
2021-08-04,SELL,CRWD,275,263.9458,72585.1,max_holding_period,2968.05,30.0,253.1529,268.96,249.3
2021-08-05,BUY,CRWD,287,265.8856,76309.17,momentum_score=0.7167,,0.0,,,
2021-08-06,SELL,MSFT,275,277.516,76316.9,max_holding_period,6303.8,30.0,254.5931,277.9954,254.3388
2021-08-09,BUY,MSFT,272,276.9861,75340.22,momentum_score=0.6833,,0.0,,,
2021-08-16,SELL,CRWD,287,234.4753,67294.41,stop_loss+trailing_stop,-9014.76,7.9,265.8856,265.8856,234.71
2021-08-17,BUY,CRWD,316,233.0328,73638.36,momentum_score=0.5667,,0.0,,,
2021-08-25,SELL,CRWD,316,269.73,85234.68,take_profit,11596.32,5.7,233.0328,270.0,232.8
2021-08-26,BUY,CRWD,288,279.0488,80366.05,momentum_score=0.9,,0.0,,,
2021-09-13,SELL,CRWD,288,253.776,73087.49,trailing_stop,-7278.57,12.9,279.0488,286.37,254.03
2021-09-14,BUY,CRWD,296,257.5573,76236.96,momentum_score=0.5333,,0.0,,,
2021-09-20,SELL,MSFT,272,282.6964,76893.42,max_holding_period,1553.2,30.0,276.9861,293.4794,274.8955
2021-09-21,BUY,MSFT,262,283.7436,74340.82,momentum_score=0.6833,,0.0,,,
2021-09-28,SELL,ORCL,948,84.8011,80391.44,max_holding_period,6707.1,60.0,77.7261,85.4019,77.6484
2021-09-29,BUY,ORCL,862,85.6845,73860.04,momentum_score=0.8833,,0.0,,,
2021-10-26,SELL,CRWD,296,286.7929,84890.7,max_holding_period,8653.74,30.0,257.5573,287.08,238.88
2021-10-27,BUY,CRWD,280,279.279,78198.12,momentum_score=1.0,,0.0,,,
2021-11-02,SELL,MSFT,262,319.9955,83838.82,max_holding_period,9498.0,30.0,283.7436,320.3158,271.0757
2021-11-03,BUY,MSFT,253,321.4735,81332.8,momentum_score=0.9667,,0.0,,,
2021-11-15,SELL,CRWD,280,253.8958,71090.82,trailing_stop,-7107.3,13.6,279.279,293.18,254.15
2021-11-16,BUY,CRWD,313,262.7725,82247.79,momentum_score=0.5667,,0.0,,,
2021-11-22,SELL,CRWD,313,239.4004,74932.33,trailing_stop,-7315.47,4.3,262.7725,269.78,239.64
2021-11-23,BUY,CRWD,324,230.8106,74782.63,momentum_score=0.5667,,0.0,,,
2021-12-01,SELL,CRWD,324,201.2985,65220.71,stop_loss+trailing_stop,-9561.92,5.7,230.8106,232.64,201.5
2021-12-02,BUY,CRWD,362,209.5594,75860.5,momentum_score=0.5667,,0.0,,,
2021-12-15,SELL,MSFT,253,322.0436,81477.03,max_holding_period,144.24,30.0,321.4735,330.5155,311.1533
2021-12-16,BUY,MSFT,238,313.2869,74562.28,momentum_score=0.55,,0.0,,,
2021-12-22,SELL,ORCL,862,84.5036,72842.1,max_holding_period,-1017.94,60.0,85.6845,97.5692,81.734
2021-12-23,BUY,ORCL,872,84.5409,73719.66,momentum_score=0.55,,0.0,,,
2022-01-04,SELL,CRWD,362,189.0008,68418.29,trailing_stop,-7442.21,23.6,209.5594,211.52,189.19
2022-01-05,BUY,CRWD,376,179.4693,67480.46,momentum_score=0.5667,,0.0,,,
2022-01-13,SELL,MSFT,238,293.3182,69809.73,trailing_stop,-4752.55,20.0,313.2869,329.8798,293.6118
2022-01-13,SELL,CRWD,376,174.7251,65696.64,trailing_stop,-1783.82,5.7,179.4693,196.11,174.9
2022-01-14,BUY,MSFT,234,299.1124,69992.3,momentum_score=0.7667,,0.0,,,
2022-01-14,BUY,CRWD,393,176.8767,69512.54,momentum_score=0.5667,,0.0,,,
2022-01-25,SELL,CRWD,393,158.4314,62263.54,stop_loss+trailing_stop,-7249.0,7.9,176.8767,176.8767,158.59
2022-01-26,BUY,CRWD,400,161.1009,64440.36,momentum_score=0.3333,,0.0,,,
2022-01-26,SELL,ORCL,872,75.1238,65507.95,stop_loss,-8211.71,24.3,84.5409,84.5409,75.199
2022-01-27,BUY,ORCL,846,75.4539,63834.0,momentum_score=0.7333,,0.0,,,
2022-02-09,SELL,CRWD,400,186.7131,74685.24,take_profit,10244.88,10.0,161.1009,186.9,159.81
2022-02-10,BUY,CRWD,366,188.0679,68832.85,momentum_score=0.6667,,0.0,,,
2022-02-17,SELL,CRWD,366,169.6801,62102.92,trailing_stop,-6729.93,5.0,188.0679,189.3,169.85
2022-02-18,BUY,CRWD,372,165.0949,61415.3,momentum_score=0.65,,0.0,,,
2022-02-23,SELL,MSFT,234,270.2699,63243.16,stop_loss+trailing_stop,-6749.14,28.6,299.1124,301.9539,270.5404
2022-02-24,BUY,MSFT,227,284.6476,64615.01,momentum_score=0.75,,0.0,,,
2022-02-28,SELL,CRWD,372,195.0148,72545.51,take_profit,11130.2,7.1,165.0949,195.21,161.83
2022-03-01,BUY,CRWD,339,197.8376,67066.95,momentum_score=1.0,,0.0,,,
2022-03-04,SELL,CRWD,339,178.851,60630.49,trailing_stop,-6436.46,2.1,197.8376,201.75,179.03
2022-03-07,BUY,CRWD,356,167.5674,59653.99,momentum_score=0.7333,,0.0,,,
2022-03-17,SELL,CRWD,356,203.9259,72597.62,take_profit,12943.63,7.1,167.5674,204.13,156.77
2022-03-18,BUY,CRWD,338,208.2681,70394.62,momentum_score=0.8833,,0.0,,,
2022-04-07,SELL,MSFT,227,290.617,65970.06,max_holding_period,1355.05,30.0,284.6476,304.4605,266.2738
2022-04-08,BUY,MSFT,243,286.9473,69728.19,momentum_score=0.6833,,0.0,,,
2022-04-13,SELL,CRWD,338,239.6201,80991.59,take_profit,10596.98,18.6,208.2681,239.86,204.13
2022-04-14,BUY,CRWD,299,235.4552,70401.1,momentum_score=1.0,,0.0,,,
2022-04-21,SELL,ORCL,846,75.3135,63715.22,max_holding_period,-118.78,60.0,75.4539,79.6397,68.4719
2022-04-21,SELL,CRWD,299,209.6402,62682.42,stop_loss+trailing_stop,-7718.68,5.0,235.4552,235.4552,209.85
2022-04-22,BUY,ORCL,915,72.3595,66208.94,momentum_score=0.8833,,0.0,,,
2022-04-22,BUY,CRWD,328,205.8256,67510.8,momentum_score=0.4333,,0.0,,,
2022-04-22,SELL,MSFT,243,264.2526,64213.38,stop_loss,-5514.81,10.0,286.9473,286.9473,264.5171
2022-04-25,BUY,MSFT,258,271.2457,69981.39,momentum_score=0.65,,0.0,,,
2022-05-05,SELL,CRWD,328,180.799,59302.07,stop_loss+trailing_stop,-8208.72,9.3,205.8256,214.58,180.98
2022-05-06,BUY,CRWD,358,164.9748,59060.98,momentum_score=0.45,,0.0,,,
2022-05-09,SELL,CRWD,358,143.5463,51389.58,stop_loss+trailing_stop,-7671.4,2.1,164.9748,164.9748,143.69
2022-05-10,BUY,CRWD,426,152.0319,64765.59,momentum_score=0.5667,,0.0,,,
2022-05-11,SELL,MSFT,258,251.2534,64823.38,trailing_stop,-5158.01,11.4,271.2457,279.9134,251.5049
2022-05-12,BUY,MSFT,234,246.732,57735.29,momentum_score=0.8833,,0.0,,,
2022-05-18,SELL,ORCL,915,64.7196,59218.43,stop_loss,-6990.51,18.6,72.3595,73.0176,64.7844
2022-05-18,SELL,CRWD,426,138.3615,58942.0,trailing_stop,-5823.59,5.7,152.0319,156.29,137.4
2022-05-19,BUY,CRWD,420,142.7826,59968.69,momentum_score=0.7333,,0.0,,,
2022-05-19,BUY,ORCL,899,63.6528,57223.87,momentum_score=0.5833,,0.0,,,
2022-05-27,SELL,CRWD,420,166.6532,69994.34,take_profit,10025.65,5.7,142.7826,166.82,139.87
2022-05-31,BUY,CRWD,383,160.15,61337.45,momentum_score=0.6833,,0.0,,,
2022-06-13,SELL,MSFT,234,234.1602,54793.49,trailing_stop,-2941.8,22.9,246.732,265.6653,234.3946
2022-06-13,SELL,CRWD,383,154.3655,59121.99,trailing_stop,-2215.46,9.3,160.15,178.84,154.52
2022-06-14,BUY,MSFT,251,236.7887,59433.96,momentum_score=0.7,,0.0,,,
2022-06-14,BUY,CRWD,381,159.4193,60738.75,momentum_score=0.7,,0.0,,,
2022-06-24,SELL,CRWD,381,184.805,70410.71,take_profit,9671.95,7.1,159.4193,184.99,157.21
2022-06-27,BUY,CRWD,352,182.1119,64103.39,momentum_score=0.8833,,0.0,,,
2022-07-26,SELL,MSFT,251,243.4778,61112.93,max_holding_period,1678.96,30.0,236.7887,259.6859,236.5522
2022-07-26,SELL,CRWD,352,169.0008,59488.28,trailing_stop,-4615.11,20.7,182.1119,190.38,168.56
2022-07-27,BUY,MSFT,261,260.2749,67931.75,momentum_score=0.7833,,0.0,,,
2022-07-27,BUY,CRWD,376,177.137,66603.51,momentum_score=0.45,,0.0,,,
2022-07-28,SELL,ORCL,899,73.3279,65921.78,take_profit,8697.91,50.0,63.6528,73.4013,60.7531
2022-07-29,BUY,ORCL,893,74.2377,66294.27,momentum_score=0.6167,,0.0,,,
2022-08-30,SELL,MSFT,261,254.7173,66481.22,trailing_stop,-1450.53,24.3,260.2749,283.942,254.9723
2022-08-31,BUY,MSFT,254,253.7714,64457.94,momentum_score=0.45,,0.0,,,
2022-08-31,SELL,CRWD,376,182.4274,68592.7,trailing_stop,1989.19,25.0,177.137,202.94,176.96
2022-09-01,BUY,CRWD,348,173.143,60253.76,momentum_score=0.6667,,0.0,,,
2022-09-16,SELL,ORCL,893,65.5134,58503.47,stop_loss,-7790.8,35.0,74.2377,75.7642,65.579
2022-09-16,SELL,CRWD,348,170.839,59451.97,trailing_stop,-801.79,10.7,173.143,195.1,171.01
2022-09-19,BUY,ORCL,926,65.8735,60998.86,momentum_score=0.7833,,0.0,,,
2022-09-19,BUY,CRWD,355,175.5654,62325.72,momentum_score=0.5333,,0.0,,,
2022-09-21,SELL,MSFT,254,231.4511,58788.58,stop_loss+trailing_stop,-5669.36,15.0,253.7714,258.5404,231.6828
2022-09-22,BUY,MSFT,254,233.8847,59406.71,momentum_score=0.8,,0.0,,,
2022-09-29,SELL,ORCL,926,58.4415,54116.83,stop_loss,-6882.03,7.1,65.8735,65.8735,58.5
2022-09-30,BUY,ORCL,973,58.2438,56671.22,momentum_score=0.45,,0.0,,,
2022-10-11,SELL,CRWD,355,155.6342,55250.14,stop_loss+trailing_stop,-7075.58,15.7,175.5654,178.39,155.79
2022-10-12,BUY,CRWD,355,153.143,54365.76,momentum_score=0.6667,,0.0,,,
