date,action,ticker,shares,price,trade_value,reason,realized_pnl,holding_days,entry_price,highest_price,lowest_price
2015-06-19,SELL,MSFT,212,39.6164,8398.68,rotation_funded,-426.8,35.0,41.6296,41.6393,39.1228
2015-06-25,SELL,HUBS,218,50.7092,11054.61,max_holding_period,2066.2,90.0,41.2312,53.32,37.31
2015-06-26,BUY,AMD,3710,2.4725,9172.98,momentum_score=0.9065,,0.0,,,
2015-06-26,BUY,META,109,87.3311,9519.09,momentum_score=0.9056,,0.0,,,
2015-07-07,SELL,AMD,3710,2.0879,7746.11,stop_loss,-1426.87,7.9,2.4725,2.53,2.09
2015-07-08,BUY,COST,77,116.8802,8999.78,momentum_score=0.8972,,0.0,,,
2015-07-08,SELL,SEDG,268,27.4525,7357.27,stop_loss,-1801.39,40.7,34.1741,42.2,27.48
2015-07-20,SELL,OXY,152,50.8826,7734.16,rotation_funded,-1046.55,65.0,57.7678,57.8034,50.9335
2015-07-20,SELL,AXON,334,32.5174,10860.81,rotation_funded,1827.11,70.0,27.047,35.03,26.83
2015-07-21,BUY,GOOGL,273,34.4964,9417.52,momentum_score=0.9611,,0.0,,,
2015-07-21,BUY,AMZN,385,24.4244,9403.39,momentum_score=0.9213,,0.0,,,
2015-07-28,SELL,LLY,147,70.9709,10432.72,max_holding_period,1277.17,90.0,62.2827,73.6454,58.375
2015-07-29,BUY,CDNS,441,20.991,9257.03,momentum_score=0.9204,,0.0,,,
2015-08-04,SELL,AVGO,835,9.3513,7808.34,stop_loss,-1456.41,45.7,11.0955,11.0955,9.3607
2015-08-05,BUY,SHOP,2431,3.8488,9356.43,momentum_score=0.8927,,0.0,,,
2015-08-11,SELL,TSLA,561,15.8089,8868.79,rotation_funded,-443.75,60.7,16.5999,18.8173,15.8247
2015-08-12,BUY,NVDA,16090,0.5739,9234.05,momentum_score=0.9636,,0.0,,,
2015-08-18,SELL,SHOP,2431,3.2567,7917.04,stop_loss,-1439.4,9.3,3.8488,3.8488,3.26
2015-08-19,BUY,SNPS,176,52.3523,9214.0,momentum_score=0.8609,,0.0,,,
2015-08-19,SELL,GE,77,106.9318,8233.75,max_holding_period,-496.94,90.0,113.3856,114.6102,106.9557
2015-08-20,BUY,ADBE,107,82.7727,8856.68,momentum_score=0.8427,,0.0,,,
2015-08-20,SELL,NFLX,1321,11.2378,14845.13,max_holding_period,4227.86,90.0,8.0373,12.645,7.9271
2015-08-21,BUY,LLY,120,70.5809,8469.71,momentum_score=0.9564,,0.0,,,
2015-08-21,BUY,MSFT,221,37.3313,8250.22,momentum_score=0.7809,,0.0,,,
2015-08-24,SELL,ANET,1801,4.4718,8053.71,stop_loss,-1604.87,48.6,5.3629,5.48,4.4763
2015-08-25,BUY,AMD,4670,1.6617,7760.14,momentum_score=0.82,,0.0,,,
2015-09-21,SELL,SNPS,176,47.6723,8390.32,rotation_funded,-823.68,23.6,52.3523,52.3523,44.98
2015-09-21,SELL,MSFT,221,38.1563,8432.54,rotation_funded,182.33,22.1,37.3313,38.359,35.0427
2015-09-22,BUY,HUBS,173,51.4314,8897.63,momentum_score=0.9545,,0.0,,,
2015-09-22,BUY,SHOP,2580,3.3694,8693.05,momentum_score=0.9227,,0.0,,,
2015-10-23,SELL,SHOP,2580,3.1628,8160.02,rotation_funded,-533.03,22.1,3.3694,3.824,3.15
2015-10-26,BUY,KLAC,1751,5.4154,9482.37,momentum_score=0.9518,,0.0,,,
2015-10-27,SELL,LLY,120,67.4232,8090.78,rotation_funded,-378.92,47.9,70.5809,75.0564,64.2125
2015-10-30,SELL,META,109,100.9812,11006.95,max_holding_period,1487.86,90.0,87.3311,103.967,81.3754
2015-11-02,BUY,NOW,590,16.4204,9688.04,momentum_score=0.7773,,0.0,,,
2015-11-02,BUY,SAP,145,67.2029,9744.42,momentum_score=0.7673,,0.0,,,
2015-11-04,SELL,COST,77,131.3897,10117.01,rotation_funded,1117.23,85.0,116.8802,133.1951,111.067
2015-11-05,BUY,PLUG,3338,2.8629,9556.36,momentum_score=0.96,,0.0,,,
2015-11-06,SELL,CDNS,441,22.6873,10005.1,rotation_funded,748.07,71.4,20.991,22.71,18.75
2015-11-09,BUY,MELI,83,117.349,9739.97,momentum_score=0.9045,,0.0,,,
2015-11-09,SELL,PLUG,3338,2.3676,7903.05,stop_loss,-1653.31,2.9,2.8629,2.8629,2.37
2015-11-10,BUY,BAC,693,14.157,9810.8,momentum_score=0.8273,,0.0,,,
2015-11-17,SELL,AMD,4670,1.978,9237.26,rotation_funded,1477.12,60.0,1.6617,2.28,1.66
2015-11-24,SELL,GOOGL,273,38.1052,10402.72,max_holding_period,985.2,90.0,34.4964,38.5085,30.3543
2015-11-24,SELL,AMZN,385,33.5239,12906.7,max_holding_period,3503.31,90.0,24.4244,33.9495,23.1685
2015-11-25,BUY,PANW,321,30.3987,9757.98,momentum_score=0.9655,,0.0,,,
2015-11-25,BUY,AMD,4180,2.3824,9958.43,momentum_score=0.9309,,0.0,,,
2015-11-27,BUY,FTNT,1333,7.3453,9791.28,momentum_score=0.8818,,0.0,,,
2015-12-01,SELL,SAP,145,66.9679,9710.35,rotation_funded,-34.07,20.7,67.2029,67.4553,65.5549
2015-12-02,BUY,NXPI,119,81.3444,9679.98,momentum_score=0.9509,,0.0,,,
2015-12-07,SELL,FTNT,1333,6.8911,9185.84,rotation_funded,-605.45,7.1,7.3453,7.3453,6.898
2015-12-08,BUY,AVGO,868,11.2501,9765.09,momentum_score=0.9555,,0.0,,,
2015-12-16,SELL,NVDA,16090,0.8073,12989.46,max_holding_period,3755.41,90.0,0.5739,0.8222,0.4922
2015-12-17,BUY,SEDG,383,26.1061,9998.64,momentum_score=1.0,,0.0,,,
2015-12-24,SELL,ADBE,107,94.2057,10080.01,max_holding_period,1223.33,90.0,82.7727,95.56,74.27
2015-12-28,BUY,PLUG,4345,2.2422,9742.36,momentum_score=0.94,,0.0,,,
2015-12-30,SELL,NXPI,119,75.7415,9013.24,rotation_funded,-666.75,20.0,81.3444,81.3444,73.6249
2015-12-31,BUY,ANET,2034,4.8699,9905.38,momentum_score=0.9582,,0.0,,,
2016-01-07,SELL,PLUG,4345,1.8981,8247.24,stop_loss,-1495.11,7.1,2.2422,2.2422,1.9
2016-01-08,BUY,SAP,139,64.7283,8997.23,momentum_score=0.93,,0.0,,,
2016-01-11,SELL,MELI,83,98.0162,8135.34,stop_loss,-1604.62,45.0,117.349,125.2516,98.1143
2016-01-12,BUY,NFLX,778,11.6697,9079.03,momentum_score=0.8241,,0.0,,,
2016-01-13,SELL,BAC,693,11.827,8196.11,stop_loss,-1614.69,45.7,14.157,14.157,11.8388
2016-01-13,SELL,PANW,321,25.641,8230.76,stop_loss,-1527.22,35.0,30.3987,32.2567,25.6667
2016-01-13,SELL,AVGO,868,9.3973,8156.86,stop_loss,-1608.23,25.7,11.2501,11.2857,9.4067
2016-01-13,SELL,ANET,2034,4.0404,8218.17,stop_loss,-1687.2,9.3,4.8699,4.8925,4.0444
2016-01-14,BUY,SMCI,3434,2.4474,8404.37,momentum_score=0.9312,,0.0,,,
2016-01-14,BUY,TEAM,321,26.8668,8624.24,momentum_score=0.9134,,0.0,,,
2016-01-15,BUY,TSM,517,16.1843,8367.28,momentum_score=0.8768,,0.0,,,
2016-01-15,BUY,LLY,124,68.2639,8464.72,momentum_score=0.8438,,0.0,,,
2016-01-19,SELL,AMD,4180,1.9481,8143.06,stop_loss,-1815.37,39.3,2.3824,3.0,1.95
2016-01-20,BUY,ADBE,93,88.0279,8186.59,momentum_score=0.8527,,0.0,,,
2016-01-20,SELL,TEAM,321,22.6074,7256.98,stop_loss,-1367.27,4.3,26.8668,26.8668,22.63
2016-01-21,BUY,ASML,108,78.8087,8511.34,momentum_score=0.9857,,0.0,,,
2016-01-25,SELL,NFLX,778,9.9021,7703.83,stop_loss,-1375.19,9.3,11.6697,11.6697,9.912
2016-01-26,BUY,GOOGL,229,36.4034,8336.38,momentum_score=0.7768,,0.0,,,
2016-01-26,SELL,HUBS,173,42.9071,7422.93,stop_loss+max_holding_period,-1474.7,90.0,51.4314,59.55,42.95
2016-01-28,SELL,NOW,590,12.7013,7493.77,stop_loss,-2194.27,62.1,16.4204,17.998,12.714
2016-01-29,BUY,META,76,111.3444,8462.17,momentum_score=0.9893,,0.0,,,
2016-02-02,SELL,LLY,124,63.9848,7934.12,rotation_funded,-530.61,12.9,68.2639,69.8662,64.0488
2016-02-03,BUY,PYPL,230,36.7289,8447.65,momentum_score=0.9473,,0.0,,,
2016-02-09,SELL,ADBE,93,73.7762,6861.19,stop_loss,-1325.41,14.3,88.0279,89.63,73.85
2016-02-10,BUY,CDNS,400,20.4604,8184.16,momentum_score=0.9304,,0.0,,,
2016-02-22,SELL,GOOGL,229,36.096,8265.98,rotation_funded,-70.39,19.3,36.4034,38.7023,34.7429
2016-02-23,BUY,NVDA,10711,0.7706,8253.9,momentum_score=0.9241,,0.0,,,
2016-02-29,SELL,KLAC,1751,5.6975,9976.32,max_holding_period,493.96,90.0,5.4154,5.8373,5.294
2016-03-01,BUY,AXON,428,19.4594,8328.62,momentum_score=0.9875,,0.0,,,
2016-03-15,SELL,SMCI,3434,3.1668,10874.79,rotation_funded,2470.42,43.6,2.4474,3.361,2.443
2016-03-16,BUY,AMD,3424,2.6326,9014.02,momentum_score=0.9259,,0.0,,,
2016-03-16,BUY,TSLA,585,14.8101,8663.91,momentum_score=0.858,,0.0,,,
2016-04-25,SELL,ASML,108,86.547,9347.08,rotation_funded,835.74,67.9,78.8087,91.9688,73.6651
2016-04-26,BUY,NOW,615,14.5465,8946.1,momentum_score=0.95,,0.0,,,
2016-04-26,SELL,SEDG,383,27.6723,10598.49,max_holding_period,599.85,93.6,26.1061,29.54,23.47
2016-04-27,BUY,MU,810,11.2856,9141.34,momentum_score=0.9277,,0.0,,,
2016-05-03,SELL,TSM,517,17.8513,9229.12,rotation_funded,861.84,77.9,16.1843,20.2753,16.1604
2016-05-04,BUY,AMZN,262,33.5785,8797.57,momentum_score=0.9402,,0.0,,,
2016-05-12,SELL,MU,810,9.3826,7599.91,stop_loss,-1541.43,10.7,11.2856,11.3328,9.392
2016-05-13,BUY,ANET,2119,4.2205,8943.24,momentum_score=0.8616,,0.0,,,
2016-05-13,SELL,SAP,139,65.809,9147.45,max_holding_period,150.22,90.0,64.7283,68.128,61.956
2016-05-16,BUY,LLY,137,66.6856,9135.93,momentum_score=0.8384,,0.0,,,
2016-05-24,SELL,PYPL,230,38.5472,8865.86,rotation_funded,418.21,79.3,36.7289,40.9652,32.4192
2016-05-25,BUY,AMAT,446,21.2368,9471.61,momentum_score=0.9304,,0.0,,,
2016-06-01,SELL,TSLA,585,14.6227,8554.28,rotation_funded,-109.63,55.0,14.8101,17.6947,13.644
2016-06-03,SELL,META,76,117.3213,8916.42,max_holding_period,454.24,90.0,111.3444,119.451,98.6735
2016-06-06,BUY,HUBS,183,51.8918,9496.2,momentum_score=0.9473,,0.0,,,
2016-06-15,SELL,CDNS,400,24.3257,9730.28,max_holding_period,1546.12,90.0,20.4604,25.21,20.15
2016-06-16,BUY,TEAM,365,25.5255,9316.81,momentum_score=0.9857,,0.0,,,
2016-06-27,SELL,HUBS,183,41.6483,7621.64,stop_loss,-1874.56,15.0,51.8918,52.24,41.69
2016-06-28,BUY,TSM,460,20.1023,9247.06,momentum_score=0.8839,,0.0,,,
2016-06-28,SELL,NVDA,10711,1.1241,12040.24,max_holding_period,3786.34,90.0,0.7706,1.1887,0.7668
2016-06-29,BUY,MU,738,12.8769,9503.15,momentum_score=0.8768,,0.0,,,
2016-06-29,BUY,KLAC,1532,6.1203,9376.3,momentum_score=0.7482,,0.0,,,
2016-07-11,SELL,NOW,615,13.7562,8460.06,rotation_funded,-486.03,54.3,14.5465,15.408,12.734
2016-07-15,SELL,AXON,428,27.1728,11629.96,max_holding_period,3301.34,97.1,19.4594,27.66,17.66
2016-07-18,BUY,SHOP,3083,3.2232,9937.13,momentum_score=0.942,,0.0,,,
2016-07-18,BUY,NVDA,7712,1.2999,10024.83,momentum_score=0.8134,,0.0,,,
2016-07-20,SELL,AMD,3424,5.4046,18505.35,max_holding_period,9491.33,90.0,2.6326,5.51,2.62
2016-07-21,BUY,MRVL,976,10.4967,10244.78,momentum_score=0.9643,,0.0,,,
2016-07-26,SELL,KLAC,1532,6.5242,9995.07,rotation_funded,618.77,19.3,6.1203,6.5307,6.1142
2016-07-27,BUY,AMD,1486,6.8568,10189.2,momentum_score=0.9737,,0.0,,,
2016-08-15,SELL,LLY,137,68.6617,9406.65,rotation_funded,270.73,65.0,66.6856,70.9672,61.7517
2016-08-16,BUY,TWLO,186,59.3993,11048.27,momentum_score=1.0,,0.0,,,
2016-08-30,SELL,TEAM,365,29.6703,10829.66,rotation_funded,1512.85,53.6,25.5255,31.97,24.95
2016-08-31,BUY,BAC,858,12.9896,11145.08,momentum_score=0.95,,0.0,,,
2016-09-07,SELL,AMZN,262,39.1848,10266.42,max_holding_period,1468.85,90.0,33.5785,39.4435,32.9545
2016-09-08,BUY,META,86,129.2651,11116.8,momentum_score=0.8342,,0.0,,,
2016-09-13,SELL,AMD,1486,5.7343,8521.17,stop_loss,-1668.03,34.3,6.8568,7.67,5.74
2016-09-14,BUY,PYPL,274,39.6565,10865.88,momentum_score=0.9439,,0.0,,,
2016-09-19,SELL,ANET,2119,5.1218,10853.09,max_holding_period,1909.85,92.1,4.2205,5.3144,3.8081
2016-09-20,BUY,ON,967,11.5916,11209.08,momentum_score=0.9957,,0.0,,,
2016-09-28,SELL,AMAT,446,26.7324,11922.65,max_holding_period,2451.04,90.0,21.2368,27.506,19.9871
2016-09-29,BUY,AMZN,276,41.494,11452.34,momentum_score=0.9241,,0.0,,,
2016-10-03,SELL,BAC,858,12.554,10771.33,rotation_funded,-373.74,23.6,12.9896,12.9896,12.1324
2016-10-04,BUY,NXPI,126,91.3532,11510.5,momentum_score=0.9776,,0.0,,,
2016-10-10,SELL,TWLO,186,51.968,9666.05,rotation_funded,-1382.22,39.3,59.3993,68.97,51.93
2016-10-11,BUY,LRCX,1259,8.7412,11005.17,momentum_score=0.9224,,0.0,,,
2016-10-20,SELL,AMZN,276,40.4755,11171.24,rotation_funded,-281.11,15.0,41.494,42.218,40.516
2016-10-21,BUY,NFLX,905,12.7627,11550.24,momentum_score=0.9542,,0.0,,,
2016-10-31,SELL,ON,967,11.6583,11273.58,rotation_funded,64.5,29.3,11.5916,12.43,11.51
2016-11-01,BUY,NOW,633,17.3954,11011.29,momentum_score=0.9322,,0.0,,,
2016-11-01,SELL,TSM,460,24.3907,11219.72,max_holding_period,1972.66,90.0,20.1023,25.0829,20.0822
2016-11-02,BUY,GS,75,144.4371,10832.78,momentum_score=0.8458,,0.0,,,
2016-11-02,SELL,MU,738,16.2515,11993.61,max_holding_period,2490.45,90.0,12.8769,17.5552,11.4401
2016-11-03,BUY,DELL,879,12.4664,10957.97,momentum_score=0.8275,,0.0,,,
2016-11-11,SELL,NXPI,126,86.3132,10875.46,rotation_funded,-635.04,27.1,91.3532,92.3759,85.3917
2016-11-14,BUY,BAC,732,16.1605,11829.49,momentum_score=0.9192,,0.0,,,
2016-11-18,SELL,META,86,115.8853,9966.14,rotation_funded,-1150.66,50.7,129.2651,132.1198,114.0782
2016-11-21,SELL,SHOP,3083,4.4845,13825.71,max_holding_period,3888.59,90.0,3.2232,4.489,3.22
2016-11-22,BUY,AMD,1321,8.6987,11490.98,momentum_score=0.9675,,0.0,,,
2016-11-22,BUY,ANET,2000,5.9297,11859.4,momentum_score=0.8783,,0.0,,,
2016-11-22,SELL,NVDA,7712,2.2978,17720.63,max_holding_period,7695.8,90.7,1.2999,2.3001,1.2986
2016-11-23,BUY,ADI,194,61.4353,11918.45,momentum_score=0.8975,,0.0,,,
2016-11-25,SELL,MRVL,976,13.6778,13349.53,max_holding_period,3104.75,90.7,10.4967,13.8315,10.4862
2016-11-28,BUY,MU,604,19.5155,11787.36,momentum_score=0.8983,,0.0,,,
2016-12-12,SELL,PYPL,274,39.0523,10700.33,rotation_funded,-165.55,63.6,39.6565,43.7709,38.0108
2016-12-13,BUY,VST,1024,11.9001,12185.7,momentum_score=0.9033,,0.0,,,
2016-12-21,SELL,NOW,633,15.4345,9770.04,rotation_funded,-1241.25,35.7,17.3954,17.548,15.312
2016-12-22,BUY,NVDA,4817,2.6372,12703.39,momentum_score=0.9358,,0.0,,,
2016-12-28,SELL,ANET,2000,6.072,12144.0,rotation_funded,284.6,25.7,5.9297,6.125,5.7969
2016-12-29,BUY,TSLA,864,14.3263,12377.92,momentum_score=0.95,,0.0,,,
2017-01-19,SELL,AMD,1321,9.7602,12893.22,rotation_funded,1402.24,41.4,8.6987,12.07,8.39
2017-01-20,BUY,ASML,115,111.412,12812.38,momentum_score=0.9058,,0.0,,,
2017-02-06,SELL,NFLX,905,14.0829,12745.02,rotation_funded,1194.78,77.1,12.7627,14.245,11.338
2017-02-07,BUY,CDNS,457,29.4094,13440.1,momentum_score=0.9092,,0.0,,,
2017-02-08,SELL,BAC,732,18.2761,13378.11,rotation_funded,1548.62,61.4,16.1605,18.9158,15.8791
2017-02-09,BUY,AMD,993,13.4334,13339.37,momentum_score=0.9592,,0.0,,,
2017-02-14,SELL,LRCX,1259,10.1728,12807.56,max_holding_period,1802.38,90.0,8.7412,10.4128,8.33
2017-02-15,BUY,ON,884,15.6456,13830.71,momentum_score=0.9567,,0.0,,,
2017-02-27,SELL,NVDA,4817,2.5688,12373.91,rotation_funded,-329.48,47.9,2.6372,2.9302,2.4749
2017-02-28,BUY,TTD,3660,4.2252,15464.23,momentum_score=0.9217,,0.0,,,
2017-03-08,SELL,GS,75,205.4486,15408.65,max_holding_period,4575.86,90.0,144.4371,207.8321,143.7535
2017-03-09,BUY,ANET,1730,7.7008,13322.38,momentum_score=0.9767,,0.0,,,
2017-03-09,SELL,DELL,879,16.1048,14156.12,max_holding_period,3198.15,90.0,12.4664,16.6291,12.4157
2017-03-10,BUY,LLY,181,73.2771,13263.16,momentum_score=0.9058,,0.0,,,
2017-03-15,SELL,VST,1024,13.7732,14103.76,rotation_funded,1918.05,65.7,11.9001,15.3332,11.8882
2017-03-16,BUY,HUBS,208,65.4153,13606.38,momentum_score=0.9025,,0.0,,,
2017-03-27,SELL,HUBS,208,60.0898,12498.68,rotation_funded,-1107.7,7.9,65.4153,65.4153,59.5
2017-03-27,SELL,AMD,993,13.6863,13590.5,rotation_funded,251.13,32.9,13.4334,15.2,12.97
2017-03-28,BUY,PLUG,9699,1.5015,14563.05,momentum_score=0.9517,,0.0,,,
2017-03-28,BUY,SHOP,1928,7.2442,13966.82,momentum_score=0.9342,,0.0,,,
2017-03-29,SELL,ADI,194,69.0062,13387.2,max_holding_period,1468.75,90.0,61.4353,70.7113,57.8804
2017-03-31,BUY,SEDG,874,15.6156,13648.03,momentum_score=0.893,,0.0,,,
2017-04-03,SELL,MU,604,27.9043,16854.2,max_holding_period,5066.84,90.0,19.5155,28.2541,18.0233
2017-04-04,BUY,MELI,61,215.7866,13162.98,momentum_score=0.8492,,0.0,,,
2017-04-10,SELL,TTD,3660,3.6863,13491.86,rotation_funded,-1972.37,29.3,4.2252,4.579,3.602
2017-04-11,BUY,TEAM,461,31.2512,14406.8,momentum_score=0.9262,,0.0,,,
2017-04-21,SELL,LLY,181,70.9894,12849.08,rotation_funded,-414.07,30.0,73.2771,74.844,70.1928
2017-04-24,BUY,LRCX,1159,12.6106,14615.69,momentum_score=0.9574,,0.0,,,
2017-05-04,SELL,TSLA,864,19.6776,17001.45,max_holding_period,4623.52,90.0,14.3263,21.522,14.246
2017-05-05,BUY,HUBS,210,70.7207,14851.35,momentum_score=0.9115,,0.0,,,
2017-05-12,SELL,PLUG,9699,2.0679,20056.56,rotation_funded,5493.51,32.1,1.5015,2.64,1.3
2017-05-15,BUY,NVDA,4904,3.3111,16237.63,momentum_score=0.9516,,0.0,,,
2017-05-26,SELL,ASML,115,123.472,14199.28,max_holding_period,1386.9,90.0,111.412,126.4138,109.413
2017-05-26,SELL,TEAM,461,35.5444,16385.97,rotation_funded,1979.17,32.1,31.2512,37.18,31.22
2017-05-30,BUY,MRVL,942,16.3715,15421.95,momentum_score=0.9685,,0.0,,,
2017-05-30,BUY,INTU,120,131.2612,15751.34,momentum_score=0.9097,,0.0,,,
2017-06-05,SELL,MELI,61,278.1608,16967.81,rotation_funded,3804.83,44.3,215.7866,296.7396,214.932
2017-06-06,BUY,PANW,687,23.2132,15947.47,momentum_score=0.9677,,0.0,,,
2017-06-08,SELL,CDNS,457,35.4046,16179.9,rotation_funded,2739.81,86.4,29.4094,35.52,29.24
2017-06-09,BUY,AMD,1278,12.2923,15709.56,momentum_score=0.9492,,0.0,,,
2017-06-21,SELL,ON,884,15.0849,13335.05,max_holding_period,-495.66,90.0,15.6456,16.65,13.9
2017-06-22,BUY,MU,514,31.133,16002.36,momentum_score=0.8508,,0.0,,,
2017-06-26,SELL,LRCX,1159,13.195,15293.01,rotation_funded,677.32,45.0,12.6106,14.6249,12.598
2017-06-27,BUY,ORCL,362,44.4408,16087.57,momentum_score=0.9508,,0.0,,,
2017-06-30,SELL,SHOP,1928,8.6813,16737.55,rotation_funded,2770.73,67.1,7.2442,9.884,6.789
2017-07-03,BUY,BAC,777,20.0628,15588.8,momentum_score=0.9024,,0.0,,,
2017-07-03,SELL,HUBS,210,63.5863,13353.12,rotation_funded,-1498.22,42.1,70.7207,78.0,63.65
2017-07-05,BUY,JPM,205,74.1868,15208.29,momentum_score=0.9831,,0.0,,,
2017-07-13,SELL,ANET,1730,9.6634,16717.68,max_holding_period,3395.3,90.0,7.7008,10.1012,7.6931
2017-07-14,BUY,PYPL,276,56.7259,15656.35,momentum_score=0.9524,,0.0,,,
2017-07-20,SELL,MRVL,942,15.5571,14654.79,rotation_funded,-767.16,36.4,16.3715,16.7977,15.1758
2017-07-21,BUY,ASML,113,142.2402,16073.14,momentum_score=0.9839,,0.0,,,
2017-07-28,SELL,MU,514,28.5278,14663.29,rotation_funded,-1339.07,25.7,31.133,31.6968,28.4199
2017-07-31,BUY,BA,69,228.693,15779.82,momentum_score=0.9565,,0.0,,,
2017-08-10,SELL,SEDG,874,26.923,23530.7,max_holding_period,9882.67,94.3,15.6156,28.35,15.1
2017-08-11,BUY,ANET,1532,10.366,15880.71,momentum_score=0.9089,,0.0,,,
2017-08-24,SELL,AMD,1278,12.4875,15959.03,rotation_funded,249.47,54.3,12.2923,14.76,11.44
2017-08-25,BUY,DELL,898,18.3379,16467.43,momentum_score=0.9177,,0.0,,,
2017-08-29,SELL,PANW,687,21.6583,14879.25,rotation_funded,-1068.22,60.0,23.2132,23.5,21.2867
2017-08-30,BUY,MRVL,986,16.799,16563.81,momentum_score=0.9129,,0.0,,,
2017-09-06,SELL,JPM,205,71.2171,14599.51,rotation_funded,-608.79,45.0,74.1868,74.3817,70.8137
2017-09-07,BUY,PANW,669,23.9689,16035.19,momentum_score=0.9129,,0.0,,,
2017-09-22,SELL,NVDA,4904,4.4126,21639.39,max_holding_period,5401.76,92.9,3.3111,4.6279,3.1455
2017-09-25,BUY,PLUG,6547,2.6026,17039.22,momentum_score=0.9581,,0.0,,,
2017-09-29,SELL,ORCL,362,42.414,15353.87,rotation_funded,-733.7,67.1,44.4408,46.364,42.0789
