rank,ticker,score,clears_gate,rank_close_px,mark_px,return,held
1,ARM,0.9723,True,412.55,409.54998779296875,-0.007271875426084762,True
2,LRCX,0.9428,True,388.9200134277344,373.20001220703125,-0.04041962531615528,False
3,KLAC,0.9331,True,256.4200134277344,240.30999755859375,-0.06282667118602592,False
4,AMAT,0.9157,True,585.780029296875,577.3049926757812,-0.014467950761767212,False
5,HOOD,0.8964,True,98.12000274658203,96.66999816894531,-0.014777869313576164,False
6,AMD,0.8729,True,547.260009765625,517.880615234375,-0.05368452656321865,False
7,MRVL,0.856,True,308.8800048828125,290.0801086425781,-0.06086472398032683,True
8,ASML,0.8476,True,1892.6600341796875,1825.199951171875,-0.03564300074474336,False
9,INTC,0.8235,True,127.86000061035156,119.92500305175781,-0.06206004630623574,True
10,MU,0.8199,True,1087.989990234375,1042.56005859375,-0.041755836035622385,False
11,GE,0.794,True,342.260009765625,352.30999755859375,0.029363605172134655,False
12,DASH,0.7614,True,168.08999633789062,170.72000122070312,0.01564640930520178,False
13,ANET,0.7229,True,169.08999633789062,168.92999267578125,-0.0009462633247069308,False
14,MCHP,0.7163,True,100.31999969482422,97.45999908447266,-0.0285087781005956,False
15,FTNT,0.6801,False,149.49000549316406,146.17999267578125,-0.02214203422137262,True
16,BA,0.6765,False,228.9499969482422,227.64999389648438,-0.005678109059122138,False
17,GS,0.6747,False,1076.1700439453125,1091.489990234375,0.014235618595086041,False
18,PANW,0.6675,False,284.5400085449219,280.465087890625,-0.01432108150672784,True
19,ON,0.6633,False,125.9000015258789,120.70999908447266,-0.04122321190234013,False
20,SOFI,0.659,False,17.1299991607666,17.8799991607666,0.04378283927285587,False
21,RBLX,0.6488,False,45.65999984741211,49.4900016784668,0.08388089890174988,False
22,DELL,0.6367,False,409.07000732421875,410.25,0.0028845739229323986,True
23,ABNB,0.6313,False,138.9600067138672,141.25999450683594,0.01655143697355066,False
24,CRWD,0.6289,False,692.9099731445312,684.8300170898438,-0.011660903101191389,True
25,VST,0.6283,False,153.52000427246094,159.27999877929688,0.0375195046022363,False
26,NXPI,0.6187,False,315.8800048828125,308.0899963378906,-0.0246612904410074,False
27,TXN,0.606,False,313.3399963378906,309.30499267578125,-0.012877397425377635,False
28,BAC,0.5976,False,55.869998931884766,56.68000030517578,0.014497966507544646,False
