parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
max_total_exposure,50%,0.4293653,0.3280593,0.23746130000000001,0.2058313,-0.11728675913060035,24,0.6666666666666666,9.173932976844137,66.9
max_total_exposure,70%,0.4460304999999999,0.3447244999999999,0.2541264999999999,0.22249649999999987,-0.12899711474198394,31,0.6363636363636364,7.464714899539467,66.30000000000001
max_total_exposure,90%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
max_total_exposure,100%,0.5400436999999999,0.4387376999999999,0.34813969999999994,0.3165096999999999,-0.1599225538613944,40,0.6428571428571429,5.334751342361011,66.07142857142857
max_position_pct,4.25%,0.5923795000000002,0.49107350000000016,0.4004755000000002,0.36884550000000016,-0.16307514993064767,80,0.5,2.819795349434926,59.82666666666667
max_position_pct,8.50%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
max_position_pct,12.75%,0.7913897,0.6900837,0.5994857,0.5678557,-0.1538889397227948,22,0.8571428571428571,31.748537809651204,83.77142857142857
max_position_pct,17.00%,0.5296135000000001,0.42830750000000006,0.3377095000000001,0.30607950000000006,-0.14970532526639965,16,0.8,15.0008661742374,81.28
max_position_pct,25.50%,0.7742170000000002,0.6729110000000001,0.5823130000000002,0.5506830000000001,-0.1630698231071184,10,1.0,,90.0
max_new_trades_per_day,1,0.6186429999999998,0.5173369999999998,0.42673899999999987,0.3951089999999998,-0.17851357484633845,42,0.5625,3.4691015058278767,58.4375
max_new_trades_per_day,2,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
max_new_trades_per_day,3,0.5900489999999999,0.4887429999999999,0.39814499999999997,0.3665149999999999,-0.16132292891331898,37,0.5384615384615384,5.23865670706081,64.83846153846153
max_new_trades_per_day,5,0.6217531,0.5204470999999999,0.4298491,0.39821909999999994,-0.18396218876124193,41,0.4,1.8376363013873496,53.85333333333333
min_composite_score,none,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
min_composite_score,0.60,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
min_composite_score,0.70,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
slippage,0.05%,0.5448645999999999,0.4435585999999999,0.35296059999999996,0.3213305999999999,-0.15970228529965444,41,0.6,4.667435023018803,62.66666666666667
slippage,0.10%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
slippage,0.20%,0.5369695000000001,0.4356635000000001,0.34506550000000014,0.3134355000000001,-0.16019894130936066,41,0.6,4.586376158548254,62.66666666666667
slippage,0.50%,0.5261279999999999,0.4248219999999999,0.33422399999999997,0.3025939999999999,-0.1601446960394143,41,0.6,4.581632457098961,62.760000000000005
reentry_recover_pct,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
reentry_recover_pct,0%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
reentry_recover_pct,5%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
reentry_recover_pct,10%,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
stop_loss_score_max,off,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
stop_loss_score_max,0.85,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
stop_loss_score_max,0.90,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
stop_loss_score_max,0.95,0.5422097,0.4409037,0.35030570000000005,0.3186757,-0.1599225538613944,41,0.6,4.636730351884484,62.66666666666667
