parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
slippage,0.50%,0.7250607000000001,0.6240627000000001,0.5280447000000001,0.4798197000000001,-0.1409633620869507,40,0.7333333333333333,4.195077742583805,56.42666666666666
reentry_recover_pct,off,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
reentry_recover_pct,0%,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
reentry_recover_pct,5%,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
reentry_recover_pct,10%,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
stop_loss_score_max,off,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
stop_loss_score_max,0.85,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
stop_loss_score_max,0.90,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
stop_loss_score_max,0.95,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
max_hold_score_max,off,0.7953317999999999,0.6943337999999999,0.5983158,0.5500908,-0.13572977473449388,40,0.7333333333333333,4.66658096881207,56.473333333333336
max_hold_score_max,0.70,0.7387739000000001,0.6377759000000001,0.5417579000000001,0.4935329000000001,-0.1412695823912881,40,0.7333333333333333,4.341886190736382,56.906666666666666
max_hold_score_max,0.80,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
max_hold_score_max,0.90,0.7547107000000001,0.6537127,0.5576947000000001,0.5094697000000001,-0.14087812066673389,40,0.7333333333333333,4.619318881755455,56.660000000000004
score_exit_below,off,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
score_exit_below,0.40,0.7621822,0.6611842,0.5651662000000001,0.5169412,-0.14222386324905836,51,0.6363636363636364,2.058679360522928,37.53636363636363
score_exit_below,0.50,0.5690401,0.4680421,0.3720241000000001,0.32379910000000006,-0.15277693824338334,94,0.4186046511627907,2.0950802596731477,22.209302325581394
score_exit_below,0.60,0.6569429999999998,0.5559449999999998,0.45992699999999986,0.41170199999999985,-0.1366232979264781,121,0.48214285714285715,3.020478094150281,17.25714285714286
score_entry_above,off,0.5720982000000001,0.4711002000000001,0.37508220000000014,0.3268572000000001,-0.16007864712615438,40,0.6,4.572278062194631,62.95333333333334
score_entry_above,0.80,0.7540167000000001,0.6530187000000001,0.5570007000000001,0.5087757000000002,-0.15020397406653596,113,0.5192307692307693,2.9403987801891325,18.278846153846153
score_entry_above,0.85,0.5014531,0.40045509999999995,0.3044371,0.2562121,-0.14366675806710705,87,0.5641025641025641,2.215485242566815,24.453846153846154
score_entry_above,0.90,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
target_vol,off,0.7234818,0.6224837999999999,0.5264658,0.47824079999999997,-0.1399665931794125,46,0.7777777777777778,4.825526004172213,50.71666666666667
target_vol,15%,0.3563453,0.25534729999999994,0.15932929999999998,0.11110429999999999,-0.1549847352092593,39,0.6428571428571429,5.158965153588979,62.300000000000004
target_vol,20%,0.37546399999999996,0.274466,0.17844799999999997,0.13022299999999998,-0.1549847352092593,38,0.6428571428571429,4.598741504354332,62.300000000000004
target_vol,25%,0.4604244,0.35942640000000003,0.2634084,0.21518340000000002,-0.1549847352092593,37,0.6923076923076923,5.226942260738303,66.04615384615384
target_vol,30%,0.5452985,0.4443005,0.34828250000000005,0.30005750000000003,-0.15662335799965274,40,0.6,2.78987608725304,56.57333333333334
target_vol,35%,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
signal_weights,baseline,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
signal_weights,no_1d,0.7552823000000001,0.6542843,0.5582663000000001,0.5100413000000001,-0.14704687421335594,64,0.6428571428571429,3.0305971531215663,32.06428571428572
signal_weights,less_1d,0.7439901000000001,0.6429921000000001,0.5469741000000001,0.4987491000000001,-0.14091564258042222,40,0.7333333333333333,4.408522297410894,56.76
signal_weights,more_volume,0.8154598000000001,0.7144618,0.6184438000000001,0.5702188000000001,-0.15615410249500652,41,0.6,4.478915635295839,59.84666666666667
