rank,ticker,score,clears_gate,rank_close_px,mark_px,return,held
1,AMAT,0.913,True,568.22998046875,592.9199829101562,0.04345072116933846,False
2,ARM,0.91,True,396.3399963378906,418.8800048828125,0.056870385914082444,True
3,HOOD,0.904,True,96.70999908447266,105.19999694824219,0.08778821160316452,False
4,KLAC,0.885,True,237.3300018310547,238.72999572753906,0.005898933492112679,False
5,LRCX,0.881,True,369.08001708984375,374.17999267578125,0.013818075619889347,False
6,SOFI,0.842,True,17.709999084472656,17.420000076293945,-0.016374874261454342,False
7,MU,0.809,True,1020.760009765625,1043.18994140625,0.021973756246363108,False
8,RBLX,0.799,True,49.34000015258789,48.02000045776367,-0.02675313519947331,False
9,MRVL,0.794,True,278.6700134277344,289.5400085449219,0.039006691044662256,True
10,VST,0.773,True,158.61000061035156,158.8300018310547,0.0013870576877657026,False
11,GE,0.8512,True,351.7300109863281,357.0299987792969,0.015068341135026975,False
12,ANET,0.8223,True,168.00999450683594,164.92999267578125,-0.018332253626312522,False
13,JPM,0.7687,True,331.1400146484375,333.4599914550781,0.007006029788044987,False
14,AMD,0.7361,True,507.2900085449219,512.47998046875,0.010230778916215488,False
15,INTC,0.7295,True,117.05000305175781,121.0999984741211,0.034600558024525885,True
16,DASH,0.7277,True,170.02999877929688,165.66000366210938,-0.025701318288309016,False
17,GS,0.7163,True,1090.6700439453125,1099.1400146484375,0.007765841511963023,False
18,FTNT,0.7042,True,147.02000427246094,144.13999938964844,-0.019589204183909636,True
19,ABNB,0.7036,True,141.1999969482422,140.5399932861328,-0.004674246999816223,False
20,DELL,0.7006,True,404.0799865722656,419.32000732421875,0.0377153565095647,True
21,BAC,0.6843,False,56.84000015258789,56.529998779296875,-0.005453929846214178,False
22,ASML,0.6578,False,1803.8900146484375,1867.8299560546875,0.035445587528633915,False
23,NU,0.656,False,12.720000267028809,12.890000343322754,0.013364785591600814,False
24,PANW,0.6398,False,279.8999938964844,282.1300048828125,0.00796717054289342,True
25,PYPL,0.6241,False,43.650001525878906,42.08000183105469,-0.03596791844081404,False
