date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2020-09-22,18276.98,113818.36,132095.34,28890.44,3204.89,-0.004784,0.320953,0.255486,0.580404,0.068515,0.420212,1.0
2020-09-23,18276.98,114297.12,132574.1,28890.44,3683.64,0.003624,0.325741,0.226371,0.532147,-0.021358,0.420092,1.0
2020-09-24,18276.98,114022.56,132299.54,28890.44,3409.09,-0.002071,0.322995,0.22964,0.539282,-0.008644,0.398414,1.0
2020-09-25,18276.98,113035.91,131312.89,28890.44,2422.43,-0.007458,0.313129,0.249519,0.575068,0.053441,0.39287,1.0
2020-09-28,18276.98,112574.48,130851.46,28890.44,1961.01,-0.003514,0.308515,0.270273,0.60778,0.109998,0.391708,1.0
2020-09-29,18276.98,112697.68,130974.66,28890.44,2084.21,0.000942,0.309747,0.263354,0.60053,0.099434,0.391681,1.0
2020-09-30,18276.98,112604.28,130881.26,28890.44,1990.81,-0.000713,0.308813,0.272934,0.611492,0.119277,0.391414,1.0
2020-10-01,18276.98,112691.49,130968.47,28890.44,2078.01,0.000666,0.309685,0.281106,0.63707,0.167423,0.390837,1.0
2020-10-02,18276.98,112102.68,130379.66,28890.44,1489.2,-0.004496,0.303797,0.268942,0.591018,0.078318,0.390952,1.0
2020-10-05,18276.98,111980.98,130257.96,28890.44,1367.5,-0.000933,0.30258,0.291444,0.624948,0.140409,0.386136,1.0
2020-10-06,18276.98,111712.52,129989.5,28890.44,1099.04,-0.002061,0.299895,0.273086,0.595948,0.083879,0.38613,1.0
2020-10-07,18276.98,111656.12,129933.1,28890.44,1042.64,-0.000434,0.299331,0.295246,0.623557,0.135985,0.386146,1.0
2020-10-08,18276.98,111633.19,129910.17,28890.44,1019.71,-0.000176,0.299102,0.306724,0.632198,0.151338,0.386143,1.0
2020-10-09,18276.98,111899.79,130176.77,28890.44,1286.31,0.002052,0.301768,0.318394,0.657139,0.198691,0.386145,1.0
2020-10-12,18276.98,113024.47,131301.45,28890.44,2410.99,0.00864,0.313015,0.339604,0.708296,0.302825,0.375293,1.0
2020-10-13,18276.98,112986.89,131263.87,28890.44,2373.41,-0.000286,0.312639,0.330861,0.708237,0.302951,0.374153,1.0
2020-10-14,18276.98,112454.81,130731.79,28890.44,1841.33,-0.004054,0.307318,0.322499,0.693969,0.272633,0.372404,1.0
2020-10-15,18276.98,112090.19,130367.17,28890.44,1476.71,-0.002789,0.303672,0.320865,0.682601,0.247942,0.372123,1.0
2020-10-16,18276.98,111842.75,130119.73,28890.44,1229.27,-0.001898,0.301197,0.320066,0.673379,0.230014,0.371038,1.0
2020-10-19,18276.98,111027.48,129304.46,28890.44,414.0,-0.006266,0.293045,0.299997,0.646061,0.172798,0.360145,1.0
2020-10-20,18276.98,111046.33,129323.31,28890.44,432.85,0.000146,0.293233,0.305204,0.649598,0.179794,0.354947,1.0
2020-10-21,18276.98,111050.95,129327.93,28890.44,437.47,3.6e-05,0.293279,0.302734,0.648323,0.176974,0.35493,1.0
2020-10-22,18276.98,111058.56,129335.54,28890.44,445.08,5.9e-05,0.293355,0.30988,0.648265,0.177529,0.35482,1.0
2020-10-23,18276.98,111065.38,129342.36,28890.44,451.91,5.3e-05,0.293424,0.314327,0.651513,0.183888,0.354824,1.0
2020-10-26,18276.98,110557.16,128834.14,28890.44,-56.32,-0.003929,0.288341,0.290038,0.626747,0.133669,0.35416,1.0
2020-10-27,18276.98,110726.32,129003.3,28890.44,112.84,0.001313,0.290033,0.285591,0.639449,0.158434,0.353078,1.0
2020-10-28,18276.98,109739.63,128016.61,28890.44,-873.85,-0.007649,0.280166,0.241651,0.575532,0.032376,0.35336,1.0
2020-10-29,18276.98,109423.52,127700.5,28890.44,-1189.95,-0.002469,0.277005,0.25427,0.603083,0.080034,0.351004,1.0
2020-10-30,18276.98,109451.6,127728.58,28890.44,-1161.88,0.00022,0.277286,0.241195,0.562424,0.0112,0.350935,1.0
2020-11-02,18276.98,109283.73,127560.71,28890.44,-1329.74,-0.001314,0.275607,0.255107,0.565903,0.011375,0.350896,1.0
2020-11-03,18276.98,108926.72,127203.7,28890.44,-1686.76,-0.002799,0.272037,0.277267,0.59299,0.057431,0.350933,1.0
2020-11-04,18276.98,108810.1,127087.08,28890.44,-1803.38,-0.000917,0.270871,0.305812,0.664099,0.188148,0.35071,1.0
2020-11-05,18276.98,109879.57,128156.55,28890.44,-733.91,0.008415,0.281566,0.33128,0.707483,0.273807,0.350476,1.0
2020-11-06,18276.98,109940.59,128217.57,28890.44,-672.88,0.000476,0.282176,0.330976,0.708759,0.277856,0.350355,1.0
2020-11-09,18276.98,108561.39,126838.37,28890.44,-2052.09,-0.010757,0.268384,0.3477,0.673843,0.204256,0.34911,1.0
2020-11-10,18276.98,107661.09,125938.07,28890.44,-2952.38,-0.007098,0.259381,0.345724,0.643857,0.143363,0.348719,1.0
2020-11-11,18276.98,108373.03,126650.01,28890.44,-2240.45,0.005653,0.2665,0.35572,0.680629,0.214846,0.348579,1.0
2020-11-12,18276.98,108056.52,126333.5,28890.44,-2556.96,-0.002499,0.263335,0.342569,0.672741,0.198116,0.348619,1.0
2020-11-13,18276.98,108498.21,126775.19,28890.44,-2115.27,0.003496,0.267752,0.361156,0.687416,0.227575,0.347642,1.0
2020-11-16,18276.98,108940.49,127217.47,28890.44,-1672.99,0.003489,0.272175,0.378147,0.700582,0.254133,0.347586,1.0
2020-11-17,18276.98,108688.33,126965.31,28890.44,-1925.15,-0.001982,0.269653,0.370734,0.695187,0.243181,0.346543,1.0
2020-11-18,18276.98,108238.81,126515.79,28890.44,-2374.67,-0.00354,0.265158,0.354238,0.682659,0.216068,0.345208,1.0
2020-11-19,18276.98,108684.43,126961.41,28890.44,-1929.05,0.003522,0.269614,0.359939,0.695825,0.244355,0.34517,1.0
2020-11-20,18276.98,108303.06,126580.04,28890.44,-2310.42,-0.003004,0.2658,0.350627,0.684225,0.220591,0.345178,1.0
2020-11-23,18276.98,108292.72,126569.7,28890.44,-2320.76,-8.2e-05,0.265697,0.358723,0.684284,0.220818,0.345036,1.0
2020-11-24,18276.98,108997.78,127274.76,28890.44,-1615.7,0.005571,0.272748,0.380617,0.707947,0.26767,0.344968,1.0
2020-11-25,18276.98,109402.22,127679.2,28890.44,-1211.25,0.003178,0.276792,0.378489,0.718445,0.290197,0.34313,1.0
2020-11-27,18276.98,110096.38,128373.36,28890.44,-517.1,0.005437,0.283734,0.382328,0.734279,0.32355,0.34305,1.0
2020-11-30,59272.72,69182.36,128455.08,15162.18,13292.88,0.000637,0.284551,0.376208,0.737818,0.330004,0.34266,1.0
2020-12-01,59272.72,71901.07,131173.79,15162.18,16011.59,0.021165,0.311738,0.39126,0.76009,0.379589,0.343615,1.0
2020-12-02,59272.72,72190.03,131462.75,15162.18,16300.55,0.002203,0.314628,0.394187,0.762352,0.384869,0.342915,1.0
2020-12-03,59272.72,72483.39,131756.11,15162.18,16593.91,0.002232,0.317561,0.393807,0.764846,0.390231,0.338679,1.0
2020-12-04,59272.72,73372.27,132644.99,15162.18,17482.79,0.006746,0.32645,0.405818,0.772039,0.406483,0.33821,1.0
2020-12-07,59272.72,74615.38,133888.1,15162.18,18725.9,0.009372,0.338881,0.402929,0.782072,0.429244,0.337827,1.0
2020-12-08,59272.72,75298.54,134571.26,15162.18,19409.06,0.005102,0.345713,0.407034,0.788105,0.441736,0.336216,1.0
2020-12-09,59272.72,70254.95,129527.67,15162.18,14365.47,-0.037479,0.295277,0.394415,0.74762,0.349318,0.306994,1.0
2020-12-10,59272.72,71117.43,130390.15,15162.18,15227.95,0.006659,0.303902,0.393959,0.754638,0.365116,0.306552,1.0
2020-12-11,59272.72,70618.35,129891.07,15162.18,14728.87,-0.003828,0.298911,0.392324,0.750752,0.355955,0.305072,1.0
2020-12-14,59272.72,72124.39,131397.11,15162.18,16234.91,0.011595,0.313971,0.38609,0.763454,0.383448,0.301521,1.0
2020-12-15,59272.72,74366.03,133638.75,15162.18,18476.55,0.01706,0.336388,0.40483,0.782304,0.424454,0.302249,1.0
2020-12-16,59272.72,75613.54,134886.26,15162.18,19724.06,0.009335,0.348863,0.407034,0.792107,0.447317,0.302407,1.0
2020-12-17,59272.72,77163.58,136436.3,15162.18,21274.1,0.011491,0.364363,0.414903,0.803823,0.475726,0.30272,1.0
2020-12-18,59272.72,76323.1,135595.82,15162.18,20433.62,-0.00616,0.355958,0.409253,0.798371,0.460263,0.301132,1.0
2020-12-21,59272.72,76038.55,135311.27,15162.18,20149.06,-0.002099,0.353113,0.404215,0.795007,0.455122,0.300203,1.0
2020-12-22,59272.72,76638.1,135910.82,15162.18,20748.62,0.004431,0.359108,0.401847,0.799887,0.466092,0.294053,1.0
2020-12-23,59272.72,75482.26,134754.98,15162.18,19592.78,-0.008504,0.34755,0.403107,0.790823,0.444876,0.293412,1.0
2020-12-24,59272.72,76463.18,135735.9,15162.18,20573.7,0.007279,0.357359,0.408566,0.798725,0.462849,0.284282,1.0
2020-12-28,59272.72,78757.26,138029.98,15162.18,22867.78,0.016901,0.3803,0.420667,0.816854,0.504916,0.283684,1.0
2020-12-29,59272.72,78989.01,138261.73,15162.18,23099.53,0.001679,0.382617,0.417956,0.818481,0.509188,0.278543,1.0
2020-12-30,59272.72,78976.18,138248.9,15162.18,23086.7,-9.3e-05,0.382489,0.41998,0.818539,0.508942,0.276523,1.0
2020-12-31,59272.72,79593.34,138866.06,15162.18,23703.85,0.004464,0.388661,0.427194,0.823013,0.52026,0.275866,1.0
2021-01-04,135309.07,0.0,135309.07,35309.04,0.0,-0.025615,0.353091,0.407764,0.797273,0.456306,0.26871,1.0
2021-01-05,72842.04,62404.56,135246.6,35309.04,-62.47,-0.000462,0.352466,0.41746,0.812089,0.491327,0.267891,1.0
2021-01-06,72842.04,59823.81,132665.85,35309.04,-2643.22,-0.019082,0.326658,0.425934,0.786988,0.432092,0.266528,1.0
2021-01-07,72842.04,64145.0,136987.04,35309.04,1677.97,0.032572,0.36987,0.44712,0.830218,0.531026,0.269245,1.0
2021-01-08,72842.04,66631.01,139473.05,35309.04,4163.98,0.018148,0.39473,0.455366,0.853751,0.588217,0.26957,1.0
2021-01-11,72842.04,63686.28,136528.32,35309.04,1219.25,-0.021113,0.365283,0.445556,0.826965,0.520414,0.26334,1.0
2021-01-12,72842.04,63409.41,136251.45,35309.04,942.37,-0.002028,0.362515,0.44586,0.824059,0.514048,0.262521,1.0
2021-01-13,72842.04,64642.15,137484.19,35309.04,2175.11,0.009048,0.374842,0.449754,0.836378,0.542388,0.262766,1.0
2021-01-14,72842.04,63658.13,136500.17,35309.04,1191.09,-0.007157,0.365002,0.444677,0.826558,0.519758,0.26199,1.0
2021-01-15,72842.04,62110.38,134952.42,35309.04,-356.65,-0.011339,0.349524,0.434141,0.812089,0.484188,0.262496,1.0
2021-01-19,72842.04,64803.17,137645.21,35309.04,2336.13,0.019954,0.376452,0.445403,0.838527,0.545971,0.249129,1.0
2021-01-20,72842.04,69320.58,142162.62,35309.04,6853.54,0.032819,0.421626,0.465405,0.881293,0.649861,0.251057,1.0
2021-01-21,72842.04,71043.42,143885.46,35309.04,8576.39,0.012119,0.438855,0.466741,0.896343,0.689551,0.25134,1.0
2021-01-22,72842.04,70399.04,143241.08,35309.04,7932.01,-0.004478,0.432411,0.461549,0.890881,0.674687,0.23731,1.0
2021-01-25,72842.04,72353.0,145195.04,35309.04,9885.97,0.013641,0.45195,0.467313,0.906511,0.719753,0.235823,1.0
2021-01-26,72842.04,72430.14,145272.18,35309.04,9963.11,0.000531,0.452722,0.465023,0.909301,0.721519,0.229804,1.0
