date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return
2023-02-24,6059.47,106729.45,112788.92,0.0,12788.91,-0.021637,0.127889,0.040859,0.103486,0.167013
2023-02-27,6059.47,107040.19,113099.66,0.0,13099.65,0.002755,0.130997,0.044404,0.111389,0.173866
2023-02-28,6059.47,110001.14,116060.61,0.0,16060.6,0.02618,0.160606,0.040544,0.109952,0.179925
2023-03-01,6059.47,109478.98,115538.45,0.0,15538.44,-0.004499,0.155385,0.036553,0.101028,0.174644
2023-03-02,6059.47,111674.26,117733.73,0.0,17733.72,0.019,0.177337,0.044614,0.110141,0.183885
2023-03-03,6059.47,114753.57,120813.04,0.0,20813.03,0.026155,0.20813,0.061367,0.133091,0.208783
2023-03-06,6059.47,114094.5,120153.97,0.0,20153.96,-0.005455,0.20154,0.062103,0.134377,0.207671
2023-03-07,6059.47,112571.73,118631.2,0.0,18631.19,-0.012673,0.186312,0.045822,0.120463,0.201849
2023-03-08,6059.47,112861.35,118920.82,0.0,18920.81,0.002441,0.189208,0.047529,0.126059,0.210433
2023-03-09,6059.47,109993.01,116052.48,0.0,16052.47,-0.02412,0.160525,0.028202,0.106549,0.176121
2023-03-10,6059.47,105804.41,111863.88,0.0,11863.86,-0.036092,0.118639,0.013366,0.091009,0.142729
2023-03-13,6059.47,106112.6,112172.07,0.0,12172.06,0.002755,0.121721,0.011921,0.0991,0.148276
2023-03-14,6059.47,108990.49,115049.96,0.0,15049.95,0.025656,0.1505,0.028649,0.124357,0.176842
2023-03-15,6059.47,108471.57,114531.04,0.0,14531.02,-0.00451,0.14531,0.022215,0.130255,0.170121
2023-03-16,6059.47,111248.77,117308.24,0.0,17308.23,0.024248,0.173082,0.04015,0.16005,0.205504
2023-03-17,6059.47,110945.05,117004.52,0.0,17004.5,-0.002589,0.170045,0.027988,0.154567,0.194657
2023-03-20,6059.47,111189.76,117249.23,0.0,17249.22,0.002091,0.172492,0.037873,0.158665,0.195158
2023-03-21,6059.47,115645.51,121704.98,0.0,21704.97,0.038002,0.21705,0.0515,0.175213,0.226237
2023-03-22,6059.47,112240.33,118299.8,0.0,18299.79,-0.027979,0.182998,0.033576,0.159233,0.200205
2023-03-23,6059.47,111368.33,117427.8,0.0,17427.78,-0.007371,0.174278,0.03637,0.172979,0.216542
2023-03-24,6059.47,111665.33,117724.8,0.0,17724.79,0.002529,0.177248,0.043171,0.177296,0.20752
2023-03-27,6059.47,110667.95,116727.42,0.0,16727.4,-0.008472,0.167274,0.045121,0.16923,0.2042
2023-03-28,6059.47,110335.95,116395.42,0.0,16395.4,-0.002844,0.163954,0.042776,0.16302,0.194636
2023-03-29,6059.47,113110.76,119170.23,0.0,19170.21,0.02384,0.191702,0.057932,0.184226,0.222521
2023-03-30,6059.47,113315.16,119374.63,0.0,19374.62,0.001715,0.193746,0.064127,0.195435,0.235088
2023-03-31,6059.47,116008.11,122067.58,0.0,22067.57,0.022559,0.220676,0.079125,0.215316,0.264086
2023-04-03,6059.47,114552.56,120612.03,0.0,20612.02,-0.011924,0.20612,0.083237,0.212362,0.255599
2023-04-04,6059.47,112963.97,119023.44,0.0,19023.42,-0.013171,0.190234,0.077227,0.208273,0.246328
2023-04-05,6059.47,110551.06,116610.53,0.0,16610.52,-0.020273,0.166105,0.074407,0.196344,0.217601
2023-04-06,6059.47,111066.34,117125.81,0.0,17125.8,0.004419,0.171258,0.078598,0.20441,0.218472
2023-04-10,6059.47,112853.36,118912.83,0.0,18912.82,0.015257,0.189128,0.079705,0.203728,0.22905
2023-04-11,6059.47,113321.78,119381.25,0.0,19381.24,0.003939,0.193812,0.079995,0.196003,0.229183
2023-04-12,13060.03,105045.12,118105.15,-1313.83,19418.97,-0.010689,0.181051,0.075593,0.185438,0.219673
2023-04-13,2733.79,117134.15,119867.94,-1313.83,21181.76,0.014926,0.198679,0.08988,0.208651,0.240351
2023-04-14,2733.79,117110.32,119844.11,-1313.83,21157.92,-0.000199,0.198441,0.087217,0.206379,0.238986
2023-04-17,2733.79,117308.81,120042.6,-1313.83,21356.42,0.001656,0.200426,0.091119,0.207402,0.240166
2023-04-18,2733.79,117434.11,120167.9,-1313.83,21481.72,0.001044,0.201679,0.09183,0.207477,0.244425
2023-04-19,2733.79,116278.87,119012.66,-1313.83,20326.48,-0.009614,0.190127,0.091646,0.20691,0.233973
2023-04-20,2733.79,114559.57,117293.36,-1313.83,18607.18,-0.014446,0.172934,0.085689,0.197707,0.220022
2023-04-21,2733.79,114322.74,117056.53,-1313.83,18370.35,-0.002019,0.170565,0.086532,0.198957,0.220673
2023-04-24,2733.79,112503.72,115237.51,-1313.83,16551.33,-0.01554,0.152375,0.087666,0.196458,0.209498
2023-04-25,2733.79,109823.01,112556.8,-1313.83,13870.62,-0.023262,0.125568,0.0704,0.173888,0.174658
2023-04-26,2733.79,109874.23,112608.02,-1313.83,13921.84,0.000455,0.12608,0.065866,0.181007,0.178146
2023-04-27,2733.79,113566.26,116300.05,-1313.83,17613.87,0.032787,0.163001,0.087086,0.21312,0.201918
2023-04-28,10207.25,105377.18,115584.43,-4166.61,19751.03,-0.006153,0.155844,0.096364,0.221489,0.203683
2023-05-01,10207.25,103247.73,113454.98,-4166.61,17621.58,-0.018423,0.13455,0.095257,0.220088,0.20055
2023-05-02,10207.25,100941.18,111148.43,-4166.61,15315.03,-0.02033,0.111484,0.082947,0.209447,0.183601
2023-05-03,10207.25,99721.7,109928.95,-4166.61,14095.55,-0.010972,0.09929,0.075514,0.201532,0.18227
2023-05-04,10207.25,99353.6,109560.85,-4166.61,13727.45,-0.003349,0.095608,0.067896,0.197291,0.187974
2023-05-05,10207.25,103042.87,113250.12,-4166.61,17416.71,0.033673,0.132501,0.087666,0.222739,0.215987
2023-05-08,10207.25,104060.9,114268.15,-4166.61,18434.75,0.008989,0.142681,0.087955,0.225768,0.235942
2023-05-09,17648.46,96281.07,113929.53,-5514.8,19444.31,-0.002963,0.139295,0.083184,0.218005,0.232452
2023-05-10,15769.6,97496.4,113266.0,-6069.37,19335.36,-0.005824,0.13266,0.088245,0.231259,0.244509
2023-05-11,27313.6,85204.99,112518.59,-1777.0,14295.57,-0.006599,0.125186,0.086347,0.235273,0.247067
2023-05-12,26001.62,85240.59,111242.21,-1659.6,12901.79,-0.011344,0.112422,0.084924,0.230842,0.234801
2023-05-15,31010.53,81967.47,112978.0,6320.39,6657.58,0.015604,0.12978,0.088667,0.237507,0.25597
2023-05-16,23627.64,89063.62,112691.26,9556.94,3134.3,-0.002538,0.126913,0.081392,0.238908,0.24806
2023-05-17,15806.39,100056.49,115862.88,12951.69,2911.16,0.028144,0.158629,0.094519,0.253904,0.278555
2023-05-18,5680.7,115005.94,120686.64,12951.69,7734.93,0.041633,0.206866,0.105063,0.277193,0.310441
2023-05-19,5680.7,113896.62,119577.32,12951.69,6625.61,-0.009192,0.195773,0.103455,0.274315,0.303233
2023-05-22,5680.7,115310.74,120991.44,12951.69,8039.73,0.011826,0.209914,0.103903,0.278595,0.317807
2023-05-23,5680.7,114781.44,120462.14,12951.69,7510.43,-0.004375,0.204621,0.091514,0.262387,0.300638
2023-05-24,5680.7,114454.24,120134.94,12951.69,7183.23,-0.002716,0.201349,0.083606,0.255911,0.295396
2023-05-25,5680.7,120453.55,126134.25,12951.69,13182.54,0.049938,0.261343,0.09299,0.286471,0.326386
2023-05-26,5680.7,123835.63,129516.33,12951.69,16564.62,0.026813,0.295163,0.107145,0.319341,0.369595
2023-05-30,5680.7,126427.87,132108.57,12951.69,19156.86,0.020015,0.321086,0.107567,0.325324,0.384157
2023-05-31,5680.7,125116.22,130796.92,12951.69,17845.21,-0.009929,0.307969,0.101425,0.317789,0.381117
2023-06-01,5680.7,125821.56,131502.26,12951.69,18550.55,0.005393,0.315023,0.11189,0.333012,0.39247
2023-06-02,5680.7,129106.14,134786.84,12951.69,21835.13,0.024977,0.347868,0.127969,0.343009,0.406089
2023-06-05,5680.7,131168.41,136849.11,12951.69,23897.4,0.0153,0.368491,0.125808,0.343956,0.408084
2023-06-06,5680.7,132709.22,138389.92,12951.69,25438.21,0.011259,0.383899,0.128259,0.343729,0.414366
2023-06-07,5680.7,128865.3,134546.0,12951.69,21594.29,-0.027776,0.34546,0.124358,0.320932,0.390955
2023-06-08,5680.7,131770.33,137451.03,12951.69,24499.32,0.021591,0.37451,0.131158,0.337329,0.409303
2023-06-09,5680.7,132847.28,138527.98,12951.69,25576.27,0.007835,0.38528,0.133188,0.342441,0.415595
2023-06-12,5680.7,135451.01,141131.71,12951.69,28180.0,0.018796,0.411317,0.143468,0.365124,0.445518
2023-06-13,5680.7,134716.56,140397.26,12951.69,27445.55,-0.005204,0.403973,0.151007,0.375614,0.459344
2023-06-14,5680.7,134319.54,140000.24,12951.69,27048.53,-0.002828,0.400002,0.152378,0.385611,0.464197
2023-06-15,5680.7,135410.79,141091.49,12951.69,28139.78,0.007795,0.410915,0.166664,0.402122,0.478202
2023-06-16,5680.7,133225.16,138905.86,12951.69,25954.15,-0.015491,0.389059,0.162691,0.393299,0.466457
2023-06-20,5680.7,131747.05,137427.75,12951.69,24476.04,-0.010641,0.374278,0.156658,0.391304,0.4563
2023-06-21,5680.7,128160.98,133841.68,12951.69,20889.97,-0.026094,0.338417,0.150732,0.372344,0.430189
2023-06-22,5680.7,129107.11,134787.81,12951.69,21836.1,0.007069,0.347878,0.154886,0.388536,0.439406
2023-06-23,5680.7,127633.98,133314.68,12951.69,20362.97,-0.010929,0.333147,0.146155,0.374771,0.424462
2023-06-26,5680.7,126978.53,132659.23,12951.69,19707.52,-0.004917,0.326592,0.141472,0.356341,0.415634
2023-06-27,5680.7,131731.56,137412.26,12951.69,24460.55,0.035829,0.374123,0.153986,0.379662,0.452854
2023-06-28,5680.7,133533.05,139213.75,12951.69,26262.04,0.01311,0.392138,0.154568,0.382355,0.462084
2023-06-29,5680.7,133414.01,139094.71,12951.69,26143.0,-0.000855,0.390947,0.159119,0.379587,0.458721
2023-06-30,5680.7,135628.62,141309.32,12951.69,28357.61,0.015922,0.413093,0.172797,0.40086,0.479165
2023-07-03,5680.7,136451.69,142132.39,12951.69,29180.68,0.005825,0.421324,0.174147,0.404159,0.490762
2023-07-05,5680.7,136461.87,142142.57,12951.69,29190.86,7.2e-05,0.421426,0.1724,0.404121,0.487169
2023-07-06,5680.7,133439.36,139120.06,12951.69,26168.35,-0.021264,0.391201,0.16322,0.393427,0.459751
2023-07-07,5680.7,134300.38,139981.08,12951.69,27029.37,0.006189,0.399811,0.160283,0.388801,0.463176
2023-07-10,5680.7,137968.5,143649.2,12951.69,30697.49,0.026204,0.436492,0.16322,0.389256,0.488201
2023-07-11,5680.7,137951.38,143632.08,12951.69,30680.37,-0.000119,0.436321,0.170628,0.39612,0.509169
2023-07-12,5680.7,138449.13,144129.83,12951.69,31178.12,0.003465,0.441298,0.180047,0.413753,0.52074
2023-07-13,5680.7,143215.62,148896.32,12951.69,35944.61,0.033071,0.488963,0.189412,0.437757,0.563395
2023-07-14,5680.7,141581.15,147261.85,12951.69,34310.14,-0.010977,0.472619,0.188672,0.437453,0.551847
2023-07-17,5680.7,145503.48,151184.18,12951.69,38232.47,0.026635,0.511842,0.192799,0.450877,0.579844
2023-07-18,5680.7,147510.85,153191.55,12951.69,40239.84,0.013278,0.531916,0.201662,0.462746,0.592202
2023-07-19,5680.7,146654.45,152335.15,12951.69,39383.44,-0.00559,0.523351,0.204334,0.462405,0.593021
2023-07-20,5680.7,141450.08,147130.78,12951.69,34179.07,-0.034164,0.471308,0.196344,0.428694,0.542583
2023-07-21,5680.7,141583.29,147263.99,12951.69,34312.28,0.000905,0.47264,0.196344,0.424408,0.544176
2023-07-24,5680.7,142467.98,148148.68,12951.69,35196.97,0.006008,0.481487,0.201688,0.426684,0.541986
2023-07-25,5680.7,145535.11,151215.81,12951.69,38264.1,0.020703,0.512158,0.204969,0.436354,0.551267
2023-07-26,5680.7,144924.87,150605.57,12951.69,37653.86,-0.004036,0.506056,0.205154,0.431575,0.545578
2023-07-27,5680.7,146599.71,152280.41,12951.69,39328.7,0.011121,0.522804,0.197164,0.428163,0.541029
2023-07-28,5680.7,151484.92,157165.62,12951.69,44213.91,0.03208,0.571656,0.208885,0.454176,0.577076
2023-07-31,5680.7,154639.84,160320.54,12951.69,47368.83,0.020074,0.603205,0.211187,0.454934,0.602819
2023-08-01,5680.7,155479.46,161160.16,12951.69,48208.45,0.005237,0.611602,0.207721,0.45156,0.598698
2023-08-02,5680.7,148246.43,153927.13,12951.69,40975.42,-0.044881,0.539271,0.190921,0.419706,0.548732
2023-08-03,5680.7,148495.6,154176.3,12951.69,41224.59,0.001619,0.541763,0.187507,0.417431,0.541747
2023-08-04,5680.7,149195.85,154876.55,12951.69,41924.84,0.004542,0.548765,0.182137,0.410795,0.535228
2023-08-07,5680.7,150367.87,156048.57,12951.69,43096.87,0.007567,0.560486,0.192455,0.42274,0.544895
2023-08-08,5680.7,144741.22,150421.92,12951.69,37470.21,-0.036057,0.504219,0.187269,0.410643,0.524318
2023-08-09,5680.7,135889.36,141570.06,12951.69,28618.35,-0.058847,0.415701,0.179332,0.395134,0.485252
2023-08-10,5680.7,140693.47,146374.17,12951.69,33422.46,0.033935,0.463742,0.179756,0.397713,0.496518
2023-08-11,5680.7,138293.25,143973.95,12951.69,31022.24,-0.016398,0.43974,0.179068,0.388801,0.481545
2023-08-14,5680.7,141800.23,147480.93,12951.69,34529.22,0.024358,0.474809,0.185576,0.404387,0.503231
2023-08-15,5680.7,140265.94,145946.64,12951.69,32994.93,-0.010403,0.459466,0.171765,0.389484,0.477559
2023-08-16,5680.7,137910.02,143590.72,12951.69,30639.01,-0.016142,0.435907,0.163167,0.374771,0.458098
2023-08-17,5680.7,133782.22,139462.92,12951.69,26511.21,-0.028747,0.394629,0.154304,0.359754,0.431655
2023-08-18,5680.7,135063.9,140744.6,12951.69,27792.89,0.00919,0.407446,0.154859,0.358048,0.43788
2023-08-21,5680.7,138330.47,144011.17,12951.69,31059.46,0.023209,0.440112,0.162373,0.379928,0.465965
2023-08-22,5680.7,138707.52,144388.22,12951.69,31436.51,0.002618,0.443882,0.159225,0.377956,0.463824
2023-08-23,5680.7,142402.7,148083.4,12951.69,35131.7,0.025592,0.480834,0.172136,0.399684,0.491876
2023-08-24,5680.7,136623.32,142304.02,12951.69,29352.31,-0.039028,0.42304,0.155891,0.369765,0.448847
2023-08-25,5680.7,137405.23,143085.93,12951.69,30134.22,0.005495,0.430859,0.16404,0.380383,0.465834
2023-08-28,5680.7,137612.48,143293.18,12951.69,30341.47,0.001448,0.432932,0.171422,0.390773,0.474762
2023-08-29,5680.7,141136.47,146817.17,12951.69,33865.46,0.024593,0.468172,0.188354,0.421147,0.513142
2023-08-30,5680.7,144248.67,149929.37,12951.69,36977.66,0.021198,0.499294,0.193249,0.429073,0.52942
2023-08-31,5680.7,144655.71,150336.41,12951.69,37384.7,0.002715,0.503364,0.191503,0.433358,0.541831
2023-09-01,5680.7,146858.84,152539.54,12951.69,39587.83,0.014655,0.525395,0.193725,0.431841,0.554328
2023-09-05,5680.7,146497.5,152178.2,12951.69,39226.49,-0.002369,0.521782,0.188566,0.433661,0.558624
2023-09-06,5680.7,145030.98,150711.68,12951.69,37759.97,-0.009637,0.507117,0.180576,0.421034,0.549371
2023-09-07,5680.7,143527.7,149208.4,12951.69,36256.69,-0.009975,0.492084,0.176951,0.410871,0.544071
2023-09-08,5680.7,144056.36,149737.06,12951.69,36785.35,0.003543,0.497371,0.178724,0.412843,0.542862
2023-09-11,5680.7,146773.79,152454.49,12951.69,39502.78,0.018148,0.524545,0.186476,0.42949,0.562578
2023-09-12,5680.7,143787.4,149468.1,12951.69,36516.39,-0.019589,0.494681,0.179967,0.413639,0.541467
2023-09-13,21483.28,128103.82,149587.1,18665.07,30922.01,0.000796,0.495871,0.181343,0.419024,0.537369
2023-09-14,19585.53,130561.01,150146.54,19850.08,30296.43,0.00374,0.501465,0.191529,0.430628,0.548649
2023-09-15,36505.9,109936.08,146441.98,30666.63,15775.33,-0.024673,0.46442,0.177173,0.406131,0.517675
2023-09-18,35612.47,109511.82,145124.29,35388.04,9736.25,-0.008998,0.451243,0.177863,0.407597,0.513329
2023-09-19,34093.26,109597.68,143690.94,39452.87,4238.07,-0.009877,0.436909,0.175421,0.404597,0.501407
2023-09-20,35597.3,106409.29,142006.59,44909.76,-2903.18,-0.011722,0.420066,0.164615,0.384356,0.480621
2023-09-21,22611.1,117181.62,139792.72,45349.4,-5556.69,-0.01559,0.397927,0.145365,0.358988,0.439627
2023-09-22,21352.44,117344.88,138697.32,43168.69,-4471.38,-0.007836,0.386973,0.14279,0.359178,0.440884
2023-09-25,9533.13,129305.75,138838.88,43168.69,-4329.82,0.001021,0.388389,0.147596,0.365634,0.447974
2023-09-26,9533.13,127400.75,136933.88,43168.69,-6234.83,-0.013721,0.369339,0.130736,0.345127,0.426222
2023-09-27,9533.13,128542.85,138075.98,43168.69,-5092.72,0.008341,0.38076,0.131187,0.348279,0.443867
2023-09-28,9533.13,129029.67,138562.8,43168.69,-4605.91,0.003526,0.385628,0.137745,0.359558,0.465007
2023-09-29,9533.13,129408.6,138941.73,43168.69,-4226.97,0.002735,0.389417,0.134984,0.360545,0.472875
2023-10-02,9533.13,130234.61,139767.74,43168.69,-3400.96,0.005945,0.397677,0.134533,0.3719,0.478327
2023-10-03,9533.13,127250.78,136783.91,43168.69,-6384.79,-0.021348,0.367839,0.119346,0.347823,0.436052
2023-10-04,9533.13,129200.08,138733.21,43168.69,-4435.49,0.014251,0.387332,0.127497,0.366165,0.459657
2023-10-05,9533.13,129019.5,138552.63,43168.69,-4616.07,-0.001302,0.385526,0.127072,0.36214,0.456563
2023-10-06,9533.13,130817.37,140350.5,43168.69,-2818.2,0.012976,0.403505,0.140454,0.384963,0.494481
2023-10-09,9533.13,131124.35,140657.48,43168.69,-2511.22,0.002187,0.406575,0.147755,0.392027,0.503526
2023-10-10,9533.13,131875.3,141408.43,43168.69,-1760.27,0.005339,0.414084,0.153729,0.399736,0.523392
2023-10-11,9533.13,133006.32,142539.45,43168.69,-629.25,0.007998,0.425395,0.158455,0.409723,0.532289
2023-10-12,9533.13,131569.1,141102.23,43168.69,-2066.48,-0.010083,0.411022,0.151392,0.404825,0.519057
2023-10-13,9533.13,129422.15,138955.28,43168.69,-4213.42,-0.015216,0.389553,0.145657,0.387166,0.486926
2023-10-16,9533.13,131202.77,140735.9,43168.69,-2432.8,0.012814,0.407359,0.157711,0.40285,0.512649
2023-10-17,9533.13,131460.76,140993.89,43168.69,-2174.81,0.001833,0.409939,0.157658,0.398255,0.516119
2023-10-18,9533.13,129357.45,138890.58,43168.69,-4278.13,-0.014918,0.388906,0.142232,0.379913,0.481218
2023-10-19,19648.07,116735.5,136383.57,40573.09,-4189.53,-0.01805,0.363836,0.132196,0.367001,0.466473
2023-10-20,8133.16,126647.02,134780.18,40573.09,-5792.92,-0.011756,0.347802,0.118284,0.346608,0.433699
2023-10-23,8133.16,126786.81,134919.97,40573.09,-5653.13,0.001037,0.3492,0.116345,0.350672,0.435717
2023-10-24,8133.16,129435.59,137568.75,40573.09,-3004.35,0.019632,0.375687,0.124762,0.363811,0.463529
2023-10-25,18606.16,114826.01,133432.17,38270.43,-4838.28,-0.030069,0.334322,0.108619,0.330431,0.409976
2023-10-26,7681.61,125314.54,132996.15,38270.43,-5274.29,-0.003268,0.329962,0.095344,0.305063,0.386984
2023-10-27,7681.61,125070.45,132752.06,38270.43,-5518.38,-0.001835,0.327521,0.090379,0.311329,0.390427
2023-10-30,15840.95,116500.83,132341.78,34610.45,-2268.69,-0.003091,0.323418,0.103416,0.326102,0.400341
2023-10-31,4650.21,128562.69,133212.9,34610.45,-1397.57,0.006582,0.332129,0.110345,0.332443,0.421949
2023-11-01,4650.21,131014.55,135664.76,34610.45,1054.29,0.018406,0.356648,0.122187,0.35557,0.441773
2023-11-02,4650.21,132292.59,136942.8,34610.45,2332.33,0.009421,0.369428,0.143693,0.380178,0.480185
2023-11-03,4650.21,134751.82,139402.03,34610.45,4791.56,0.017958,0.39402,0.154127,0.396394,0.511247
2023-11-06,4650.21,134841.0,139491.21,34610.45,4880.74,0.00064,0.394912,0.156782,0.40209,0.503503
2023-11-07,4650.21,135541.02,140191.23,34610.45,5580.76,0.005018,0.401912,0.160074,0.415344,0.52801
2023-11-08,4650.21,135695.77,140345.98,34610.45,5735.52,0.001104,0.40346,0.160924,0.416255,0.530727
2023-11-09,4650.21,135030.46,139680.67,34610.45,5070.21,-0.00474,0.396807,0.15187,0.405356,0.516721
2023-11-10,4650.21,137550.25,142200.46,34610.45,7589.99,0.01804,0.422005,0.169845,0.436952,0.552912
2023-11-13,4650.21,137449.31,142099.52,34610.45,7489.05,-0.00071,0.420995,0.16873,0.432471,0.551349
2023-11-14,4650.21,140868.66,145518.87,34610.45,10908.41,0.024063,0.455189,0.191404,0.463307,0.602784
2023-11-15,4650.21,139559.09,144209.3,34610.45,9598.83,-0.008999,0.442093,0.193926,0.464408,0.599776
2023-11-16,4650.21,139167.43,143817.64,34610.45,9207.17,-0.002716,0.438176,0.195387,0.465661,0.588285
2023-11-17,4650.21,139832.43,144482.64,34610.45,9872.17,0.004624,0.444826,0.196874,0.466003,0.598849
2023-11-20,4650.21,141031.37,145681.58,34610.45,11071.11,0.008298,0.456816,0.206087,0.483851,0.625301
2023-11-21,4650.21,140246.62,144896.83,34610.45,10286.36,-0.005387,0.448968,0.203458,0.475231,0.608041
2023-11-22,4650.21,141451.88,146102.09,34610.45,11491.62,0.008318,0.461021,0.208104,0.481269,0.616174
2023-11-24,4650.21,141601.18,146251.4,34610.45,11640.93,0.001022,0.462514,0.208848,0.47918,0.619295
2023-11-27,4650.21,142145.85,146796.06,34610.45,12185.59,0.003724,0.467961,0.206671,0.477889,0.62397
2023-11-28,4650.21,141928.8,146579.01,34610.45,11968.54,-0.001479,0.46579,0.207866,0.481763,0.631998
2023-11-29,4650.21,143416.28,148066.49,34610.45,13456.02,0.010148,0.480665,0.207016,0.48032,0.649572
2023-11-30,4650.21,143879.35,148529.56,34610.45,13919.09,0.003127,0.485296,0.211768,0.476598,0.647308
2023-12-01,4650.21,144262.55,148912.76,34610.45,14302.29,0.00258,0.489128,0.218937,0.480814,0.666564
2023-12-04,4650.21,144890.1,149540.31,34610.45,14929.84,0.004214,0.495403,0.212538,0.467066,0.654921
2023-12-05,4650.21,145754.55,150404.76,34610.45,15794.29,0.005781,0.504048,0.2123,0.47075,0.653932
2023-12-06,4650.21,144324.52,148974.73,34610.45,14364.26,-0.009508,0.489747,0.207414,0.462243,0.634173
2023-12-07,4650.21,145988.77,150638.98,34610.45,16028.51,0.011171,0.50639,0.216627,0.482674,0.655121
2023-12-08,4650.21,146943.89,151594.1,34610.45,16983.64,0.00634,0.515941,0.221858,0.489282,0.678067
2023-12-11,4650.21,147711.46,152361.67,34610.45,17751.2,0.005063,0.523617,0.22661,0.502004,0.691816
2023-12-12,4650.21,148598.52,153248.73,34610.45,18638.26,0.005822,0.532487,0.232212,0.513966,0.702666
2023-12-13,4650.21,150621.14,155271.35,34610.45,20660.88,0.013198,0.552714,0.249205,0.533219,0.733228
2023-12-14,4650.21,150432.6,155082.81,34610.45,20472.34,-0.001214,0.550828,0.253214,0.53189,0.754532
2023-12-15,4650.21,151265.51,155915.72,34610.45,21305.25,0.005371,0.559157,0.25115,0.539296,0.762147
