date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2015-03-13,4149.86,102578.45,106728.31,-1716.83,8445.14,-0.001938,0.067283,0.001947,0.023315,0.040798,0.152495,1.0
2015-03-16,4149.86,103329.13,107478.99,-1716.83,9195.82,0.007034,0.07479,0.015334,0.036526,0.052676,0.151438,1.0
2015-03-17,4149.86,102782.53,106932.39,-1716.83,8649.22,-0.005086,0.069324,0.012316,0.038178,0.048686,0.150616,1.0
2015-03-18,4149.86,104548.62,108698.48,-1716.83,10415.31,0.016516,0.086985,0.024486,0.048378,0.060056,0.152848,1.0
2015-03-19,4149.86,104821.59,108971.45,-1716.83,10688.28,0.002511,0.089714,0.019812,0.049933,0.06088,0.151353,1.0
2015-03-20,4149.86,105279.48,109429.34,-1716.83,11146.17,0.004202,0.094293,0.028814,0.056728,0.067789,0.14999,1.0
2015-03-23,12598.82,96184.21,108783.03,-1982.06,10765.09,-0.005906,0.08783,0.02681,0.054684,0.063679,0.149467,1.0
2015-03-24,3443.26,104059.97,107503.23,-1982.06,9485.29,-0.011765,0.075032,0.02104,0.050886,0.057435,0.150848,1.0
2015-03-25,3443.26,100253.49,103696.75,-1982.06,5678.81,-0.035408,0.036968,0.006078,0.026837,0.024301,0.168597,1.0
2015-03-26,3443.26,100052.66,103495.92,-1982.06,5477.98,-0.001937,0.034959,0.003682,0.023331,0.021395,0.167177,1.0
2015-03-27,3443.26,101782.98,105226.24,-1982.06,7208.3,0.016719,0.052262,0.00598,0.027421,0.029999,0.169052,1.0
2015-03-30,3443.26,103373.05,106816.31,-1982.06,8798.37,0.015111,0.068163,0.018253,0.039203,0.044532,0.170131,1.0
2015-03-31,3443.26,101950.06,105393.32,-1982.06,7375.38,-0.013322,0.053933,0.009353,0.0282,0.033483,0.171279,1.0
2015-04-01,3443.26,100438.56,103881.82,-1982.06,5863.88,-0.014342,0.038818,0.005784,0.022844,0.02699,0.17266,1.0
2015-04-02,3443.26,100448.72,103891.98,-1982.06,5874.04,9.8e-05,0.03892,0.009402,0.023526,0.028874,0.171243,1.0
2015-04-06,3443.26,100965.37,104408.63,-1982.06,6390.69,0.004973,0.044086,0.016199,0.0319,0.036673,0.170074,1.0
2015-04-07,3443.26,101340.85,104784.11,-1982.06,6766.17,0.003596,0.047841,0.01351,0.030147,0.037413,0.168813,1.0
2015-04-08,3443.26,101847.55,105290.81,-1982.06,7272.87,0.004836,0.052908,0.016932,0.038326,0.044029,0.167679,1.0
2015-04-09,3443.26,102433.17,105876.43,-1982.06,7858.49,0.005562,0.058764,0.021431,0.04485,0.051847,0.166639,1.0
2015-04-10,13160.72,93293.76,106454.48,-984.14,7438.62,0.00546,0.064545,0.027005,0.049134,0.059549,0.165616,1.0
2015-04-13,4127.02,101411.69,105538.71,-984.14,6522.85,-0.008602,0.055387,0.02236,0.046505,0.05477,0.165428,1.0
2015-04-14,15102.63,89595.56,104698.19,1920.85,2777.34,-0.007964,0.046982,0.024316,0.043487,0.051668,0.165048,1.0
2015-04-15,16859.82,88718.73,105578.55,3678.48,1900.06,0.008409,0.055786,0.028912,0.05001,0.062685,0.164495,1.0
2015-04-16,6242.55,100076.6,106319.15,3678.48,2640.65,0.007015,0.063191,0.028619,0.04855,0.067687,0.163718,1.0
2015-04-17,13534.01,90411.67,103945.68,2361.3,1584.38,-0.022324,0.039457,0.016786,0.032192,0.046897,0.168274,1.0
2015-04-20,4753.3,100369.87,105123.17,2361.3,2761.87,0.011328,0.051232,0.026076,0.047673,0.059454,0.168288,1.0
2015-04-21,4753.3,101082.21,105835.51,2361.3,3474.2,0.006776,0.058355,0.024854,0.052152,0.064915,0.167502,1.0
2015-04-22,4753.3,100711.76,105465.06,2361.3,3103.76,-0.0035,0.054651,0.02989,0.057897,0.071881,0.166555,1.0
2015-04-23,4753.3,100944.26,105697.56,2361.3,3336.26,0.002205,0.056976,0.032481,0.061889,0.070014,0.165462,1.0
2015-04-24,4753.3,100314.26,105067.56,2361.3,2706.25,-0.00596,0.050676,0.034877,0.076299,0.067989,0.164821,1.0
2015-04-27,4753.3,99313.94,104067.24,2361.3,1705.94,-0.009521,0.040672,0.030574,0.073573,0.067141,0.164774,1.0
2015-04-28,4753.3,99690.4,104443.7,2361.3,2082.4,0.003617,0.044437,0.03385,0.071431,0.068122,0.163805,1.0
2015-04-29,4753.3,99726.78,104480.08,2361.3,2118.78,0.000348,0.044801,0.029596,0.064712,0.069234,0.162766,1.0
2015-04-30,12771.51,91290.04,104061.55,1785.93,2275.62,-0.004006,0.040616,0.01928,0.047966,0.058038,0.161943,1.0
2015-05-01,3946.03,101310.0,105256.03,1785.93,3470.11,0.011479,0.05256,0.03033,0.061791,0.072757,0.162061,1.0
2015-05-04,3946.03,101965.21,105911.24,1785.93,4125.31,0.006225,0.059112,0.033264,0.063544,0.077092,0.16136,1.0
2015-05-05,3946.03,101464.76,105410.79,1785.93,3624.86,-0.004725,0.054108,0.021431,0.046213,0.062333,0.160664,1.0
2015-05-06,12279.21,92763.23,105042.44,1843.29,3199.15,-0.003494,0.050424,0.017226,0.039007,0.060843,0.159861,1.0
2015-05-07,3644.95,102643.17,106288.12,1843.29,4444.83,0.011859,0.062881,0.021284,0.045239,0.07073,0.160059,1.0
2015-05-08,3644.95,103459.87,107104.82,1843.29,5261.53,0.007684,0.071048,0.03473,0.058286,0.080058,0.159562,1.0
2015-05-11,14389.91,92915.32,107305.23,4156.31,3148.92,0.001871,0.073052,0.029792,0.054197,0.081643,0.158652,1.0
2015-05-12,5231.25,102429.25,107660.5,4156.31,3504.19,0.003311,0.076605,0.026712,0.049426,0.079459,0.157802,1.0
2015-05-13,5231.25,101913.68,107144.93,4156.31,2988.62,-0.004789,0.071449,0.026907,0.051568,0.082565,0.157199,1.0
2015-05-14,5231.25,103311.97,108543.22,4156.31,4386.91,0.01305,0.085432,0.037616,0.066952,0.095317,0.157644,1.0
2015-05-15,14401.17,95147.96,109549.13,4649.15,4899.98,0.009267,0.095491,0.03874,0.066952,0.09449,0.157378,1.0
2015-05-18,5088.63,104449.22,109537.85,4649.15,4888.69,-0.000103,0.095379,0.041967,0.071626,0.100557,0.156532,1.0
2015-05-19,5088.63,104034.84,109123.47,4649.15,4474.31,-0.003783,0.091235,0.041625,0.070457,0.099146,0.155887,1.0
2015-05-20,5088.63,104426.18,109514.81,4649.15,4865.65,0.003586,0.095148,0.040891,0.071139,0.100262,0.155114,1.0
2015-05-21,5088.63,105078.94,110167.57,4649.15,5518.41,0.00596,0.101676,0.043923,0.076689,0.107103,0.154504,1.0
2015-05-22,5088.63,104323.63,109412.26,4649.15,4763.09,-0.006856,0.094123,0.041429,0.075618,0.106924,0.154226,1.0
2015-05-26,5088.63,103969.18,109057.81,4649.15,4408.65,-0.00324,0.090578,0.030232,0.063252,0.097734,0.153577,1.0
2015-05-27,5088.63,104856.42,109945.05,4649.15,5295.89,0.008136,0.099451,0.040011,0.080389,0.113533,0.153223,1.0
2015-05-28,5088.63,105504.79,110593.42,4649.15,5944.26,0.005897,0.105934,0.038837,0.077955,0.114884,0.152645,1.0
2015-05-29,13170.09,96798.31,109968.4,4407.34,5561.04,-0.005652,0.099684,0.032384,0.071528,0.111673,0.152241,1.0
2015-06-01,3905.35,106366.34,110271.69,4407.34,5864.33,0.002758,0.102717,0.034486,0.075131,0.112918,0.151509,1.0
2015-06-02,3905.35,105287.34,109192.69,4407.34,4785.33,-0.009785,0.091927,0.033459,0.071723,0.109793,0.151706,1.0
2015-06-03,3905.35,105631.08,109536.43,4407.34,5129.07,0.003148,0.095364,0.036197,0.074936,0.114084,0.151008,1.0
2015-06-04,3905.35,105641.15,109546.5,4407.34,5139.14,9.2e-05,0.095465,0.027445,0.066757,0.102729,0.150286,1.0
2015-06-05,3905.35,106464.6,110369.95,4407.34,5962.59,0.007517,0.1037,0.025685,0.064226,0.109457,0.149915,1.0
2015-06-08,3905.35,106005.09,109910.44,4407.34,5503.08,-0.004163,0.099104,0.019377,0.053418,0.097538,0.149414,1.0
2015-06-09,3905.35,107359.92,111265.27,4407.34,6857.9,0.012327,0.112653,0.019231,0.051665,0.100492,0.14973,1.0
2015-06-10,3905.35,108826.17,112731.52,4407.34,8324.16,0.013178,0.127315,0.031455,0.066076,0.117096,0.150175,1.0
2015-06-11,3905.35,108858.3,112763.65,4407.34,8356.29,0.000285,0.127636,0.03478,0.067634,0.11728,0.149491,1.0
2015-06-12,3905.35,107547.74,111453.09,4407.34,7045.73,-0.011622,0.114531,0.026858,0.058871,0.10953,0.150046,1.0
2015-06-15,3905.35,107744.14,111649.49,4407.34,7242.13,0.001762,0.116495,0.022458,0.053612,0.106161,0.149373,1.0
2015-06-16,12427.94,100094.89,112522.83,4295.66,8227.14,0.007822,0.125228,0.028032,0.059357,0.113422,0.149058,1.0
2015-06-17,2769.36,110067.29,112836.65,4295.66,8540.96,0.002789,0.128367,0.029694,0.062278,0.115641,0.148417,1.0
2015-06-18,2769.36,110610.45,113379.81,4295.66,9084.12,0.004814,0.133798,0.040402,0.07776,0.127837,0.147866,1.0
2015-06-19,11168.04,102065.04,113233.08,3868.86,9364.18,-0.001294,0.132331,0.035784,0.072431,0.122458,0.147263,1.0
2015-06-22,11168.04,102074.63,113242.67,3868.86,9373.78,8.5e-05,0.132427,0.04109,0.080336,0.131398,0.146636,1.0
2015-06-23,11168.04,102511.46,113679.5,3868.86,9810.6,0.003857,0.136795,0.041827,0.081215,0.132395,0.146063,1.0
2015-06-24,11168.04,101745.13,112913.17,3868.86,9044.27,-0.006741,0.129132,0.034261,0.075652,0.121007,0.145893,1.0
2015-06-25,22222.65,90413.92,112636.57,5935.06,6701.47,-0.00245,0.126366,0.031116,0.073505,0.119443,0.145368,1.0
2015-06-26,3530.58,108083.1,111613.68,5935.06,5678.58,-0.009081,0.116137,0.030919,0.066381,0.103693,0.145495,1.0
2015-06-29,3530.58,104789.64,108320.22,5935.06,2385.12,-0.029508,0.083202,0.009301,0.041202,0.07521,0.151361,1.0
2015-06-30,3530.58,106341.79,109872.37,5935.06,3937.28,0.014329,0.098724,0.011414,0.044911,0.081705,0.151996,1.0
2015-07-01,3530.58,106757.37,110287.95,5935.06,4352.85,0.003782,0.10288,0.019521,0.053206,0.085179,0.151436,1.0
2015-07-02,3530.58,107594.37,111124.95,5935.06,5189.85,0.007589,0.11125,0.018587,0.053499,0.084894,0.151129,1.0
2015-07-06,3530.58,105818.73,109349.31,5935.06,3414.22,-0.015979,0.093493,0.015688,0.051059,0.074679,0.152402,1.0
2015-07-07,11276.69,95864.4,107141.09,4508.19,2632.85,-0.020194,0.071411,0.022076,0.053694,0.074446,0.155251,1.0
2015-07-08,9634.18,94366.8,104000.98,2706.8,1294.14,-0.029308,0.04001,0.004928,0.035347,0.055085,0.160796,1.0
2015-07-09,9634.18,95114.35,104748.53,2706.8,2041.69,0.007188,0.047485,0.006746,0.034761,0.057335,0.160989,1.0
2015-07-10,9634.18,96784.9,106419.08,2706.8,3712.24,0.015948,0.064191,0.019422,0.050571,0.073042,0.161161,1.0
2015-07-13,9634.18,97718.62,107352.8,2706.8,4645.96,0.008774,0.073528,0.030674,0.069016,0.083792,0.161566,1.0
2015-07-14,9634.18,98117.14,107751.32,2706.8,5044.48,0.003712,0.077513,0.035145,0.076042,0.092526,0.161537,1.0
2015-07-15,9634.18,97454.59,107088.77,2706.8,4381.93,-0.006149,0.070888,0.034801,0.077213,0.088162,0.161221,1.0
2015-07-16,9634.18,101093.39,110727.57,2706.8,8020.73,0.033979,0.107276,0.043105,0.092438,0.10203,0.167823,1.0
2015-07-17,9634.18,101643.83,111278.01,2706.8,8571.17,0.004971,0.11278,0.043989,0.10854,0.106225,0.165538,1.0
2015-07-20,28229.15,82449.47,110678.62,3487.36,7191.22,-0.005386,0.106786,0.044529,0.112346,0.102617,0.164846,1.0
2015-07-21,9408.24,100541.38,109949.62,3487.36,6462.21,-0.006587,0.099496,0.040402,0.111663,0.100338,0.165003,1.0
2015-07-22,9408.24,100296.61,109704.85,3487.36,6217.44,-0.002226,0.097049,0.038535,0.099074,0.091086,0.165046,1.0
2015-07-23,9408.24,99435.55,108843.79,3487.36,5356.38,-0.007849,0.088438,0.032688,0.094975,0.094311,0.165271,1.0
2015-07-24,9408.24,99458.13,108866.37,3487.36,5378.96,0.000207,0.088664,0.021977,0.08424,0.086366,0.165223,1.0
2015-07-27,9408.24,97876.82,107285.06,3487.36,3797.66,-0.014525,0.072851,0.016032,0.075262,0.07158,0.166524,1.0
2015-07-28,19840.96,88242.42,108083.38,4764.53,3318.81,0.007441,0.080834,0.028512,0.084533,0.088098,0.166163,1.0
2015-07-29,10583.93,97817.69,108401.62,4764.53,3637.05,0.002944,0.084016,0.035587,0.088632,0.09581,0.165697,1.0
2015-07-30,10583.93,98906.79,109490.72,4764.53,4726.15,0.010047,0.094907,0.035833,0.093804,0.099704,0.165667,1.0
2015-07-31,10583.93,98805.29,109389.22,4764.53,4624.65,-0.000927,0.093892,0.034261,0.092535,0.098056,0.165274,1.0
2015-08-03,10583.93,98438.59,109022.52,4764.53,4257.95,-0.003352,0.090225,0.030772,0.089119,0.094621,0.165384,1.0
2015-08-04,18392.27,91487.57,109879.83,3308.12,6571.67,0.007864,0.098798,0.028758,0.08707,0.092352,0.163824,1.0
2015-08-05,9035.84,102287.02,111322.86,3308.12,8014.69,0.013133,0.113229,0.032148,0.095463,0.105942,0.164322,1.0
2015-08-06,9035.84,100370.98,109406.82,3308.12,6098.65,-0.017212,0.094068,0.023697,0.077897,0.082689,0.166255,1.0
2015-08-07,9035.84,99450.73,108486.57,3308.12,5178.39,-0.008411,0.084866,0.021731,0.07653,0.08347,0.16598,1.0
2015-08-10,9035.84,99273.81,108309.65,3308.12,5001.48,-0.001631,0.083096,0.034604,0.088827,0.098087,0.165549,1.0
2015-08-11,17904.63,90343.25,108247.88,2864.37,5383.46,-0.00057,0.082479,0.025269,0.074871,0.081997,0.164248,1.0
2015-08-12,8670.58,99382.85,108053.43,2864.37,5189.01,-0.001796,0.080534,0.026498,0.07858,0.07959,0.164093,1.0
2015-08-13,8670.58,99855.06,108525.64,2864.37,5661.22,0.00437,0.085256,0.02522,0.076823,0.077592,0.163524,1.0
2015-08-14,8670.58,99987.61,108658.19,2864.37,5793.77,0.001221,0.086582,0.028954,0.078482,0.081596,0.163183,1.0
2015-08-17,8670.58,100516.28,109186.86,2864.37,6322.45,0.004865,0.091869,0.034703,0.08746,0.089396,0.163238,1.0
2015-08-18,16587.62,91563.09,108150.71,1424.97,6725.68,-0.00949,0.081507,0.031705,0.081898,0.078399,0.163763,1.0
2015-08-19,15607.37,92101.85,107709.22,928.03,6781.13,-0.004082,0.077092,0.02355,0.074773,0.069464,0.163865,1.0
2015-08-20,21595.82,81589.91,103185.73,5155.89,-1970.22,-0.041997,0.031857,0.002176,0.045008,0.027087,0.173777,1.0
2015-08-21,4875.89,95436.35,100312.24,5155.89,-4843.7,-0.027848,0.003122,-0.027992,-0.000664,-0.007111,0.177761,1.0
2015-08-24,12929.6,83234.53,96164.13,3551.02,-7386.93,-0.041352,-0.038359,-0.06892,-0.039116,-0.044433,0.186883,1.0
2015-08-25,5169.46,90198.73,95368.19,3551.02,-8182.87,-0.008277,-0.046318,-0.079877,-0.042726,-0.048191,0.187168,1.0
2015-08-26,5169.46,94829.5,99998.96,3551.02,-3552.11,0.048557,-1e-05,-0.04455,0.005484,-0.006171,0.19804,1.0
2015-08-27,5169.46,97177.61,102347.07,3551.02,-1203.99,0.023481,0.023471,-0.020916,0.030955,0.02415,0.200539,1.0
2015-08-28,5169.46,97666.91,102836.37,3551.02,-714.7,0.004781,0.028364,-0.020867,0.03076,0.029102,0.195981,1.0
2015-08-31,5169.46,96624.33,101793.79,3551.02,-1757.27,-0.010138,0.017938,-0.028778,0.017975,0.019346,0.196045,1.0
2015-09-01,5169.46,93670.27,98839.73,3551.02,-4711.34,-0.02902,-0.011603,-0.057766,-0.013839,-0.016927,0.20005,1.0
2015-09-02,5169.46,95947.38,101116.84,3551.02,-2434.23,0.023038,0.011168,-0.039882,0.013974,0.004024,0.202839,1.0
2015-09-03,5169.46,96187.1,101356.56,3551.02,-2194.5,0.002371,0.013566,-0.039194,0.008997,0.006199,0.202119,1.0
2015-09-04,5169.46,95140.0,100309.46,3551.02,-3241.61,-0.010331,0.003095,-0.053737,-0.003007,-0.009127,0.202603,1.0
2015-09-08,5169.46,97982.48,103151.94,3551.02,-399.13,0.028337,0.031519,-0.029957,0.0251,0.02391,0.206034,1.0
2015-09-09,5169.46,96909.25,102078.71,3551.02,-1472.36,-0.010404,0.020787,-0.042928,0.013584,0.010255,0.206529,1.0
2015-09-10,5169.46,97567.54,102737.0,3551.02,-814.07,0.006449,0.02737,-0.03772,0.024611,0.018478,0.206323,1.0
2015-09-11,5169.46,98840.29,104009.75,3551.02,458.69,0.012388,0.040097,-0.033347,0.030272,0.019982,0.207078,1.0
2015-09-14,5169.46,97630.51,102799.97,3551.02,-751.1,-0.011631,0.028,-0.036934,0.027149,0.014826,0.20746,1.0
2015-09-15,5169.46,98925.07,104094.53,3551.02,543.46,0.012593,0.040945,-0.024896,0.03925,0.02937,0.208138,1.0
2015-09-16,5169.46,99724.04,104893.5,3551.02,1342.43,0.007675,0.048935,-0.016445,0.045106,0.038741,0.207085,1.0
2015-09-17,5169.46,100637.03,105806.49,3551.02,2255.42,0.008704,0.058065,-0.018656,0.045496,0.037774,0.207434,1.0
2015-09-18,5169.46,99888.55,105058.01,3551.02,1506.94,-0.007074,0.05058,-0.034693,0.030626,0.026847,0.20757,1.0
2015-09-21,21992.32,83754.62,105746.94,2909.67,2837.23,0.006558,0.057469,-0.029705,0.033855,0.030466,0.207647,1.0
2015-09-22,4401.64,100231.67,104633.31,2909.67,1723.61,-0.010531,0.046333,-0.042299,0.018398,0.015566,0.207522,1.0
2015-09-23,4401.64,100227.94,104629.58,2909.67,1719.87,-3.6e-05,0.046296,-0.04383,0.01918,0.011194,0.201337,1.0
2015-09-24,4401.64,99952.01,104353.65,2909.67,1443.94,-0.002637,0.043536,-0.047287,0.015463,0.011524,0.201354,1.0
2015-09-25,4401.64,99039.74,103441.38,2909.67,531.68,-0.008742,0.034414,-0.047534,0.006854,0.009022,0.200346,1.0
2015-09-28,4401.64,96341.68,100743.32,2909.67,-2166.38,-0.026083,0.007433,-0.071438,-0.02181,-0.018988,0.202517,1.0
2015-09-29,4401.64,96146.74,100548.38,2909.67,-2361.33,-0.001935,0.005484,-0.070895,-0.026897,-0.022501,0.201689,1.0
2015-09-30,4401.64,98578.55,102980.19,2909.67,70.48,0.024185,0.029802,-0.053559,-0.004494,0.000803,0.203629,1.0
2015-10-01,4401.64,98915.35,103316.99,2909.67,407.28,0.003271,0.03317,-0.05109,6e-06,0.001237,0.203681,1.0
2015-10-02,4401.64,100916.79,105318.43,2909.67,2408.72,0.019372,0.053184,-0.036915,0.017517,0.019489,0.205395,1.0
2015-10-05,4401.64,102546.13,106947.77,2909.67,4038.06,0.015471,0.069478,-0.019777,0.032094,0.04109,0.20648,1.0
2015-10-06,4401.64,102078.55,106480.19,2909.67,3570.48,-0.004372,0.064802,-0.023136,0.027202,0.039921,0.206478,1.0
2015-10-07,4401.64,102148.06,106549.7,2909.67,3639.99,0.000653,0.065497,-0.015135,0.033365,0.046459,0.206337,1.0
2015-10-08,4401.64,102953.06,107354.7,2909.67,4444.99,0.007555,0.073547,-0.006244,0.037474,0.051645,0.206462,1.0
2015-10-09,4401.64,103938.22,108339.86,2909.67,5430.15,0.009177,0.083399,-0.005652,0.04217,0.051357,0.206466,1.0
2015-10-12,4401.64,102628.55,107030.19,2909.67,4120.49,-0.012089,0.070302,-0.004713,0.044714,0.048485,0.206888,1.0
2015-10-13,4401.64,102443.56,106845.2,2909.67,3935.49,-0.001728,0.068452,-0.010986,0.037963,0.042128,0.20658,1.0
2015-10-14,4401.64,102585.92,106987.56,2909.67,4077.85,0.001332,0.069876,-0.015727,0.0363,0.045974,0.206364,1.0
2015-10-15,4401.64,104197.59,108599.23,2909.67,5689.52,0.015064,0.085992,-0.000615,0.053322,0.059411,0.20493,1.0
2015-10-16,4401.64,105133.25,109534.89,2909.67,6625.18,0.008616,0.095349,0.003929,0.057725,0.065271,0.204675,1.0
2015-10-19,4401.64,105314.82,109716.46,2909.67,6806.75,0.001658,0.097165,0.004423,0.06379,0.066851,0.204482,1.0
2015-10-20,4401.64,103661.27,108062.91,2909.67,5153.2,-0.015071,0.080629,0.003139,0.058312,0.056905,0.205575,1.0
2015-10-21,4401.64,103451.09,107852.73,2909.67,4943.02,-0.001945,0.078527,-0.003084,0.051855,0.0504,0.20558,1.0
2015-10-22,4401.64,105290.31,109691.95,2909.67,6782.24,0.017053,0.09692,0.013757,0.07328,0.07643,0.206753,1.0
2015-10-23,12561.66,99042.06,111603.72,2376.64,9227.05,0.017429,0.116037,0.02487,0.103313,0.088547,0.207662,1.0
2015-10-26,3079.29,108978.25,112057.54,2376.64,9680.87,0.004066,0.120575,0.022351,0.103998,0.085034,0.207674,1.0
2015-10-27,11170.07,101162.51,112332.58,1997.72,10334.84,0.002454,0.123326,0.020376,0.106248,0.078364,0.207691,1.0
