date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return,forecast_vol,exposure_mult
2014-03-27,17657.25,100918.75,118576.0,-2121.95,20697.93,0.014471,0.18576,0.013529,0.00195,0.096344,0.508864,0.6878
2014-03-28,17657.25,100472.62,118129.87,-2121.95,20251.81,-0.003762,0.181299,0.018526,0.00391,0.100409,0.504679,0.6935
2014-03-31,17657.25,101866.12,119523.37,-2121.95,21645.3,0.011796,0.195234,0.026872,0.01106,0.111765,0.500684,0.699
2014-04-01,17657.25,105758.95,123416.2,-2121.95,25538.13,0.03257,0.234162,0.033681,0.028821,0.133459,0.500004,0.7
2014-04-02,17657.25,104916.25,122573.5,-2121.95,24695.44,-0.006828,0.225735,0.03714,0.031473,0.133392,0.496365,0.7051
2014-04-03,17657.25,102201.14,119858.39,-2121.95,21980.32,-0.022151,0.198584,0.035768,0.023285,0.122147,0.495069,0.707
2014-04-04,17657.25,97839.58,115496.83,-2121.95,17618.77,-0.036389,0.154968,0.023523,-0.003932,0.091659,0.497419,0.7036
2014-04-07,17657.25,95332.34,112989.59,-2121.95,15111.52,-0.021708,0.129896,0.012211,-0.013389,0.07504,0.495861,0.7058
2014-04-08,17657.25,98598.85,116256.1,-2121.95,18378.03,0.02891,0.162561,0.016384,-0.004278,0.091858,0.494758,0.7074
2014-04-09,17657.25,101102.63,118759.88,-2121.95,20881.81,0.021537,0.187599,0.027311,0.01279,0.110278,0.492342,0.7109
2014-04-10,25287.23,88742.42,114029.65,-3489.95,17519.59,-0.03983,0.140297,0.005732,-0.018578,0.073107,0.495578,0.7062
2014-04-11,25287.23,88813.84,114101.07,-3489.95,17591.02,0.000626,0.141011,-0.003328,-0.029995,0.059931,0.491932,0.7115
2014-04-14,25287.23,89352.86,114640.09,-3489.95,18130.03,0.004724,0.146401,0.004524,-0.022384,0.068287,0.488375,0.7167
2014-04-15,25287.23,89595.43,114882.66,-3489.95,18372.6,0.002116,0.148827,0.011442,-0.019155,0.07352,0.484874,0.7218
2014-04-16,25287.23,90730.08,116017.31,-3489.95,19507.25,0.009877,0.160173,0.02204,-0.006123,0.080907,0.481649,0.7267
2014-04-17,25287.23,91653.12,116940.35,-3489.95,20430.29,0.007956,0.169404,0.023467,-0.005892,0.089698,0.478399,0.7316
2014-04-21,25287.23,90583.32,115870.55,-3489.95,19360.49,-0.009148,0.158705,0.027036,0.001489,0.09605,0.475606,0.7359
2014-04-22,25287.23,91080.88,116368.11,-3489.95,19858.05,0.004294,0.163681,0.031704,0.009446,0.106286,0.472393,0.7409
2014-04-23,25287.23,89208.41,114495.64,-3489.95,17985.59,-0.016091,0.144956,0.029288,0.000566,0.097135,0.470449,0.744
2014-04-24,25287.23,87409.99,112697.22,-3489.95,16187.17,-0.015707,0.126972,0.031375,0.010138,0.098588,0.468468,0.7471
2014-04-25,32600.6,75406.01,108006.61,-5158.53,13165.12,-0.041621,0.080066,0.022918,-0.006008,0.066923,0.471971,0.7416
2014-04-28,32600.6,70857.96,103458.56,-5158.53,8617.07,-0.042109,0.034586,0.026158,-0.002779,0.054146,0.47534,0.7363
2014-04-29,32600.6,72202.87,104803.47,-5158.53,9961.98,0.013,0.048035,0.030935,0.005179,0.067276,0.472811,0.7403
2014-04-30,32600.6,71426.55,104027.15,-5158.53,9185.66,-0.007407,0.040272,0.03401,0.007831,0.070752,0.470083,0.7445
2014-05-01,32600.6,71496.36,104096.96,-5158.53,9255.47,0.000671,0.04097,0.03412,0.01083,0.07004,0.467172,0.7492
2014-05-02,39827.94,62414.31,102242.25,-7048.78,9291.02,-0.017817,0.022423,0.032638,0.008985,0.066273,0.465462,0.7519
2014-05-05,26645.32,74419.45,101064.77,-7048.78,8113.53,-0.011517,0.010648,0.034614,0.014289,0.064143,0.463133,0.7557
2014-05-06,26645.32,72297.42,98942.74,-7048.78,5991.5,-0.020997,-0.010573,0.025609,0.001143,0.045582,0.461861,0.7578
2014-05-07,26645.32,71576.17,98221.49,-7048.78,5270.25,-0.00729,-0.017785,0.031649,-0.001741,0.040575,0.45932,0.762
2014-05-08,26645.32,70180.07,96825.39,-7048.78,3874.15,-0.014214,-0.031746,0.030551,-0.002664,0.03579,0.457301,0.7654
2014-05-09,40202.38,56364.02,96566.4,-3022.48,-411.13,-0.002675,-0.034336,0.032089,0.001027,0.035962,0.454688,0.7698
2014-05-12,45683.54,52534.17,98217.71,-1638.6,-143.71,0.0171,-0.017823,0.042137,0.017519,0.05947,0.453011,0.7726
2014-05-13,40711.24,57381.49,98092.73,-2406.25,498.96,-0.001272,-0.019073,0.043071,0.01821,0.056299,0.450465,0.777
2014-05-14,27820.13,69567.01,97387.14,-2406.25,-206.63,-0.007193,-0.026129,0.038129,0.012906,0.045936,0.448124,0.781
2014-05-15,36881.77,59674.86,96556.63,-2478.23,-965.15,-0.008528,-0.034434,0.029014,0.004948,0.040262,0.445884,0.785
2014-05-16,32901.94,64012.52,96914.46,-2483.76,-601.79,0.003706,-0.030855,0.032582,0.011522,0.053046,0.443496,0.7892
2014-05-19,26074.86,71252.68,97327.54,-2483.76,-188.71,0.004262,-0.026725,0.036371,0.018557,0.06658,0.441159,0.7934
2014-05-20,26074.86,70914.3,96989.16,-2483.76,-527.08,-0.003477,-0.030108,0.029837,0.014867,0.060056,0.438845,0.7975
2014-05-21,26074.86,71555.56,97630.42,-2483.76,114.17,0.006612,-0.023696,0.038513,0.024553,0.068766,0.436658,0.8015
2014-05-22,26074.86,71691.99,97766.85,-2483.76,250.6,0.001397,-0.022331,0.041039,0.029051,0.074991,0.434383,0.8057
2014-05-23,26074.86,72529.77,98604.63,-2483.76,1088.38,0.008569,-0.013954,0.045212,0.036547,0.083188,0.432349,0.8095
2014-05-27,26074.86,73184.17,99259.03,-2483.76,1742.78,0.006637,-0.00741,0.051637,0.049464,0.095013,0.430259,0.8135
2014-05-28,26074.86,73170.64,99245.5,-2483.76,1729.26,-0.000136,-0.007545,0.050868,0.046235,0.096815,0.428081,0.8176
2014-05-29,26074.86,73481.57,99556.43,-2483.76,2040.18,0.003133,-0.004436,0.056303,0.052924,0.102404,0.425959,0.8217
2014-05-30,18951.28,80452.26,99403.54,-2483.76,1887.29,-0.001536,-0.005965,0.058006,0.053039,0.099401,0.423855,0.8258
2014-06-02,18951.28,80340.91,99292.19,-2483.76,1775.95,-0.00112,-0.007078,0.059214,0.052001,0.097199,0.421778,0.8298
2014-06-03,18951.28,80499.43,99450.71,-2483.76,1934.47,0.001597,-0.005493,0.058665,0.051539,0.09943,0.41973,0.8339
2014-06-04,18951.28,80752.22,99703.5,-2483.76,2187.25,0.002542,-0.002965,0.060807,0.05546,0.102012,0.417722,0.8379
2014-06-05,18951.28,81602.2,100553.48,-2483.76,3037.24,0.008525,0.005535,0.067725,0.064341,0.11328,0.415921,0.8415
2014-06-06,18951.28,82118.09,101069.37,-2483.76,3553.13,0.005131,0.010694,0.072832,0.070453,0.120006,0.414018,0.8454
2014-06-09,18951.28,82393.64,101344.92,-2483.76,3828.68,0.002726,0.013449,0.07393,0.069646,0.121584,0.412093,0.8493
2014-06-10,18951.28,82739.84,101691.12,-2483.76,4174.88,0.003416,0.016911,0.07404,0.071491,0.126138,0.410206,0.8532
2014-06-11,18951.28,82688.23,101639.51,-2483.76,4123.26,-0.000508,0.016395,0.070306,0.071261,0.126432,0.408322,0.8572
2014-06-12,18951.28,81862.26,100813.54,-2483.76,3297.29,-0.008126,0.008135,0.062728,0.061573,0.119522,0.406669,0.8607
2014-06-13,18951.28,82295.64,101246.92,-2483.76,3730.68,0.004299,0.012469,0.065968,0.064687,0.127924,0.404875,0.8645
2014-06-16,18951.28,83524.62,102475.9,-2483.76,4959.66,0.012138,0.024759,0.066847,0.065609,0.135729,0.403442,0.8675
2014-06-17,18951.28,83648.9,102600.18,-2483.76,5083.93,0.001213,0.026002,0.069812,0.066186,0.144648,0.401654,0.8714
2014-06-18,18951.28,84023.78,102975.06,-2483.76,5458.81,0.003654,0.029751,0.077664,0.072183,0.156092,0.399915,0.8752
2014-06-19,18951.28,84128.81,103080.09,-2483.76,5563.85,0.00102,0.030801,0.078871,0.071491,0.151634,0.398173,0.879
2014-06-20,18951.28,84012.67,102963.95,-2483.76,5447.71,-0.001127,0.02964,0.081062,0.072751,0.152485,0.396461,0.8828
2014-06-23,18951.28,83688.81,102640.09,-2483.76,5123.84,-0.003145,0.026401,0.080732,0.072983,0.153651,0.3948,0.8865
2014-06-24,18951.28,83127.88,102079.16,-2483.76,4562.92,-0.005465,0.020792,0.07422,0.071942,0.141563,0.393221,0.8901
2014-06-25,18951.28,83415.4,102366.68,-2483.76,4850.43,0.002817,0.023667,0.079076,0.078765,0.148643,0.39158,0.8938
2014-06-26,18951.28,83329.25,102280.53,-2483.76,4764.29,-0.000842,0.022805,0.078304,0.079343,0.147933,0.38995,0.8976
2014-06-27,18951.28,83434.16,102385.44,-2483.76,4869.19,0.001026,0.023854,0.0804,0.084084,0.151231,0.388336,0.9013
2014-06-30,18951.28,84500.2,103451.48,-2483.76,5935.24,0.010412,0.034515,0.079849,0.085934,0.158161,0.387001,0.9044
2014-07-01,18951.28,85357.5,104308.78,-2483.76,6792.54,0.008287,0.043088,0.087076,0.097845,0.171466,0.385582,0.9077
2014-07-02,18951.28,85390.74,104342.02,-2483.76,6825.78,0.000319,0.04342,0.08818,0.099695,0.167633,0.384024,0.9114
2014-07-03,10884.49,94096.28,104980.77,-2483.76,7464.52,0.006122,0.049808,0.093532,0.106633,0.173607,0.382564,0.9149
2014-07-07,10884.49,93331.85,104216.34,-2483.76,6700.09,-0.007282,0.042163,0.089724,0.103279,0.163731,0.382727,0.9145
2014-07-08,10884.49,91613.44,102497.93,-2483.76,4981.68,-0.016489,0.024979,0.082718,0.089981,0.144066,0.383323,0.9131
2014-07-09,10884.49,92040.69,102925.18,-2483.76,5408.94,0.004168,0.029252,0.087572,0.098076,0.149705,0.377894,0.9262
2014-07-10,18164.64,84541.85,102706.49,-2327.18,5033.68,-0.002125,0.027065,0.083269,0.094607,0.144452,0.376086,0.9306
2014-07-11,10047.21,92997.4,103044.61,-2327.18,5371.8,0.003292,0.030446,0.084759,0.10166,0.14773,0.37124,0.9428
2014-07-14,10047.21,93726.66,103773.87,-2327.18,6101.05,0.007077,0.037739,0.090221,0.108252,0.156707,0.369978,0.946
2014-07-15,10047.21,93388.98,103436.19,-2327.18,5763.37,-0.003254,0.034362,0.08818,0.104436,0.157559,0.369072,0.9483
2014-07-16,10047.21,93438.32,103485.53,-2327.18,5812.71,0.000477,0.034855,0.092207,0.10883,0.162772,0.36725,0.953
2014-07-17,10047.21,91666.9,101714.11,-2327.18,4041.29,-0.017118,0.017141,0.079793,0.094144,0.144689,0.366974,0.9537
2014-07-18,10047.21,93184.02,103231.23,-2327.18,5558.42,0.014916,0.032312,0.090828,0.111489,0.160093,0.367307,0.9529
2014-07-21,10047.21,93537.19,103584.4,-2327.18,5911.58,0.003421,0.035844,0.088786,0.110102,0.168149,0.367003,0.9537
2014-07-22,10047.21,93891.27,103938.48,-2327.18,6265.66,0.003418,0.039385,0.093532,0.117155,0.170592,0.367021,0.9536
2014-07-23,10047.21,93112.75,103159.96,-2327.18,5487.14,-0.00749,0.0316,0.095959,0.124325,0.163344,0.36679,0.9542
2014-07-24,10047.21,93227.83,103275.04,-2327.18,5602.22,0.001116,0.03275,0.096014,0.123053,0.165487,0.366071,0.9561
2014-07-25,10047.21,91973.81,102021.02,-2327.18,4348.2,-0.012143,0.02021,0.090883,0.118659,0.152389,0.363272,0.9635
2014-07-28,10047.21,91766.94,101814.15,-2327.18,4141.33,-0.002028,0.018142,0.091324,0.119005,0.150164,0.362654,0.9651
2014-07-29,10047.21,91870.21,101917.42,-2327.18,4244.6,0.001014,0.019174,0.086635,0.11704,0.151432,0.361832,0.9673
2014-07-30,10047.21,92710.34,102757.55,-2327.18,5084.73,0.008243,0.027575,0.0868,0.121434,0.165923,0.361754,0.9675
2014-07-31,10047.21,90844.17,100891.38,-2327.18,3218.56,-0.018161,0.008914,0.065338,0.098769,0.138285,0.35665,0.9814
2014-08-01,10047.21,90800.6,100847.81,-2327.18,3174.99,-0.000432,0.008478,0.062083,0.094722,0.13487,0.355497,0.9845
2014-08-04,10047.21,91950.09,101997.3,-2327.18,4324.48,0.011398,0.019973,0.069752,0.102239,0.14387,0.354418,0.9875
2014-08-05,10047.21,91182.08,101229.29,-2327.18,3556.47,-0.00753,0.012293,0.059379,0.093797,0.134999,0.352492,0.9929
2014-08-06,10047.21,90500.08,100547.29,-2327.18,2874.48,-0.006737,0.005473,0.05971,0.092987,0.137115,0.35208,0.9941
2014-08-07,10047.21,89832.3,99879.51,-2327.18,2206.69,-0.006641,-0.001205,0.053972,0.089519,0.13233,0.350303,0.9991
2014-08-08,10047.21,91121.68,101168.89,-2327.18,3496.07,0.012909,0.011689,0.066165,0.097382,0.14323,0.349745,1.0
2014-08-11,10047.21,92118.33,102165.54,-2327.18,4492.72,0.009851,0.021655,0.069255,0.103858,0.155175,0.349337,1.0
2014-08-12,10047.21,92187.79,102235.0,-2327.18,4562.19,0.00068,0.02235,0.067765,0.103395,0.14986,0.349025,1.0
2014-08-13,10047.21,93286.31,103333.52,-2327.18,5660.71,0.010745,0.033335,0.074993,0.115074,0.163415,0.349306,1.0
2014-08-14,10047.21,93662.44,103709.65,-2327.18,6036.83,0.00364,0.037096,0.080069,0.120856,0.16952,0.346919,1.0
2014-08-15,10047.21,93867.38,103914.59,-2327.18,6241.77,0.001976,0.039146,0.079849,0.126291,0.172459,0.346815,1.0
2014-08-18,10047.21,94772.62,104819.83,-2327.18,7147.01,0.008711,0.048198,0.088897,0.134963,0.18359,0.346433,1.0
2014-08-19,10047.21,95701.16,105748.37,-2327.18,8075.56,0.008858,0.057484,0.094579,0.141323,0.192122,0.346046,1.0
2014-08-20,10047.21,95750.23,105797.44,-2327.18,8124.62,0.000464,0.057974,0.097504,0.141323,0.192369,0.345415,1.0
2014-08-21,24922.29,81113.15,106035.44,-768.34,6803.79,0.00225,0.060354,0.100704,0.143636,0.197979,0.34537,1.0
2014-08-22,7187.24,99011.63,106198.87,-768.34,6967.21,0.001541,0.061989,0.098994,0.145371,0.200344,0.344941,1.0
2014-08-25,7187.24,99146.08,106333.32,-768.34,7101.66,0.001266,0.063333,0.104566,0.149418,0.202222,0.344945,1.0
2014-08-26,7187.24,99033.0,106220.24,-768.34,6988.58,-0.001063,0.062202,0.105283,0.150574,0.203219,0.343725,1.0
2014-08-27,7187.24,100217.95,107405.19,-768.34,8173.54,0.011156,0.074052,0.104842,0.150806,0.203213,0.343253,1.0
2014-08-28,7187.24,100112.7,107299.94,-768.34,8068.28,-0.00098,0.072999,0.104235,0.149534,0.198877,0.34298,1.0
2014-08-29,7187.24,101051.16,108238.4,-768.34,9006.75,0.008746,0.082384,0.10738,0.153812,0.20969,0.341095,1.0
2014-09-02,7187.24,102636.54,109823.78,-768.34,10592.12,0.014647,0.098238,0.106828,0.157165,0.220249,0.334377,1.0
2014-09-03,7187.24,102282.72,109469.96,-768.34,10238.3,-0.003222,0.0947,0.106221,0.150343,0.215614,0.334359,1.0
2014-09-04,7187.24,103055.45,110242.69,-768.34,11011.03,0.007059,0.102427,0.104621,0.149302,0.217122,0.333904,1.0
2014-09-05,7187.24,104591.96,111779.2,-768.34,12547.54,0.013938,0.117792,0.109587,0.155084,0.226216,0.324853,1.0
2014-09-08,22382.64,88862.33,111244.97,1244.44,10000.54,-0.004779,0.11245,0.106717,0.157281,0.230502,0.31336,1.0
2014-09-09,3841.93,106357.23,110199.16,1244.44,8954.73,-0.009401,0.101992,0.099711,0.147684,0.216766,0.259882,1.0
2014-09-10,3841.93,108312.28,112154.21,1244.44,10909.78,0.017741,0.121542,0.103849,0.157165,0.22345,0.257668,1.0
2014-09-11,3841.93,108434.01,112275.94,1244.44,11031.51,0.001085,0.122759,0.105117,0.15624,0.227806,0.256001,1.0
2014-09-12,3841.93,107548.56,111390.49,1244.44,10146.05,-0.007886,0.113905,0.098662,0.150343,0.219027,0.250022,1.0
2014-09-15,19039.14,89890.76,108929.9,3486.51,5443.4,-0.02209,0.089299,0.097835,0.139242,0.199538,0.251833,1.0
2014-09-16,23450.06,86604.79,110054.85,4533.6,5521.25,0.010327,0.100549,0.106111,0.149187,0.210981,0.252285,1.0
2014-09-17,17724.68,92022.91,109747.59,5343.07,4404.53,-0.002792,0.097476,0.1076,0.150921,0.213664,0.252298,1.0
2014-09-18,8318.8,102247.9,110566.7,5343.07,5223.64,0.007464,0.105667,0.113504,0.159594,0.222509,0.252096,1.0
2014-09-19,14430.93,95349.25,109780.18,5058.63,4721.56,-0.007114,0.097802,0.112501,0.158876,0.216282,0.251458,1.0
2014-09-22,5294.24,102927.75,108221.99,5058.63,3163.37,-0.014194,0.08222,0.103909,0.148096,0.199542,0.250188,1.0
2014-09-23,5294.24,102366.25,107660.49,5058.63,2601.86,-0.005188,0.076605,0.09759,0.144966,0.197924,0.217634,1.0
2014-09-24,5294.24,104311.7,109605.94,5058.63,4547.31,0.01807,0.096059,0.106182,0.157253,0.210791,0.192615,1.0
2014-09-25,5294.24,102074.58,107368.82,5058.63,2310.19,-0.020411,0.073688,0.088333,0.132911,0.186291,0.193487,1.0
2014-09-26,5294.24,102871.35,108165.59,5058.63,3106.96,0.007421,0.081656,0.09698,0.144966,0.197285,0.193778,1.0
2014-09-29,5294.24,103932.82,109227.06,5058.63,4168.43,0.009813,0.092271,0.094984,0.143459,0.198947,0.193542,1.0
2014-09-30,5294.24,102725.52,108019.76,5058.63,2961.13,-0.011053,0.080198,0.092102,0.145082,0.193863,0.18821,1.0
2014-10-01,5294.24,100159.02,105453.26,5058.63,394.63,-0.02376,0.054533,0.077302,0.126768,0.17159,0.190775,1.0
2014-10-02,5294.24,100252.38,105546.62,5058.63,488.0,0.000885,0.055466,0.077468,0.126768,0.175248,0.188423,1.0
2014-10-03,5294.24,101456.83,106751.07,5058.63,1692.44,0.011412,0.067511,0.089331,0.137895,0.188826,0.18232,1.0
2014-10-06,5294.24,100621.71,105915.95,5058.63,857.33,-0.007823,0.05916,0.088055,0.135461,0.181756,0.180117,1.0
2014-10-07,5294.24,98270.92,103565.16,5058.63,-1493.46,-0.022195,0.035652,0.07126,0.119349,0.159067,0.177809,1.0
2014-10-08,5294.24,100319.46,105613.7,5058.63,555.07,0.01978,0.056137,0.089996,0.141141,0.180772,0.17738,1.0
2014-10-09,13466.72,90337.56,103804.28,3332.22,472.07,-0.017132,0.038043,0.068378,0.122711,0.156351,0.170083,1.0
2014-10-10,12138.5,86274.94,98413.44,1659.28,-3245.82,-0.051933,-0.015866,0.056183,0.094661,0.105634,0.184864,1.0
2014-10-13,3861.76,92335.64,96197.4,1659.28,-5461.86,-0.022518,-0.038026,0.038833,0.077506,0.084469,0.187133,1.0
2014-10-14,3861.76,93715.93,97577.69,1659.28,-4081.57,0.014349,-0.024223,0.04044,0.077622,0.096352,0.188381,1.0
2014-10-15,3861.76,94544.69,98406.45,1659.28,-3252.81,0.008493,-0.015935,0.033401,0.070667,0.097714,0.188227,1.0
2014-10-16,3861.76,94258.88,98120.64,1659.28,-3538.63,-0.002904,-0.018794,0.032514,0.063944,0.096946,0.187784,1.0
2014-10-17,3861.76,95422.3,99284.06,1659.28,-2375.21,0.011857,-0.007159,0.044708,0.077969,0.111828,0.188367,1.0
2014-10-20,3861.76,96281.92,100143.68,1659.28,-1515.58,0.008658,0.001437,0.054852,0.094081,0.120325,0.188723,1.0
2014-10-21,3861.76,98456.46,102318.22,1659.28,658.96,0.021714,0.023182,0.07575,0.122827,0.147939,0.190244,1.0
2014-10-22,3861.76,96568.54,100430.3,1659.28,-1228.97,-0.018451,0.004303,0.0681,0.117031,0.135771,0.190716,1.0
2014-10-23,3861.76,99396.31,103258.07,1659.28,1598.81,0.028157,0.032581,0.080517,0.133838,0.15702,0.186111,1.0
