parameter,value,total_return,excess_vs_spy,excess_vs_qqq,excess_vs_equal_weight,max_drawdown,total_trades,win_rate,profit_factor,avg_holding_period
min_composite_score,0.60,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
min_composite_score,0.70,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
slippage,0.05%,24.1393735,20.1005885,15.7696105,-6.741957499999998,-0.429817429294408,1270,0.5142857142857142,1.8907403725488612,52.9684126984127
slippage,0.10%,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
slippage,0.20%,21.0446355,17.005850499999998,12.674872499999998,-9.836695500000001,-0.4417697562549412,1275,0.5134281200631912,1.805069963456243,52.972669826224326
slippage,0.50%,11.4945883,7.4558033,3.1248252999999995,-19.3867427,-0.4751924970802456,1305,0.4861111111111111,1.525901541653765,51.05324074074074
reentry_recover_pct,off,27.780455299999996,23.741670299999996,19.410692299999994,-3.100875700000003,-0.39765381197546734,1290,0.5,2.1042948484129647,52.298906249999995
reentry_recover_pct,0%,27.780455299999996,23.741670299999996,19.410692299999994,-3.100875700000003,-0.39765381197546734,1290,0.5,2.1042948484129647,52.298906249999995
reentry_recover_pct,5%,16.36492,12.326135,7.995157000000001,-14.516410999999998,-0.45174502374473346,1316,0.48545176110260335,1.8241407173455797,51.07243491577335
reentry_recover_pct,10%,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
stop_loss_score_max,off,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
stop_loss_score_max,0.85,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
stop_loss_score_max,0.90,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
stop_loss_score_max,0.95,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
max_hold_score_max,off,18.0616308,14.022845799999999,9.691867799999999,-12.8197002,-0.3954051177471664,1268,0.5071542130365659,1.7239269051971333,53.17201907790144
max_hold_score_max,0.70,27.430963199999997,23.392178199999996,19.061200199999995,-3.450367800000002,-0.40433145718109526,1276,0.5086887835703001,1.918766713041031,52.884834123222745
max_hold_score_max,0.80,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
max_hold_score_max,0.90,26.3839892,22.345204199999998,18.014226199999996,-4.497341800000001,-0.3754022884408017,1264,0.5247208931419458,1.9781749824034383,53.39888357256779
score_exit_below,off,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
score_exit_below,0.40,16.9742806,12.9354956,8.6045176,-13.9070504,-0.4322186387067248,2119,0.47488151658767774,1.630532706443945,30.859052132701425
score_exit_below,0.50,14.172216299999999,10.133431299999998,5.802453299999998,-16.7091147,-0.49578164979685063,3117,0.45817245817245816,1.5232697513594342,20.795688545688545
score_exit_below,0.60,12.445786299999998,8.407001299999997,4.0760232999999975,-18.4355447,-0.5055123562788502,5045,0.4495631453534551,1.3861211956751263,12.550039714058776
score_entry_above,off,27.608666499999998,23.569881499999997,19.2389035,-3.272664500000001,-0.41605696920768137,981,0.554639175257732,2.010438345328737,70.3257731958763
score_entry_above,0.80,31.206792,27.168007,22.837029,0.32546100000000067,-0.48527082064460586,3024,0.48307896483078966,1.696936125300346,21.491771731917716
score_entry_above,0.85,23.4087621,19.3699771,15.0389991,-7.472568899999999,-0.4603302711686772,1867,0.49730893433799783,1.744573222739842,35.22389666307858
score_entry_above,0.90,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
target_vol,off,28.660583199999998,24.621798199999997,20.2908202,-2.2207478000000016,-0.4238604869959147,1318,0.4801223241590214,1.9496768058925038,50.93302752293579
target_vol,15%,14.356958,10.318173000000002,5.987195,-16.524372999999997,-0.3363985448850558,1027,0.5294117647058824,2.1391510352979264,67.31019607843136
target_vol,20%,17.6825337,13.6437487,9.3127707,-13.198797299999999,-0.34125563816755294,1085,0.5408921933085502,1.8506881244579978,62.7864312267658
target_vol,25%,23.853036600000003,19.814251600000002,15.483273600000002,-7.0282943999999965,-0.3369240652609007,1155,0.506108202443281,1.8597368400646557,58.64764397905759
target_vol,30%,23.6285726,19.589787599999998,15.258809599999998,-7.252758400000001,-0.3989980867343212,1208,0.51,1.7591065120003477,55.73916666666667
target_vol,35%,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
signal_weights,baseline,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
signal_weights,no_1d,26.3355048,22.296719799999998,17.965741799999996,-4.5458262000000005,-0.4260672916153274,1449,0.5055555555555555,1.8496936469837126,46.09291666666667
signal_weights,less_1d,15.0298484,10.991063400000002,6.6600854,-15.851482599999999,-0.4705346633464944,1317,0.47706422018348627,1.6863255923007023,51.24571865443425
signal_weights,more_volume,28.174863300000002,24.1360783,19.8051003,-2.7064676999999975,-0.3872123016365593,1128,0.5313059033989267,1.806013221668517,60.05724508050089
