,book_fwd_1d,book_fwd_5d,book_fwd_20d,psq_fwd_1d,psq_fwd_5d,soxs_fwd_1d,soxs_fwd_5d,smh_fwd_1d,smh_fwd_5d,top10_fwd_1d,top10_fwd_5d,top10_fwd_20d,bottom10_fwd_1d,bottom10_fwd_5d,bottom10_fwd_20d,universe_fwd_1d,universe_fwd_5d,universe_fwd_20d,spread_fwd_1d,spread_fwd_5d,spread_fwd_20d,psq_fwd_20d,soxs_fwd_20d,smh_fwd_20d
smh_trl_5d,0.1975951937153052,0.14746116274304377,-0.009149663287581792,-0.21299943569406193,-0.14904263651815647,-0.21987412131043452,-0.12829154622227446,0.1829886369747779,0.22199755876248667,0.23163789975073173,0.2368285111193454,0.0782777626665835,0.13767311918452568,0.1620595130857948,-0.30382294995029047,0.22096952620213928,0.20342596063410362,-0.15540214225687718,0.11511987411309622,0.18155701119228304,0.4804192198608728,0.2443560207949848,0.2160166870911104,-0.06801804746396
smh_trl_20d,0.3430394086691225,0.37149350086080524,0.32863713570162334,-0.3212584851224259,-0.3672488809465785,-0.37356380314710835,-0.4041296050835586,0.326562004747899,0.503021724263781,0.3673440695661117,0.3990705563059401,0.5051116691082316,0.28967570509814616,0.37741307191139123,0.018776999688036648,0.33901250123985843,0.3903435022119164,0.21390816131181906,0.04211280879504428,0.114279268635111,0.7022524070702664,-0.06753730834437058,-0.04667521179886616,0.31427783326367087
psq_trl_1d,0.1230144863823314,-0.06783876208452076,-0.06464672556430903,-0.33033773167764796,-0.03436156487763122,-0.3474290083914774,0.004969017045826933,0.35378333242464505,0.02082714593384901,0.2337678283292555,-0.03804468102847138,-0.00782874602467069,0.3236194572833578,-0.031781598621224566,-0.03638937368957193,0.29836430838499894,-0.027118023165695455,-0.016109281028862752,-0.24737984335339142,-0.01860691743677238,0.03284696636902796,-0.01656770266545669,-0.011485948318464839,0.023198073760921402
psq_trl_5d,-0.1305576225097302,-0.1402626098488641,0.030079645905560407,0.11459508838502333,0.09403108287543116,0.1194468370885625,0.09855249431521566,-0.08584984257794026,-0.20595627710503303,-0.16822425972096386,-0.17839348408675565,-0.024989717950338913,-0.03823388194459885,-0.1483060128472187,0.35723891696427057,-0.1270192513587084,-0.17105020844385185,0.21376449905155123,-0.20516343998540196,-0.08857059218717704,-0.46864408989647605,-0.3222726361799962,-0.2522148106055174,0.13164797285212543
psq_trl_20d,-0.35353717388240613,-0.3683284977005671,-0.2407220581314869,0.352710018262367,0.334029378096785,0.38667659799782556,0.32834684562507793,-0.3479148898435062,-0.48190551244484575,-0.3828753605473097,-0.37989224318565373,-0.3559117559580249,-0.34109504172235644,-0.4396900499954622,0.15894384717598484,-0.37678727326870964,-0.4179580462348598,-0.04794570848584491,0.03321961907250631,0.03893100110053941,-0.7034011797971191,-0.16452051680141222,-0.20980659320733883,-0.1168995986105142
soxs_trl_1d,0.10056678369048738,-0.03534698913192446,-0.0513199818750577,-0.2724251138395419,-0.015533352132156087,-0.2618231331102212,0.007848112828049425,0.27990267840118915,0.010759787455542432,0.2263732425808382,-0.05050397680934478,-0.04187077560311528,0.2779839436746092,-0.055958836199290665,-0.022865956476760076,0.26121768336418116,-0.03569851833086563,-0.015551925478469673,-0.1698694449638038,0.0005926858472084972,-0.032397323177234476,-0.008490346258581093,-0.013377330585152798,-0.0005635422991067331
soxs_trl_5d,-0.03757410191977071,-0.03562045926685363,0.0936148208244428,0.023382689961342268,0.057013439397672526,0.036017622657179976,0.07433980867282186,0.001888319635155098,-0.13055958661090322,-0.07207942654961075,-0.13813441297688633,-0.01899302737817421,0.04713395670756132,-0.07454148904677035,0.28351982957855226,-0.029022122430302354,-0.1028064287486732,0.1872746240385704,-0.21294341473177902,-0.14260356882212474,-0.3707301823092918,-0.24832466788557558,-0.18751370782688703,0.08716221328663283
soxs_trl_20d,-0.2749762543627896,-0.2736048496090124,-0.22258662845800864,0.2540255136092066,0.25682389328510297,0.30215215750546237,0.3054567955562738,-0.2549190151380705,-0.41014478798608367,-0.29392596492658546,-0.3025313391508564,-0.3986366135469985,-0.23354194477020707,-0.31805576996263324,0.059114618280349654,-0.2740847233315401,-0.3029447254448467,-0.1095971853909604,-0.03022861676456017,-0.027956359353721563,-0.6437875294736566,-0.03740645646348932,-0.049574722607419956,-0.20600662785088703
top10_trl_1d,-0.04906984156760073,0.08217342628562255,-0.020941006365923713,0.21463805237382508,0.005954503624745748,0.22544321290405983,-0.04143420238071838,-0.24668797218728294,0.032569324003177254,-0.09586642841806758,0.06725915838674845,-0.004933996409692055,-0.19493469928784793,-0.01191772914593164,-0.11092591815770642,-0.17260327648015783,0.02321057985836457,-0.08562298962733945,0.22393524558084596,0.15800027914939657,0.12729888378660828,0.11917656366572137,0.048105153911265776,-0.05307492709480226
top10_trl_5d,0.04285504255976654,-0.08327563485432082,-0.27174346734702487,-0.1137142896862032,0.026781883611078708,-0.15714971123742197,-0.05175818462948662,0.10044073921495766,0.10261496570787282,0.10717522479584436,0.009326520248474301,-0.09130666765725223,0.0532805892320593,0.03693717987557279,-0.45493656321659764,0.10233047556308608,0.014130629502214822,-0.35872900786228024,0.07377402158644225,-0.04897871196751072,0.4200763419522273,0.4572979896320331,0.2952390486573236,-0.15944039294212042
top10_trl_20d,0.2319287764322161,0.248868406221408,0.1417529816321648,-0.24723472154396617,-0.3176991491990472,-0.33253152960887844,-0.4129169654186169,0.27780863473772505,0.47149286838583243,0.2567678522723308,0.3399126026918951,0.3817765269897679,0.21085853532743606,0.34483171841100535,-0.10783687382412356,0.24913391317820402,0.3377304486844176,0.062050396133903556,0.012940142257323052,0.05441594857484792,0.6786122033070808,0.09617363287048251,-0.0045137774798612515,0.2622825425189445
bottom10_trl_1d,0.024283991621452203,0.1828549281866071,0.10966456911473925,0.13138458458742985,-0.08014423151578752,0.13986109271171873,-0.06456773085939779,-0.152443064663924,0.15085817800148324,-0.05068910666874396,0.15633635391576603,0.11565512715598472,-0.15557592938231907,0.18987791407624974,-0.08051766778695996,-0.10799708700043427,0.17592450859210007,0.007963698248697625,0.22176495778767313,-0.03243092330028469,0.26354558748534473,0.09946149056721411,0.13156390186519873,-0.03501188666213857
